boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
35,106,Mesosphere Q1 Sprint 7 - 4/17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1
35,108,Mesosphere Q2 Sprint 8 - 5/1,-1,14,1,1,0,0,0,0,1,1,0,0,0,0,2,2
35,113,Twitter Q2 Sprint 1 - 4/13,22,14,0,0,0,0,0,0,0,0,0,0,0,0,2,5
35,115,Mesosphere Q1 Sprint 9 - 5/15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2
35,118,Twitter Q2 Sprint 2,-11,14,5,17,1,1,0,0,5,17,0,0,1,1,2,4
35,128,Twitter Q2 Sprint 3 - 5/11,39,14,0,0,0,0,0,0,0,0,0,0,0,0,2,3
35,132,Twitter Q2 Sprint 3,37,13,0,0,0,0,0,0,0,0,0,0,0,0,2,4
35,141,Twitter Mesos Q2 Sprint 5,3,14,12,43,0,0,0,0,7,32,3,3,2,8,2,7
35,142,Mesosphere Sprint 12,0,14,0,0,1,3,1,3,0,0,0,0,0,0,2,1
35,143,Mesosphere Sprint 13,0,14,0,0,1,8,1,8,0,0,0,0,0,0,2,2
35,150,Twitter Mesos Q2 Sprint 6,-8,14,10,30,1,8,0,0,8,26,2,11,1,1,2,6
35,154,Mesosphere Sprint 14,0,14,0,0,2,26,2,26,0,0,0,0,0,0,2,1
35,155,Twitter Mesos Q3 Sprint 1,-14,14,12,51,0,0,0,0,9,37,2,11,1,3,2,6
37,7,Q2 Sprint 1,-9,4,16,18,0,0,0,0,12,14,3,3,1,1,2,6
37,11,Q2 Sprint 2,13,4,2,2,2,2,2,2,1,1,1,1,0,0,2,6
37,13,Q2 Sprint 3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1
37,15,Q2 Sprint 3,22,4,0,0,1,1,0,0,1,1,0,0,0,0,2,4
37,23,Q3 Sprint 1,-6,4,9,9,0,0,0,0,9,9,0,0,0,0,2,2
37,26,Aurora Q3 Sprint 2,8,11,21,21,0,0,0,0,20,20,0,0,1,1,2,8
37,39,Aurora Q3 Sprint 3,-4,10,16,16,0,0,0,0,11,11,2,2,3,3,2,7
37,42,Aurora Q4 Sprint 1,6,11,24,24,3,3,0,0,18,18,4,4,5,5,2,9
37,46,Twitter Aurora Q4 Sprint 2,0,11,15,15,2,2,0,0,11,11,3,3,3,3,2,7
37,52,Twitter Aurora Q4 Sprint 3,0,10,23,23,0,0,0,0,18,18,3,3,2,2,2,8
37,53,Twitter Aurora Q4 Sprint 4,2,9,8,8,0,0,0,0,5,5,3,3,0,0,2,4
37,56,Twitter Mesos Q4 Sprint 4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1
37,59,Twitter Aurora Q4 Sprint 5,-1,12,9,16,2,2,0,0,7,14,1,1,3,3,2,8
37,62,Twitter Aurora Q4 Sprint 6,-3,5,8,8,1,1,0,0,8,8,1,1,0,0,2,6
37,73,Twitter Aurora Q1'15 Sprint 1,-26,11,11,33,1,1,1,1,9,31,1,1,1,1,2,4
37,76,Twitter Aurora Q1'15 Sprint 2,-7,13,14,43,0,0,0,0,13,41,0,0,1,2,2,7
37,85,Twitter Aurora Q1'15 Sprint 3,-16,12,16,58,0,0,0,0,13,44,3,14,0,0,2,4
37,92,Twitter Aurora Q1'15 Sprint 4,-8,14,13,44,0,0,0,0,10,33,2,6,1,5,2,4
37,100,Twitter Aurora Q1'15 Sprint 5,-24,14,10,30,3,9,0,0,8,26,3,10,2,3,2,4
37,105,Twitter Aurora Q1'15 Sprint 6,-5,13,6,24,0,0,0,0,6,24,0,0,0,0,2,3
37,112,Twitter Aurora Q2'15 Sprint 1,-5,14,5,12,0,0,0,0,5,12,0,0,0,0,2,3
37,117,Twitter Aurora Q2'15 Sprint 2,27,14,4,10,0,0,0,0,2,7,1,1,1,2,2,4
37,127,Twitter Aurora Q2'15 Sprint 3,7,14,7,18,0,0,0,0,5,15,0,0,2,3,2,3
37,131,Twitter Aurora Q2'15 Sprint 4,0,13,4,13,0,0,0,0,4,13,0,0,0,0,2,2
37,139,Twitter Aurora Q2'15 Sprint 5,13,14,0,0,1,5,0,0,0,0,1,5,0,0,2,1
37,151,Twitter Aurora Q2'15 Sprint 6,9,14,4,13,1,2,0,0,3,10,1,2,1,3,2,4
37,156,Twitter Aurora Q2'15 Sprint 7,16,14,4,12,0,0,0,0,4,12,0,0,0,0,2,3
38,7,Q2 Sprint 1,-14,4,12,14,0,0,0,0,8,10,3,3,1,1,1,6
38,11,Q2 Sprint 2,1,4,1,1,2,2,2,2,1,1,0,0,0,0,1,4
38,26,Aurora Q3 Sprint 2,-7,11,8,8,0,0,0,0,7,7,0,0,1,1,1,7
38,42,Aurora Q4 Sprint 1,-2,11,10,10,4,4,3,3,4,4,4,4,3,3,1,9
38,46,Twitter Aurora Q4 Sprint 2,-11,11,13,13,2,2,1,1,9,9,3,3,2,2,1,6
38,52,Twitter Aurora Q4 Sprint 3,-13,10,16,16,0,0,0,0,12,12,3,3,1,1,1,7
38,53,Twitter Aurora Q4 Sprint 4,-4,9,4,4,0,0,0,0,1,1,3,3,0,0,1,4
38,59,Twitter Aurora Q4 Sprint 5,-3,12,4,4,2,2,0,0,3,3,1,1,2,2,1,7
38,62,Twitter Aurora Q4 Sprint 6,-2,5,2,2,1,1,1,1,1,1,1,1,0,0,1,1
38,73,Twitter Aurora Q1'15 Sprint 1,-25,11,10,32,1,1,0,0,9,31,1,1,1,1,1,4
38,76,Twitter Aurora Q1'15 Sprint 2,-11,13,4,11,0,0,0,0,4,11,0,0,0,0,1,4
38,85,Twitter Aurora Q1'15 Sprint 3,-20,12,9,26,0,0,0,0,7,20,2,6,0,0,1,3
38,92,Twitter Aurora Q1'15 Sprint 4,-18,14,8,24,0,0,0,0,5,13,2,6,1,5,1,4
38,100,Twitter Aurora Q1'15 Sprint 5,-19,14,7,19,3,9,3,9,3,8,3,10,1,1,1,5
38,105,Twitter Aurora Q1'15 Sprint 6,-1,13,1,1,0,0,0,0,1,1,0,0,0,0,1,1
38,112,Twitter Aurora Q2'15 Sprint 1,-5,14,5,8,0,0,0,0,5,8,0,0,0,0,1,4
38,117,Twitter Aurora Q2'15 Sprint 2,-4,14,4,9,0,0,0,0,3,8,1,1,0,0,1,5
38,127,Twitter Aurora Q2'15 Sprint 3,-15,14,5,16,0,0,0,0,4,14,0,0,1,2,1,3
38,131,Twitter Aurora Q2'15 Sprint 4,-7,13,3,7,0,0,0,0,3,7,0,0,0,0,1,3
38,151,Twitter Aurora Q2'15 Sprint 6,-7,14,2,7,1,2,1,2,0,0,1,2,1,3,1,3
41,9,slider may 1,1,14,3,3,0,0,0,0,2,2,0,0,1,1,1,1
41,14,slider may 2,-3,14,6,6,1,1,0,0,6,6,0,0,1,1,1,4
41,16,slider June 1,-8,14,9,9,0,0,0,0,8,8,0,0,1,1,1,4
41,17,slider June 2,-1,14,15,15,0,0,0,0,14,14,1,1,0,0,1,3
41,21,Slider July #1,-11,14,24,24,1,1,0,0,21,21,1,1,3,3,1,3
41,27,Slider August #1,-6,14,28,28,1,1,2,2,16,16,1,1,10,10,1,4
41,28,Slider August #2,-18,13,45,45,0,0,0,0,41,41,0,0,4,4,1,6
41,32,Slider September #1,-9,11,31,31,0,0,0,0,28,28,0,0,3,3,1,5
41,33,Slider October #1,-2,14,32,32,0,0,0,0,31,31,0,0,1,1,1,6
41,40,Slider October #2,20,14,59,59,0,0,0,0,55,55,2,2,2,2,1,9
41,41,Slider November #1,3,14,13,13,2,2,0,0,10,10,2,2,3,3,1,4
41,54,Slider November #2,6,14,5,5,0,0,0,0,5,5,0,0,0,0,1,2
41,58,Slider December #1,-10,14,16,16,0,0,0,0,16,16,0,0,0,0,1,3
41,65,Slider Jan #1,2,14,1,1,0,0,0,0,1,1,0,0,0,0,1,1
41,66,Slider Jan #2,3,14,11,11,0,0,2,2,7,7,0,0,2,2,1,4
41,67,Slider Feb #1,1,9,9,9,0,0,0,0,9,9,0,0,0,0,1,3
55,8,Q2'14 Sprint 1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1
55,12,Q2'14 Sprint 2,-3,13,2,3,0,0,0,0,2,3,0,0,0,0,2,1
