boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
1,8,Task,Minor,1,0,0,0,0,0,1,0,0,medium
1,8,Improvement,Major,1,0,0,0,0,0,1,0,0,medium
1,8,Improvement,Major,1,0,0,2,0,0,1,0,0,medium
1,12,Bug,Major,2,1,0,1,0,0,0,0,0,hard
1,12,Bug,Minor,2,0,0,1,0,0,1,0,0,hard
1,13,Bug,Minor,0,0,0,0,0,0,0,0,0,medium
1,20,Bug,Major,2,0,5,4,0,0,0,0,0,medium
1,20,Task,Minor,1,0,0,0,0,0,2,0,0,medium
1,20,Improvement,Major,1,0,0,0,0,0,2,0,0,medium
1,20,Bug,Minor,3,0,0,0,0,0,2,0,0,medium
1,25,Bug,Major,1,1,0,0,0,0,1,0,0,hard
1,25,Improvement,Major,4,0,0,0,0,0,0,0,0,hard
1,25,Bug,Major,0,0,0,0,0,0,9,0,0,hard
1,30,Bug,Major,2,0,0,4,0,0,0,0,0,hard
1,31,Bug,Major,1,1,0,0,0,0,1,0,0,hard
1,31,Bug,Major,3,0,0,4,0,0,0,0,0,hard
1,31,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
1,36,Bug,Major,1,1,0,0,0,0,1,0,0,hard
1,36,Bug,Major,3,0,0,4,0,0,0,0,0,hard
1,36,Improvement,Major,2,0,0,0,0,0,0,0,0,hard
1,36,Epic,Major,11,0,0,4,0,0,0,0,2,medium
1,36,Epic,Major,4,1,0,8,0,0,0,0,0,hard
1,38,Bug,Major,5,1,0,2,0,0,0,0,0,hard
1,38,Epic,Major,12,0,0,4,0,0,0,0,2,medium
1,38,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
1,43,Bug,Major,4,1,0,1,0,0,0,0,0,hard
1,43,Bug,Major,5,1,0,2,0,0,0,0,0,hard
1,43,Epic,Major,12,0,0,4,0,0,0,0,2,medium
1,43,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
1,43,Improvement,Major,0,0,0,1,0,0,0,0,0,hard
1,45,Task,Major,18,0,0,0,0,0,0,0,2,hard
1,45,Bug,Major,4,1,0,1,0,0,0,0,0,hard
1,45,Bug,Major,5,1,0,2,0,0,0,0,0,hard
1,45,Bug,Major,15,0,0,1,0,0,0,0,0,medium
1,45,Epic,Major,12,0,0,4,0,0,0,0,2,medium
1,45,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
1,45,Improvement,Major,0,0,0,1,0,0,0,0,0,hard
1,45,Task,Minor,3,0,0,0,0,0,0,0,0,hard
1,45,Improvement,Minor,2,0,0,0,0,0,0,1,1,hard
1,45,Improvement,Major,1,0,0,0,0,0,0,0,0,medium
1,45,Epic,Critical,0,0,0,4,0,0,0,0,0,hard
1,47,Task,Major,18,0,0,0,0,0,0,0,2,hard
1,47,Bug,Major,15,0,0,1,0,0,0,0,0,medium
1,47,Improvement,Major,1,0,0,0,0,0,0,0,0,medium
1,47,Epic,Critical,0,0,0,4,0,0,0,0,2,hard
1,49,Bug,Major,4,1,0,1,0,0,0,0,0,hard
1,49,Bug,Major,5,1,0,2,0,0,0,0,0,hard
1,49,Epic,Major,12,0,0,4,0,0,0,0,2,medium
1,49,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
1,49,Improvement,Major,0,0,0,1,0,0,0,0,0,hard
1,49,Story,Minor,1,0,0,3,0,0,0,0,1,hard
1,51,Bug,Major,5,1,0,2,0,0,0,0,0,hard
1,51,Bug,Major,2,0,0,3,0,0,0,0,0,hard
1,51,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
1,51,Story,Minor,3,0,0,3,0,0,0,0,1,hard
1,55,Improvement,Major,13,0,0,2,0,0,0,0,2,hard
1,55,Bug,Major,16,0,0,1,0,0,0,0,0,medium
1,55,Task,Major,0,0,0,0,0,0,0,0,1,hard
1,55,Improvement,Major,1,0,0,0,0,0,0,0,0,medium
1,55,Epic,Critical,0,0,0,4,0,0,0,0,2,hard
1,55,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,55,Improvement,Major,0,0,1,2,0,0,0,0,1,hard
1,55,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,55,Improvement,Minor,1,0,0,0,0,0,0,0,0,medium
1,56,Bug,Major,3,0,0,3,0,0,0,0,0,hard
1,57,Bug,Major,3,0,0,3,0,0,0,0,0,hard
1,63,Bug,Major,3,0,0,3,0,0,0,0,0,hard
1,69,Improvement,Major,13,0,0,2,0,0,0,0,2,hard
1,69,Task,Minor,12,0,0,1,0,0,0,0,0,medium
1,69,Task,Major,1,0,0,0,0,0,0,0,1,hard
1,69,Improvement,Major,1,0,0,0,0,0,0,0,0,medium
1,69,Epic,Critical,0,0,0,4,0,0,0,0,2,hard
1,69,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,69,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,69,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,74,Task,Minor,13,0,0,1,0,0,0,0,0,medium
1,74,Task,Major,1,0,0,1,0,0,0,0,0,medium
1,74,Task,Major,1,0,0,0,0,0,0,0,1,hard
1,74,Epic,Critical,0,0,0,4,0,0,0,0,4,hard
1,74,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,74,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,74,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,74,Task,Trivial,2,0,0,0,0,0,0,0,0,hard
1,74,Bug,Major,2,1,0,0,0,0,0,0,0,hard
1,75,Task,Minor,13,0,0,1,0,0,0,0,0,medium
1,75,Task,Major,1,0,0,1,0,0,0,0,0,medium
1,75,Epic,Critical,0,0,0,4,0,0,0,0,4,hard
1,75,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,75,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,75,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,75,Task,Trivial,7,0,0,0,0,0,0,0,1,hard
1,75,Bug,Major,2,1,0,0,0,0,0,0,0,hard
1,80,Bug,Minor,6,1,0,0,0,0,0,0,0,hard
1,81,Task,Minor,16,0,0,1,0,0,0,0,0,medium
1,81,Task,Major,2,0,0,1,0,0,0,0,0,medium
1,81,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,81,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,81,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,81,Task,Trivial,7,0,0,0,0,0,0,0,1,hard
1,81,Bug,Major,4,1,0,0,0,0,0,0,0,hard
1,81,Bug,Critical,4,0,1,2,0,0,0,0,1,hard
1,87,Bug,Minor,6,1,0,0,0,0,0,0,0,hard
1,87,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,87,Bug,Major,2,0,0,0,0,0,0,0,0,hard
1,93,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,95,Task,Major,2,0,0,1,0,0,0,0,0,medium
1,95,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,95,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,95,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,95,Task,Trivial,7,0,0,0,0,0,0,0,1,hard
1,95,Documentation,Critical,7,0,1,0,0,0,0,0,5,medium
1,95,Bug,Major,4,1,0,0,0,0,0,0,0,hard
1,95,Bug,Critical,4,0,1,2,0,0,0,0,1,hard
1,95,Epic,Major,8,0,0,1,0,0,0,0,0,hard
1,99,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,99,Improvement,Major,9,0,0,0,0,0,0,0,1,hard
1,99,Bug,Major,6,1,1,0,0,0,0,0,0,hard
1,102,Task,Major,3,0,0,1,0,0,0,0,0,medium
1,102,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,102,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,102,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,102,Task,Trivial,7,0,0,0,0,0,0,0,1,hard
1,102,Documentation,Critical,9,0,1,0,0,0,0,0,5,medium
1,102,Bug,Major,4,1,0,0,0,0,0,0,0,hard
1,102,Epic,Major,5,1,0,2,0,0,0,0,1,hard
1,102,Bug,Critical,4,0,1,2,0,0,0,0,1,hard
1,102,Epic,Major,8,0,0,1,0,0,0,0,0,hard
1,102,Story,Major,1,0,0,4,0,0,0,1,0,hard
1,104,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,104,Improvement,Major,11,0,0,0,0,0,0,0,1,hard
1,106,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,106,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,106,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,106,Task,Trivial,7,0,0,0,0,0,0,0,1,hard
1,106,Documentation,Critical,10,0,1,0,0,0,0,0,5,medium
1,106,Bug,Major,4,1,0,0,0,0,0,0,0,hard
1,106,Epic,Major,5,1,0,2,0,0,0,0,1,hard
1,106,Bug,Critical,4,0,1,2,0,0,0,0,1,hard
1,106,Epic,Major,8,0,0,1,0,0,0,0,0,hard
1,106,Epic,Major,6,1,0,8,0,0,0,0,0,hard
1,106,Story,Major,1,0,0,4,0,0,0,1,0,hard
1,108,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,108,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,108,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,108,Task,Trivial,8,0,0,0,0,0,0,0,1,hard
1,108,Documentation,Critical,10,0,1,0,0,0,0,0,5,medium
1,108,Bug,Major,4,1,0,0,0,0,0,0,0,hard
1,108,Epic,Major,5,1,0,2,0,0,0,0,1,hard
1,108,Bug,Critical,6,0,1,2,0,0,0,0,6,hard
1,108,Epic,Major,8,0,0,1,0,0,0,0,0,hard
1,108,Task,Trivial,1,0,0,0,0,0,0,0,0,easy
1,108,Epic,Major,7,1,0,8,0,0,0,0,0,hard
1,113,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,115,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,115,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,115,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,115,Task,Trivial,8,0,0,0,0,0,0,0,1,hard
1,115,Documentation,Critical,10,0,1,0,0,0,0,0,5,medium
1,115,Bug,Major,4,1,0,0,0,0,0,0,0,hard
1,115,Story,Major,0,0,1,3,0,0,0,0,0,easy
1,115,Epic,Major,5,1,0,2,0,0,0,0,1,hard
1,115,Epic,Major,8,0,0,1,0,0,0,0,0,hard
1,115,Epic,Major,9,1,0,8,0,0,0,0,0,hard
1,118,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,118,Epic,Minor,0,1,0,0,0,0,0,0,0,medium
1,118,Task,Major,0,0,0,0,0,0,0,0,0,medium
1,128,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,128,Story,Major,0,0,0,1,0,0,0,0,1,hard
1,130,Improvement,Minor,0,0,0,1,0,0,0,0,0,easy
1,130,Improvement,Minor,1,0,0,0,0,0,0,0,0,hard
1,130,Task,Critical,0,0,1,0,0,0,0,0,0,hard
1,130,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,130,Task,Major,2,0,0,1,0,0,0,0,0,easy
1,130,Task,Trivial,9,0,0,0,0,0,0,0,1,hard
1,130,Documentation,Critical,10,0,1,0,0,0,0,0,5,medium
1,130,Bug,Major,5,1,0,0,0,0,0,0,0,hard
1,130,Story,Major,0,0,1,3,0,0,0,0,0,easy
1,130,Epic,Major,5,1,0,2,0,0,0,0,1,hard
1,130,Documentation,Major,0,0,0,0,0,0,0,0,0,medium
1,130,Task,Critical,1,0,1,3,0,0,0,0,3,medium
1,130,Improvement,Minor,1,0,0,0,0,0,1,1,4,hard
1,130,Improvement,Major,1,1,0,0,0,0,0,0,0,hard
1,132,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,132,Improvement,Major,2,0,0,0,0,0,0,0,4,hard
1,132,Improvement,Major,2,1,0,0,0,0,0,0,0,hard
1,132,Improvement,Major,1,0,1,0,0,0,0,0,0,medium
1,132,Improvement,Major,1,1,1,0,0,0,0,0,0,hard
1,132,Improvement,Major,0,1,1,0,0,0,0,0,0,hard
1,132,Improvement,Major,0,0,1,0,0,0,0,0,1,easy
1,134,Improvement,Minor,0,0,0,1,0,0,0,0,0,easy
1,134,Improvement,Minor,1,0,0,0,0,0,0,0,0,hard
1,134,Task,Critical,1,0,1,0,0,0,0,0,0,hard
1,134,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,134,Task,Major,2,0,0,1,0,0,0,0,0,easy
1,134,Task,Trivial,9,0,0,0,0,0,0,0,1,hard
1,134,Documentation,Critical,11,0,1,0,0,0,0,0,5,medium
1,134,Bug,Major,7,1,0,0,0,0,0,0,0,hard
1,134,Story,Major,0,0,1,3,0,0,0,0,0,easy
1,134,Epic,Major,5,1,0,2,0,0,0,0,1,hard
1,134,Documentation,Major,3,0,0,0,0,0,0,0,1,medium
1,134,Task,Critical,1,0,1,3,0,0,0,0,3,medium
1,134,Improvement,Minor,1,0,0,0,0,0,1,1,4,hard
1,134,Improvement,Major,1,1,0,0,0,0,0,0,0,hard
1,141,Improvement,Major,1,2,1,2,0,0,0,0,0,hard
1,141,Improvement,Major,2,0,1,0,0,0,0,0,0,medium
1,141,Improvement,Major,2,1,1,0,0,0,0,0,0,hard
1,141,Improvement,Major,0,1,1,0,0,0,0,0,0,hard
1,141,Improvement,Major,0,0,1,0,0,0,0,0,1,easy
1,141,Improvement,Minor,2,1,0,1,0,0,0,0,0,hard
1,141,Improvement,Major,0,0,0,0,0,0,0,0,0,easy
1,141,Bug,Minor,8,1,0,0,0,0,0,0,0,medium
1,142,Improvement,Major,10,0,0,0,0,0,0,0,0,medium
1,142,Improvement,Minor,3,0,0,0,0,0,0,0,0,hard
1,142,Task,Critical,2,0,1,0,0,0,0,0,0,hard
1,142,Improvement,Major,1,0,1,2,0,0,0,0,1,hard
1,142,Task,Major,2,0,0,1,0,0,0,0,0,easy
1,142,Bug,Major,0,0,1,0,0,0,0,0,0,medium
1,142,Bug,Major,7,0,0,1,0,0,0,0,0,hard
1,142,Bug,Major,5,0,0,1,0,0,0,0,0,hard
1,142,Documentation,Critical,13,0,1,0,0,0,0,0,5,medium
1,142,Bug,Major,9,1,0,0,0,0,0,0,0,hard
1,142,Story,Major,3,0,1,3,0,0,0,0,0,easy
1,142,Bug,Major,0,0,1,2,0,0,0,0,1,medium
1,142,Bug,Major,6,1,0,1,0,0,0,0,0,hard
1,142,Documentation,Critical,2,0,1,1,0,0,0,0,0,medium
1,142,Task,Critical,1,0,1,3,0,0,0,0,3,medium
1,142,Improvement,Minor,1,0,0,0,0,0,1,1,4,hard
1,142,Bug,Major,1,0,0,0,0,0,0,0,0,easy
1,142,Improvement,Major,0,0,1,1,0,0,0,0,0,medium
1,142,Improvement,Major,4,0,0,0,0,0,0,0,0,hard
1,142,Improvement,Major,3,0,1,0,0,0,0,0,2,medium
1,142,Epic,Major,0,1,0,0,0,0,0,0,3,medium
1,142,Story,Major,1,0,1,2,0,0,0,0,0,hard
1,142,Improvement,Major,0,0,1,1,0,0,0,0,0,easy
1,143,Improvement,Major,10,0,0,0,0,0,0,0,0,medium
1,143,Documentation,Major,3,0,0,0,0,0,0,0,0,medium
1,143,Improvement,Minor,4,0,0,0,0,0,0,0,0,hard
1,143,Task,Critical,4,0,1,0,0,0,0,1,0,hard
1,143,Improvement,Major,4,0,1,2,0,0,1,0,1,hard
1,143,Task,Major,4,0,0,1,0,0,0,0,0,easy
1,143,Bug,Major,0,0,1,0,0,0,0,0,0,medium
1,143,Bug,Major,5,0,0,1,0,0,0,0,0,hard
1,143,Bug,Major,12,1,0,0,0,0,0,0,0,hard
1,143,Story,Major,3,0,1,3,0,0,0,0,0,easy
1,143,Task,Major,3,0,1,2,0,0,0,0,0,easy
1,143,Task,Major,1,0,0,3,0,0,0,0,1,easy
1,143,Bug,Critical,14,0,1,2,0,0,0,1,6,hard
1,143,Bug,Major,0,0,1,2,0,0,0,0,1,medium
1,143,Story,Major,3,0,1,0,0,0,0,0,0,medium
1,143,Bug,Major,0,0,1,0,0,0,0,0,0,easy
1,143,Documentation,Critical,2,0,1,1,0,0,0,0,0,medium
1,143,Task,Critical,3,0,1,3,0,0,0,1,3,medium
1,143,Improvement,Minor,3,0,0,0,0,0,3,1,4,hard
1,143,Bug,Major,4,0,0,0,0,0,0,0,0,easy
1,143,Improvement,Major,0,0,1,1,0,0,0,0,0,medium
1,143,Task,Major,1,0,0,0,0,0,0,0,0,hard
1,143,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,143,Improvement,Major,6,0,0,0,0,0,0,0,0,hard
1,143,Wish,Minor,4,0,0,0,0,0,0,0,0,hard
1,143,Epic,Major,0,1,0,0,0,0,0,0,3,medium
1,143,Story,Major,3,0,1,2,0,0,0,0,0,hard
1,143,Bug,Minor,1,1,1,0,0,0,0,0,0,hard
1,143,Improvement,Major,0,0,1,1,0,0,0,0,1,easy
1,143,Bug,Major,2,0,1,0,0,0,0,0,0,medium
1,143,Bug,Critical,1,0,1,0,0,0,0,1,1,hard
1,143,Task,Major,0,0,1,1,0,0,0,0,0,hard
1,143,Task,Major,2,0,1,1,0,0,0,0,1,hard
1,143,Documentation,Major,1,0,0,1,0,0,0,0,0,medium
1,143,Story,Major,1,1,0,0,0,0,0,0,2,medium
1,143,Documentation,Blocker,1,0,1,0,0,0,0,0,0,easy
1,143,Task,Major,0,0,0,2,0,0,0,0,0,hard
1,143,Improvement,Major,0,0,1,5,0,0,0,0,0,medium
1,143,Improvement,Major,1,0,1,0,0,0,0,0,0,easy
1,143,Task,Major,5,0,1,1,0,0,0,0,2,hard
1,143,Bug,Major,1,1,1,1,0,0,0,0,0,hard
1,143,Improvement,Major,0,0,0,1,0,0,0,0,0,easy
1,143,Improvement,Minor,0,0,1,0,0,0,0,0,1,medium
1,143,Improvement,Major,1,0,1,0,0,0,1,0,0,medium
1,143,Improvement,Major,0,0,1,1,0,0,0,0,0,medium
1,143,Bug,Major,0,0,1,0,0,0,0,0,0,hard
1,143,Bug,Major,0,0,1,0,0,0,0,0,0,easy
1,143,Improvement,Major,0,0,1,2,0,0,0,0,0,easy
1,143,Improvement,Major,0,0,1,1,0,0,0,0,0,easy
1,143,Bug,Major,0,0,6,1,0,0,0,0,0,hard
1,150,Task,Major,0,0,1,0,0,0,0,0,1,easy
1,150,Improvement,Major,2,2,1,2,0,0,0,0,0,hard
1,150,Story,Major,3,0,1,0,0,0,0,0,0,medium
1,150,Task,Major,0,0,0,0,0,0,0,0,0,medium
1,150,Improvement,Major,3,0,1,0,0,0,0,0,1,medium
1,150,Improvement,Major,2,1,1,0,0,0,0,0,0,hard
1,150,Improvement,Major,2,1,1,0,0,0,0,0,0,hard
1,150,Improvement,Major,1,0,1,0,0,0,0,0,1,easy
1,150,Improvement,Major,0,0,0,3,0,0,0,0,0,medium
1,150,Task,Major,1,0,0,2,0,0,0,0,0,hard
1,150,Task,Major,1,0,1,4,0,0,0,0,0,easy
1,150,Task,Major,0,0,0,2,0,0,0,0,1,medium
1,150,Task,Major,0,0,1,3,0,0,0,0,1,medium
1,150,Improvement,Major,2,0,1,0,0,0,1,0,3,easy
1,150,Improvement,Critical,3,0,1,1,0,0,1,0,0,hard
1,150,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,150,Bug,Major,1,0,1,0,0,0,0,0,1,hard
1,150,Improvement,Major,0,0,1,0,0,0,0,0,0,medium
1,150,Bug,Major,4,0,0,2,0,0,7,0,2,hard
1,150,Bug,Minor,9,1,0,0,0,0,0,0,0,medium
1,154,Improvement,Major,10,0,0,0,0,0,0,0,0,medium
1,154,Documentation,Major,7,0,0,0,0,0,0,0,0,medium
1,154,Task,Major,1,0,1,3,0,0,2,0,1,hard
1,154,Improvement,Minor,5,0,0,0,0,0,0,0,0,hard
1,154,Task,Major,0,0,0,5,0,0,2,0,0,hard
1,154,Task,Major,0,0,0,8,0,0,2,0,0,hard
1,154,Task,Major,4,0,0,1,0,0,0,0,0,easy
1,154,Bug,Major,6,0,0,1,0,0,0,0,0,hard
1,154,Bug,Major,13,1,0,0,0,0,0,0,0,hard
1,154,Story,Major,3,0,1,3,0,0,0,0,0,easy
1,154,Task,Major,2,0,1,0,0,0,0,0,1,easy
1,154,Bug,Major,0,0,1,2,0,0,0,0,1,medium
1,154,Bug,Major,0,0,1,0,0,0,0,0,0,easy
1,154,Documentation,Major,4,0,0,0,0,0,0,0,1,medium
1,154,Task,Critical,3,0,1,3,0,0,0,1,3,medium
1,154,Improvement,Minor,3,0,0,0,0,0,3,1,4,hard
1,154,Bug,Major,5,0,0,0,0,0,0,0,0,easy
1,154,Improvement,Major,1,0,1,1,0,0,0,0,0,medium
1,154,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,154,Improvement,Minor,9,0,1,1,0,0,1,0,0,hard
1,154,Wish,Minor,8,0,0,0,0,0,0,0,0,hard
1,154,Epic,Major,0,1,0,0,0,0,0,0,3,medium
1,154,Improvement,Major,0,0,0,0,0,0,0,0,1,medium
1,154,Improvement,Major,0,0,0,0,0,0,0,0,1,hard
1,154,Improvement,Major,0,0,0,0,0,0,0,0,1,medium
1,154,Improvement,Major,0,0,0,0,0,0,0,0,0,easy
1,154,Story,Major,3,0,1,2,0,0,0,0,0,hard
1,154,Bug,Minor,1,1,1,0,0,0,0,0,0,hard
1,154,Improvement,Critical,18,0,1,1,0,0,0,1,0,hard
1,154,Bug,Major,4,2,0,0,0,0,0,0,0,hard
1,154,Documentation,Major,1,0,0,1,0,0,0,0,0,medium
1,154,Bug,Blocker,8,1,1,1,0,0,1,0,1,hard
1,154,Improvement,Major,2,0,1,0,0,0,0,0,2,hard
1,154,Improvement,Major,1,0,1,0,0,0,0,0,0,medium
1,154,Task,Major,1,0,0,2,0,0,0,0,0,hard
1,154,Improvement,Major,1,0,1,5,0,0,0,0,0,medium
1,154,Task,Major,7,0,1,1,0,0,0,0,3,hard
1,154,Improvement,Minor,0,0,1,0,0,0,0,0,1,medium
1,154,Improvement,Major,3,0,1,1,0,0,1,0,0,medium
1,154,Improvement,Major,2,0,0,0,0,0,0,0,2,hard
1,154,Improvement,Major,1,0,1,2,0,0,0,0,2,easy
1,154,Improvement,Major,1,0,1,1,0,0,0,0,1,easy
1,154,Bug,Major,10,1,1,1,0,0,1,0,2,hard
1,154,Bug,Blocker,2,0,1,0,0,0,1,0,0,easy
1,154,Bug,Major,0,0,1,0,0,0,0,0,0,hard
1,154,Bug,Blocker,4,1,1,1,0,0,3,1,0,hard
1,154,Bug,Blocker,3,0,1,0,0,0,1,0,0,medium
1,154,Task,Major,0,0,0,1,0,0,0,0,0,medium
1,154,Task,Major,0,0,0,0,0,0,0,0,0,medium
1,154,Task,Major,0,0,0,1,0,0,0,0,0,hard
1,154,Task,Major,0,0,0,0,0,0,0,0,0,easy
1,154,Improvement,Major,1,0,0,0,0,0,0,0,0,medium
1,154,Story,Major,2,0,0,0,0,0,0,0,0,hard
1,154,Bug,Critical,0,0,0,0,0,0,0,0,0,hard
1,154,Task,Critical,0,0,0,1,0,0,0,0,0,medium
1,154,Epic,Major,0,0,0,3,0,0,0,0,0,medium
1,154,Improvement,Major,0,0,1,1,0,0,0,0,0,hard
1,154,Task,Critical,0,0,0,1,0,0,0,0,0,medium
1,155,Improvement,Major,3,2,1,2,0,0,1,0,0,hard
1,155,Task,Major,4,0,0,0,0,0,0,0,2,hard
1,155,Task,Major,0,0,0,0,0,0,0,0,0,medium
1,155,Improvement,Major,2,1,1,0,0,0,0,0,0,hard
1,155,Improvement,Major,2,1,1,0,0,0,0,0,0,hard
1,155,Improvement,Major,6,0,0,3,0,0,0,0,0,medium
1,155,Task,Major,1,0,0,2,0,0,0,0,0,hard
1,155,Task,Major,2,0,1,4,0,0,0,0,1,easy
1,155,Task,Major,0,0,0,2,0,0,0,0,1,medium
1,155,Task,Major,1,0,1,3,0,0,0,0,1,medium
1,155,Task,Major,1,0,0,1,0,0,0,0,0,easy
1,155,Bug,Major,7,1,1,0,0,0,1,0,0,medium
1,155,Improvement,Major,0,0,0,0,0,0,0,0,0,easy
1,155,Task,Major,1,0,1,1,0,0,0,0,0,hard
1,155,Improvement,Major,4,0,1,0,0,0,1,0,0,medium
1,155,Bug,Blocker,2,0,1,0,0,0,1,0,0,hard
1,155,Bug,Major,0,1,1,0,0,0,0,0,0,hard
1,155,Bug,Major,5,0,0,2,0,0,7,0,2,hard
14,1,Bug,Major,3,1,0,0,0,0,0,0,0,hard
14,1,Bug,Major,3,6,1,0,0,0,1,0,0,hard
18,2,Sub-task,Major,0,0,1,0,0,0,1,0,0,medium
18,2,Task,Major,0,0,1,0,0,0,1,0,1,medium
18,2,Sub-task,Major,4,1,1,1,0,0,3,0,0,medium
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,medium
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,0,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
18,2,Task,Major,0,0,0,0,0,0,0,0,0,easy
18,2,Task,Major,0,0,0,0,0,0,0,0,0,hard
18,2,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,2,Sub-task,Major,0,0,1,0,0,0,0,0,0,hard
18,2,Sub-task,Major,1,0,1,0,0,0,1,0,0,hard
18,3,Task,Major,0,0,1,0,0,0,1,0,1,medium
18,3,Sub-task,Major,0,0,1,0,0,0,0,0,0,hard
18,3,Sub-task,Major,1,0,1,0,0,0,0,0,0,hard
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,medium
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Task,Major,4,0,0,0,0,0,0,0,2,medium
18,3,Sub-task,Critical,0,0,1,0,0,0,1,0,0,medium
18,3,Sub-task,Major,0,0,1,0,0,0,0,0,0,easy
18,3,Sub-task,Major,2,0,1,0,0,0,0,0,1,easy
18,3,Sub-task,Major,1,0,1,0,0,0,0,0,0,easy
18,3,Sub-task,Major,0,0,2,0,0,0,0,0,0,easy
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Sub-task,Minor,0,0,0,0,0,0,0,0,0,medium
18,3,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
18,3,Sub-task,Major,0,0,2,0,0,0,0,0,0,easy
18,3,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Bug,Major,0,0,0,0,0,0,0,0,0,medium
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,medium
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,1,medium
18,3,Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
18,3,Sub-task,Major,2,0,1,0,0,0,0,0,2,hard
