issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
JBIDE-1553,8,"2007-12-21 00:00:00","Feature Request",0,0,0,0,Optional,0,0,1,0,0,0,0,1,0,0,0,23,10,99,81,42,354
JBESB-1421,0,"2007-12-22 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,0,7,12,175,93,142
JBIDE-1556,0,"2007-12-22 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.08333333333333333,0,0,29,10,2,62,177,382
RF-1772,0,"2007-12-25 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24890829694323144,0,0,6,10,86,159,262,349
RF-1773,0,"2007-12-25 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24890829694323144,0,0,6,9,86,159,262,232
JBIDE-1565,4,"2007-12-26 00:00:00",SubTask,0,0,0,0,Optional,0,0,1,0,0,0,0,1,0,0,0,18,3,36,167,152,170
JBIDE-1566,0,"2007-12-26 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,18,3,36,167,152,338
JBIDE-1568,2,"2007-12-26 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.07692307692307693,0,0,18,9,94,164,195,384
RF-1793,0,"2007-12-26 00:00:00",SubTask,0,0,0,0,Major,0,0,0,0,0,0,0,1,0.2962962962962963,0,0,375,3,88,189,288,369
RF-1797,3,"2007-12-27 00:00:00",Bug,0,0,0,0,Major,0,0,2,0,0,0,0,1,0.24675324675324675,0,0,4,10,97,182,209,338
JBIDE-1571,15,"2007-12-27 00:00:00",Task,0,0,0,0,Optional,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,17,10,95,167,288,170
JBIDE-1573,0,"2007-12-27 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.0625,0,0,17,4,17,4,6,255
JBDS-238,50,"2007-12-31 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24568965517241378,0,0,14,9,29,173,257,245
JBDS-239,0,"2007-12-31 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24568965517241378,0,0,24,9,85,173,262,332
RF-1813,0,"2008-01-03 00:00:00",Task,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.24358974358974358,0,0,27,1,31,140,226,348
RF-1814,0,"2008-01-03 00:00:00",Task,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.24358974358974358,0,0,21,10,88,57,243,100
JBIDE-1579,0,"2008-01-04 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,23,3,36,108,63,321
JBIDE-1580,0,"2008-01-04 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,20,3,36,108,63,207
JBIDE-1581,0,"2008-01-04 00:00:00",SubTask,0,0,0,0,Optional,0,0,1,0,0,0,0,1,0,0,0,16,10,36,108,63,207
JBIDE-1584,0,"2008-01-07 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.058823529411764705,0,0,6,1,36,167,23,240
JBIDE-1585,0,"2008-01-07 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.058823529411764705,0,0,20,3,78,69,107,360
RF-1853,0,"2008-01-08 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24152542372881355,0,0,370,9,35,134,118,50
RF-1858,0,"2008-01-08 00:00:00",Task,0,0,0,0,Critical,0,0,1,0,1,0,0,1,0.24152542372881355,0,0,15,9,48,198,179,317
EJBTHREE-1176,20,"2008-01-09 00:00:00","Feature Request",0,0,0,0,Major,0,0,1,0,1,0,0,1,0.8421052631578947,0,0,16,8,70,147,287,53
JBDS-240,0,"2008-01-10 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.21428571428571427,0,0,414,10,86,110,270,149
RF-1890,0,"2008-01-11 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24369747899159663,0,0,14,5,68,74,117,75
JBIDE-1615,0,"2008-01-12 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.058823529411764705,0,0,8,8,36,195,138,316
RF-1904,0,"2008-01-14 00:00:00",Task,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.24267782426778242,0,0,1,5,54,189,299,246
JBIDE-1624,5,"2008-01-14 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.8888888888888888,0,0,6,10,93,153,214,354
JBIDE-1628,257,"2008-01-14 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.16666666666666666,0,0,6,3,36,193,152,316
RF-2059,38,"2008-01-14 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24897959183673468,0,0,1,9,21,173,262,318
JBIDE-1635,3,"2008-01-15 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.3333333333333333,0,0,5,5,20,86,38,390
JBIDE-1639,0,"2008-01-16 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.045454545454545456,0,0,4,5,46,103,145,316
JBIDE-1641,0,"2008-01-16 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2,0,0,11,10,42,108,227,323
JBIDE-1645,0,"2008-01-17 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.5,0,0,10,10,99,81,42,354
RF-1943,14,"2008-01-17 00:00:00",Task,0,0,0,0,Major,0,0,1,0,3,0,1,1,0.24583333333333332,0,0,104,8,92,181,125,223
JBIDE-1647,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.17647058823529413,0,0,14,10,44,47,239,216
JBIDE-1648,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,9,10,75,81,175,354
JBIDE-1655,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0,0,0,14,4,96,4,141,255
JBNET-2055,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9358974358974359,0,0,0,10,98,197,267,378
JBIDE-1659,0,"2008-01-18 00:00:00","Feature Request",0,0,0,0,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,9,10,87,59,267,358
JBIDE-1660,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,9,10,99,187,283,292
JBIDE-1661,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,9,5,96,196,267,384
JBIDE-1662,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,9,10,96,47,232,383
JBIDE-1663,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,9,5,68,79,289,389
JBIDE-1664,0,"2008-01-18 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,9,3,60,178,280,104
ESB-83,0,"2008-01-21 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,0,0,0,0,198,7,92,78,242,329
JBIDE-1669,0,"2008-01-21 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.5,0,0,6,4,96,4,201,268
JBNET-2059,163,"2008-01-21 00:00:00","Feature Request",0,0,0,0,Major,0,0,0,0,0,0,0,1,0.9363057324840764,0,0,7,4,70,194,26,238
JBNET-2061,4,"2008-01-21 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9363057324840764,0,0,7,7,99,142,285,323
JBIDE-1671,0,"2008-01-22 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.125,0,0,5,10,46,44,260,134
RF-1969,0,"2008-01-22 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,341,8,68,86,269,321
RF-2001,18,"2008-01-23 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24481327800829875,0,0,1,7,62,191,215,332
RF-2002,0,"2008-01-23 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24481327800829875,0,0,8,6,21,23,250,249
RF-2004,36,"2008-01-23 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24481327800829875,0,0,8,5,62,86,258,186
RF-2005,6,"2008-01-23 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24481327800829875,0,0,8,8,74,124,165,117
JBIDE-1677,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.1111111111111111,0,0,3,10,81,176,62,154
JBIDE-1678,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.1111111111111111,0,0,3,4,99,187,283,292
JBIDE-1679,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.1111111111111111,0,0,3,1,51,195,110,374
JBIDE-1680,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.1111111111111111,0,0,3,10,93,176,62,162
JBIDE-1681,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.1111111111111111,0,0,3,10,96,59,254,304
JBNET-2090,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9308176100628931,0,0,1,3,86,198,152,378
JBIDE-1684,0,"2008-01-24 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.7777777777777778,0,0,17,5,72,182,63,285
RF-2057,0,"2008-01-25 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24897959183673468,0,0,26,6,55,171,271,339
RF-2061,0,"2008-01-25 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24897959183673468,0,0,399,9,37,173,257,245
RF-2063,132,"2008-01-25 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.24897959183673468,0,0,462,10,94,37,227,199
JBIDE-1689,0,"2008-01-25 00:00:00","Feature Request",0,0,0,0,Major,0,0,1,0,1,0,0,1,0.11428571428571428,0,0,2,3,83,167,190,331
JBIDE-1691,0,"2008-01-25 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,1,0,0,1,0,0,0,7,5,85,195,6,374
JBIDE-2214,203,"2008-01-25 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,66,4,96,175,275,361
JBIDE-1694,29,"2008-01-28 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,1,1,0.07142857142857142,0,0,13,5,99,197,283,292
JBIDE-1700,0,"2008-01-28 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.07142857142857142,0,0,4,1,66,73,38,9
JBIDE-1701,0,"2008-01-28 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.07142857142857142,0,0,4,1,25,38,232,384
JBIDE-1702,0,"2008-01-28 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.07142857142857142,0,0,4,5,72,102,61,278
RF-2087,96,"2008-01-28 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.248,0,0,221,8,82,156,156,212
RF-2088,27,"2008-01-28 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.248,0,0,31,8,86,185,293,78
RF-2099,15,"2008-01-29 00:00:00",Task,0,0,0,0,Major,0,0,2,0,0,0,0,1,0.2490118577075099,0,0,30,6,97,100,82,378
RF-2100,4,"2008-01-29 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.2490118577075099,0,0,62,8,97,171,156,356
JBIDE-1704,0,"2008-01-29 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.5,0,0,3,10,90,86,260,384
RF-2120,0,"2008-01-30 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24609375,0,0,29,5,86,186,76,67
JBNET-2104,1,"2008-01-30 00:00:00","Feature Request",0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9316770186335404,0,0,1,3,57,135,104,296
RF-2122,0,"2008-01-30 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.24609375,0,0,1,1,54,145,75,184
RF-2123,248,"2008-01-30 00:00:00","Feature Request",0,0,0,0,Major,0,0,0,0,1,0,0,1,0.043478260869565216,0,0,61,5,69,121,274,221
RF-2124,26,"2008-01-30 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24609375,0,0,30,8,97,87,161,234
RF-2126,0,"2008-01-30 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,1,1,0.24609375,0,0,29,8,97,175,281,376
RF-2134,0,"2008-01-31 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.25287356321839083,0,0,151,10,90,174,197,318
JBDS-250,52,"2008-01-31 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.25287356321839083,0,0,29,2,88,74,275,346
JBNET-2108,91,"2008-01-31 00:00:00","Feature Request",0,0,0,0,Minor,0,0,0,0,0,0,0,1,0.9320987654320988,0,0,29,5,56,181,232,331
MODE-9,7,"2008-01-31 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,12,5,86,167,300,159
MODE-11,7,"2008-01-31 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,12,3,34,136,269,57
JBIDE-1717,3,"2008-02-01 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.05555555555555555,0,0,0,10,99,73,42,354
RF-2144,0,"2008-02-01 00:00:00","Feature Request",0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2509505703422053,0,0,28,8,9,156,156,128
JBNET-2111,52,"2008-02-01 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9263803680981595,0,0,3,6,64,104,230,347
RF-2145,0,"2008-02-01 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,1,1,0.2509505703422053,0,0,28,9,34,190,97,232
RF-2146,0,"2008-02-01 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2509505703422053,0,0,28,10,11,106,179,82
RF-2147,0,"2008-02-01 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2509505703422053,0,0,28,8,97,127,138,400
RF-2154,0,"2008-02-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24719101123595505,0,0,25,3,69,171,255,243
RF-2155,0,"2008-02-04 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,1,1,0,1,0.24719101123595505,0,0,455,9,20,159,116,315
RF-2156,7,"2008-02-04 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24719101123595505,0,0,25,10,35,154,120,335
RF-2157,0,"2008-02-04 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24719101123595505,0,0,25,5,34,16,243,347
RF-2158,0,"2008-02-04 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24719101123595505,0,0,25,4,40,193,267,348
JBIDE-1726,0,"2008-02-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.75,0,0,6,3,66,109,168,155
JBIDE-1727,0,"2008-02-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.05263157894736842,0,0,6,10,85,148,279,400
JBIDE-1728,0,"2008-02-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.05263157894736842,0,0,6,10,87,148,178,384
JBDS-251,8,"2008-02-04 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.24719101123595505,0,0,86,9,61,98,2,88
JBIDE-1729,0,"2008-02-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.05263157894736842,0,0,6,10,100,146,204,4
JBIDE-1731,0,"2008-02-04 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.05263157894736842,0,0,6,4,96,47,88,220
JBIDE-1736,0,"2008-02-05 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.043478260869565216,0,0,5,5,92,70,206,74
JBIDE-1737,59,"2008-02-05 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,1,0,0,1,0.043478260869565216,0,0,5,8,97,21,282,34
RF-2167,0,"2008-02-05 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24452554744525548,0,0,24,9,65,200,206,271
RF-2168,0,"2008-02-05 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24452554744525548,0,0,24,8,38,185,297,397
RF-2169,0,"2008-02-05 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24452554744525548,0,0,24,8,34,190,276,332
JBIDE-1743,0,"2008-02-05 00:00:00",Bug,0,0,0,0,Trivial,0,0,1,0,0,0,0,1,0,0,0,5,10,99,187,283,292
RF-2174,39,"2008-02-05 00:00:00",SubTask,0,0,0,0,Critical,0,0,2,0,0,0,0,1,0.4153846153846154,0,0,34,10,15,187,286,260
RF-2181,0,"2008-02-06 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2490974729241877,0,0,50,8,59,149,201,219
RF-2190,0,"2008-02-07 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24820143884892087,0,0,53,8,80,145,80,277
RF-2193,0,"2008-02-07 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.24820143884892087,0,0,83,9,19,167,40,127
JBDS-252,8,"2008-02-07 00:00:00",Task,0,0,0,0,Major,0,0,1,0,2,0,2,1,0.3333333333333333,0,0,53,5,14,197,56,4
RF-2196,0,"2008-02-07 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24820143884892087,0,0,22,2,10,195,231,363
RF-2204,39,"2008-02-08 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.2491103202846975,0,0,46,9,86,117,269,321
RF-2205,7,"2008-02-08 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.2491103202846975,0,0,21,5,58,35,287,58
JBDS-253,68,"2008-02-08 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.2491103202846975,0,0,385,8,57,190,104,195
RF-2220,0,"2008-02-08 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.4090909090909091,0,0,339,9,62,193,282,169
RF-2221,7,"2008-02-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.4090909090909091,0,0,21,7,84,199,109,250
RF-2240,0,"2008-02-12 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,17,10,49,120,186,207
RF-2245,0,"2008-02-12 00:00:00",Bug,0,0,0,0,Optional,0,0,1,0,0,0,0,1,0,0,0,17,7,69,186,76,67
ESB-102,171,"2008-02-12 00:00:00",Documentation,0,0,0,0,Major,0,0,1,0,2,0,0,1,0.6666666666666666,0,0,84,9,89,5,238,314
SF-91,136,"2008-02-12 00:00:00",Documentation,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,84,9,21,173,262,332
RF-2258,0,"2008-02-13 00:00:00",Bug,0,0,0,0,Trivial,0,0,1,0,0,0,0,1,0,0,0,16,6,86,129,95,385
RF-2261,0,"2008-02-14 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24912280701754386,0,0,15,10,69,186,76,67
JBNET-2131,0,"2008-02-14 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.926829268292683,0,0,22,10,95,197,230,349
JBNET-2132,6,"2008-02-15 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9272727272727272,0,0,0,10,82,152,182,394
JBDS-255,1,"2008-02-15 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24825174825174826,0,0,11,8,96,4,238,216
JBDS-256,3,"2008-02-15 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.24825174825174826,0,0,75,8,85,146,134,354
JBDS-257,0,"2008-02-15 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24825174825174826,0,0,12,10,87,193,38,9
JBPM-1137,41,"2008-02-15 00:00:00","Support Patch",0,0,0,0,Major,0,0,0,0,1,0,0,1,0.9154929577464789,0,0,5,10,64,104,300,396
RF-2276,0,"2008-02-18 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24567474048442905,0,0,42,10,9,119,130,317
JBNET-2134,89,"2008-02-18 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.927710843373494,0,0,25,8,83,194,175,387
JBNET-2139,13,"2008-02-19 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.9221556886227545,0,0,3,5,37,177,245,139
RF-2305,289,"2008-02-20 00:00:00",Task,0,0,0,0,Major,0,0,0,0,6,0,0,1,0.391304347826087,0,0,439,3,69,121,111,221
RF-2326,0,"2008-02-26 00:00:00",Task,0,0,0,0,Major,0,0,2,0,0,0,0,1,0.24482758620689654,0,0,34,10,49,120,186,386
RF-2329,88,"2008-02-26 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.24482758620689654,0,0,433,8,69,178,186,182
RF-2330,0,"2008-02-26 00:00:00",Task,0,0,0,0,Optional,0,0,1,0,1,0,0,1,0.24482758620689654,0,0,321,9,34,120,198,130
RF-2371,148,"2008-03-03 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0,0,0,427,10,9,119,130,317
JBPM-1146,18,"2008-03-04 00:00:00","Support Patch",0,0,0,0,Major,0,0,0,0,1,0,0,1,0.9166666666666666,0,0,10,10,64,104,215,396
RF-2408,69,"2008-03-05 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.03333333333333333,0,0,20,10,60,190,253,318
JBWS-2024,0,"2008-03-06 00:00:00",Task,0,0,0,0,Major,0,0,0,0,1,0,0,0,0.3979591836734694,0,0,71,10,29,182,99,388
RF-2420,0,"2008-03-06 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,85,8,68,198,296,205
JBWS-2027,32,"2008-03-06 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,1,0,0.6666666666666666,0,0,71,8,71,171,208,232
JBWS-2029,7,"2008-03-06 00:00:00",SubTask,0,0,0,0,Major,0,0,3,0,1,1,0,0,0.6666666666666666,0,0,71,9,96,169,201,207
JBWS-2034,0,"2008-03-06 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,71,8,16,156,251,291
JBDS-261,22,"2008-03-07 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,1,1,0.24573378839590443,0,0,24,10,89,159,38,9
JBDS-262,0,"2008-03-07 00:00:00",Task,0,0,0,0,Major,0,0,1,0,6,0,0,1,0.24573378839590443,0,0,24,8,86,165,299,387
JBDS-267,381,"2008-03-10 00:00:00",Task,0,0,0,0,Major,0,0,1,0,2,0,0,1,0.2440677966101695,0,0,354,8,76,102,232,38
JBDS-268,0,"2008-03-10 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2440677966101695,0,0,21,7,99,200,268,262
JBDS-271,0,"2008-03-11 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.24242424242424243,0,0,20,10,80,200,229,344
JBDS-272,20,"2008-03-11 00:00:00",Task,0,0,0,0,Major,0,0,1,0,3,0,0,1,0.24242424242424243,0,0,24,4,17,4,282,216
JBDS-275,0,"2008-03-12 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.2408026755852843,0,0,19,8,43,138,271,278
JBDS-276,0,"2008-03-12 00:00:00",Task,0,0,0,0,Major,0,0,1,0,2,0,0,1,0.2408026755852843,0,0,19,4,96,145,93,348
JBWS-2051,160,"2008-03-13 00:00:00",Task,0,0,0,0,Major,0,0,0,0,1,0,0,0,0.5689655172413793,0,0,64,2,94,189,96,366
JBDS-277,0,"2008-03-13 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.23920265780730898,0,0,18,7,96,47,3,268
JBDS-278,32,"2008-03-13 00:00:00",Task,0,0,0,0,Major,0,0,1,0,2,0,0,1,0,0,0,18,10,87,196,178,358
RF-2509,0,"2008-03-14 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24172185430463577,0,0,10,8,97,43,160,210
RF-2516,0,"2008-03-14 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,2,0,0,0,289,7,9,119,202,317
JBDS-279,0,"2008-03-14 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24172185430463577,0,0,0,4,71,74,196,346
RF-2529,0,"2008-03-14 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24172185430463577,0,0,17,8,92,156,293,283
RF-2561,0,"2008-03-17 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.24262295081967214,0,0,14,7,86,77,299,80
JBDS-280,0,"2008-03-17 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24262295081967214,0,0,14,8,93,200,187,337
JBWS-2067,19,"2008-03-18 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,0,0.576271186440678,0,0,59,5,79,159,291,388
JBNET-2231,40,"2008-03-18 00:00:00","Feature Request",0,0,0,0,Major,0,0,0,0,0,0,0,0,0.9226190476190477,0,0,73,10,91,169,225,375
JBNET-2232,24,"2008-03-18 00:00:00","Feature Request",0,0,0,0,Major,0,0,0,0,0,0,0,1,0.9226190476190477,0,0,73,9,95,186,237,150
JBNET-2233,0,"2008-03-18 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.9226190476190477,0,0,73,7,26,113,105,296
JBNET-2234,40,"2008-03-18 00:00:00","Feature Request",0,0,0,0,Minor,0,0,0,0,0,0,0,0,0.9226190476190477,0,0,73,3,91,166,67,291
JBDS-281,14,"2008-03-18 00:00:00",Task,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.24104234527687296,0,0,13,10,56,80,207,154
RF-2586,0,"2008-03-18 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24104234527687296,0,0,73,8,36,167,272,128
RF-2587,2,"2008-03-18 00:00:00",Task,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.24104234527687296,0,0,43,8,49,185,273,384
JBWS-2072,12,"2008-03-19 00:00:00",Bug,0,0,0,0,Major,0,0,0,0,0,0,0,0,0.5833333333333334,0,0,58,8,7,86,117,349
RF-2644,0,"2008-03-20 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,2,0,0,1,0,0,0,276,8,97,142,248,234
