issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
JBAS-23,153,"2004-04-16 00:00:00",Bug,0,0,0,200,Major,1,0,1,0,1,0,0,0,0,0,0,75,10,76,176,285,279
JBAS-1,19,"2004-11-07 00:00:00",Task,0,0,0,192,Major,0,0,2,0,2,1,0,1,0,1,0,1,1,76,158,212,284
JBAS-2,8,"2004-11-07 00:00:00",Bug,0,0,0,34,Major,1,0,2,0,1,0,0,1,0,0,0,12,2,81,176,294,273
JBAS-3,34,"2004-11-07 00:00:00",Task,0,0,0,192,Major,0,0,1,0,2,2,0,1,0,0,0,12,9,63,61,259,306
JBLAB-2,30,"2004-11-13 00:00:00",Task,0,0,0,150,Critical,0,0,1,0,0,0,0,1,0.625,0,0,66,2,95,181,245,400
JBAS-5,117,"2004-11-14 00:00:00",Task,0,0,0,150,Major,0,0,0,0,1,0,0,1,0.5555555555555556,0,0,3,10,3,140,299,380
JBLAB-3,54,"2004-11-18 00:00:00",Task,0,0,100,1,Critical,0,0,1,0,0,0,0,3,0.5,0,0,1,10,88,134,118,284
JBLAB-4,23,"2004-11-18 00:00:00",Task,0,1,20,4,Major,0,0,1,0,0,0,0,3,0.5,0,0,32,8,100,159,233,329
JBPORTAL-1,25,"2004-11-20 00:00:00","Feature Request",0,0,0,56,Critical,0,0,1,0,0,0,0,1,0.5,0,0,41,8,95,107,53,311
JBPORTAL-2,171,"2004-11-20 00:00:00","Feature Request",0,0,0,56,Critical,0,0,1,0,0,0,0,1,0.5,0,0,41,6,100,184,270,158
JBPM-1,0,"2004-11-23 00:00:00",Task,0,0,0,0,Major,2,0,0,0,0,0,0,0,0,0,0,2,8,49,167,273,363
JBAS-6,79,"2004-11-23 00:00:00",Task,0,0,0,217,Major,0,0,0,0,4,0,2,1,0.5,0,0,13,9,61,134,220,132
JBAS-7,17,"2004-11-23 00:00:00",Task,0,0,0,217,Major,0,0,1,0,8,0,8,1,0.5,0,0,13,9,77,134,235,50
JBSEAM-1,76,"2004-11-26 00:00:00","Feature Request",0,0,0,9,Major,0,0,0,0,0,0,0,0,0.5,1,8,54,8,88,181,250,282
HIBERNATE-1,0,"2004-11-28 00:00:00",Bug,1,0,0,3,Blocker,3,0,0,0,1,1,0,0,0.8,0,2,6,4,52,158,151,390
JBAS-13,17,"2004-11-28 00:00:00",Task,0,0,1,222,Major,0,0,1,0,5,1,4,1,0.8,0,0,8,10,90,176,181,195
EJBTHREE-3,12,"2004-11-30 00:00:00",Bug,0,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,0,1,7,92,111,277,314
EJBTHREE-4,12,"2004-11-30 00:00:00",Bug,0,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,0,1,6,79,179,258,186
EJBTHREE-5,12,"2004-11-30 00:00:00","Feature Request",0,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,0,1,8,50,179,259,285
EJBTHREE-6,12,"2004-11-30 00:00:00","Feature Request",0,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,0,1,4,63,71,131,162
EJBTHREE-7,12,"2004-11-30 00:00:00","Feature Request",0,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,0,1,6,100,143,270,241
JBPM-15,82,"2004-12-01 00:00:00",Task,0,0,0,150,Major,0,0,0,0,0,0,0,0,0,0,0,30,1,59,188,104,349
JBMICROCONT-1,0,"2004-12-01 00:00:00",Task,0,0,0,57,Major,0,0,1,0,0,0,0,1,0,0,0,0,9,82,170,81,195
JBIDE-2,75,"2004-12-02 00:00:00",Task,0,0,0,150,Major,0,0,1,0,1,0,0,0,0,0,1,12,4,65,143,201,364
JBIDE-4,0,"2004-12-02 00:00:00",Task,4,0,0,33,Major,0,0,1,1,1,0,0,0,0,0,4,9,4,100,30,251,95
JBIDE-5,75,"2004-12-02 00:00:00",Task,0,0,0,33,Major,0,0,1,0,1,0,0,0,0,0,1,12,4,22,105,270,355
JBIDE-7,75,"2004-12-02 00:00:00",SubTask,0,0,0,150,Major,0,0,1,0,0,0,0,0,0,0,1,12,10,14,196,241,4
JBIDE-8,75,"2004-12-02 00:00:00",SubTask,0,0,0,33,Major,0,0,1,0,0,0,0,0,0,0,1,12,10,67,200,244,380
JBIDE-9,97,"2004-12-02 00:00:00",SubTask,0,0,0,33,Major,0,0,1,0,0,0,0,0,0,0,0,13,9,51,112,187,383
JBIDE-10,75,"2004-12-02 00:00:00","Feature Request",0,0,0,150,Major,0,0,1,1,0,0,0,0,0,0,1,12,10,14,196,214,361
JBIDE-12,60,"2004-12-03 00:00:00","Feature Request",0,0,0,150,Major,0,0,1,0,0,0,0,0,0.4,0,3,45,9,49,188,225,349
JBIDE-13,180,"2004-12-03 00:00:00","Feature Request",0,0,8,37,Major,0,0,1,0,0,0,0,0,0.4,0,0,48,8,72,52,169,96
JBIDE-14,61,"2004-12-03 00:00:00",SubTask,0,0,75,4,Major,0,0,1,0,0,0,0,0,0.4,0,0,48,8,66,173,259,357
JBIDE-15,39,"2004-12-03 00:00:00",SubTask,0,0,0,150,Major,0,0,1,0,0,0,0,0,0.4,0,3,45,1,51,190,270,343
JBIDE-19,61,"2004-12-03 00:00:00",SubTask,0,0,0,150,Major,0,0,1,0,0,0,0,0,0.4,0,3,45,9,88,98,289,55
JBMESSAGING-2,124,"2004-12-03 00:00:00","Feature Request",0,0,0,1,Major,0,0,0,0,0,0,0,0,0,0,0,47,10,100,104,67,332
JBMESSAGING-3,55,"2004-12-03 00:00:00","Feature Request",0,0,0,1,Critical,0,0,0,0,0,0,0,0,0,0,0,55,10,72,115,185,151
JBMESSAGING-6,177,"2004-12-03 00:00:00","Feature Request",0,0,0,200,Major,0,0,1,0,1,1,0,0,0,0,0,103,10,35,134,166,289
JBMESSAGING-7,0,"2004-12-03 00:00:00","Feature Request",0,0,0,1,Major,0,0,0,0,0,0,0,0,0,0,0,118,3,14,26,185,88
JBMESSAGING-9,0,"2004-12-03 00:00:00",Task,0,0,0,1,Major,0,0,0,0,0,0,0,0,0,0,47,103,6,84,123,289,274
JBBENCH-4,28,"2004-12-04 00:00:00","Feature Request",13,1,30,4,Major,1,0,1,0,0,0,0,1,0.45454545454545453,0,39,5,10,100,30,289,279
JBWEB-4,0,"2004-12-04 00:00:00",Patch,0,0,0,0,Minor,0,0,0,1,0,0,0,0,0,0,4,9,1,94,187,248,255
JBWEB-5,1,"2004-12-04 00:00:00",Task,0,0,0,100,Minor,1,1,0,0,0,0,0,0,0,0,3,0,4,78,67,235,198
JBWEB-6,7,"2004-12-04 00:00:00",Task,0,0,0,100,Major,0,0,0,1,0,0,0,0,0,0,4,9,9,64,99,228,198
JBBENCH-9,5,"2004-12-04 00:00:00","Feature Request",0,0,0,100,Major,0,0,1,0,0,0,0,1,0.45454545454545453,0,0,68,9,95,198,21,139
JBAS-35,0,"2004-12-07 00:00:00",Bug,0,0,33,6,Major,1,0,1,1,0,0,0,1,0.46153846153846156,0,0,13,9,67,127,228,198
JBAOP-2,14,"2004-12-10 00:00:00",Task,30,0,0,100,Major,0,0,0,0,2,1,0,0,0,1,30,12,9,3,188,246,289
EJBTHREE-2,0,"2004-12-13 00:00:00","Feature Request",1,0,0,15,Major,0,0,1,1,0,0,0,1,0,0,1,48,6,83,172,127,350
EJBTHREE-8,18,"2004-12-13 00:00:00","Feature Request",0,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,0,18,2,84,112,268,354
EJBTHREE-9,116,"2004-12-13 00:00:00","Feature Request",0,0,0,15,Major,1,0,1,1,1,1,0,1,0,0,32,17,7,65,141,246,276
EJBTHREE-10,0,"2004-12-13 00:00:00",Bug,13,0,0,15,Major,0,0,1,0,0,0,0,1,0,0,38,11,10,64,138,170,141
EJBTHREE-15,0,"2004-12-13 00:00:00","Feature Request",11,0,0,15,Major,0,0,1,0,0,0,0,1,0,1,32,17,8,47,102,199,283
EJBTHREE-16,0,"2004-12-13 00:00:00","Feature Request",0,1,100,2,Major,0,0,1,0,0,0,0,1,0,0,1,48,5,50,147,260,193
EJBTHREE-17,0,"2004-12-13 00:00:00","Feature Request",11,0,0,93,Major,1,0,1,0,0,0,0,1,0,0,32,17,8,60,171,198,199
EJBTHREE-21,0,"2004-12-13 00:00:00","Feature Request",0,0,0,0,Major,0,0,1,2,0,0,0,1,0,0,115,69,10,100,30,214,95
EJBTHREE-28,0,"2004-12-13 00:00:00","Feature Request",2,0,100,2,Major,0,0,1,0,1,1,0,1,0,0,2,47,6,70,172,165,283
EJBTHREE-29,0,"2004-12-13 00:00:00","Feature Request",2,0,100,2,Major,0,0,1,0,1,0,1,1,0,0,2,47,9,82,179,204,347
EJBTHREE-30,0,"2004-12-13 00:00:00",Task,15,0,0,15,Major,0,0,1,0,0,0,0,1,0,1,45,4,9,98,160,230,248
JBAOP-4,0,"2004-12-13 00:00:00","Feature Request",1,0,100,2,Major,0,0,1,0,0,0,0,1,0,0,1,48,10,30,57,169,324
EJBTHREE-32,0,"2004-12-13 00:00:00",Task,15,0,0,15,Blocker,1,0,1,0,1,0,1,1,0,1,43,6,9,63,177,191,169
EJBTHREE-33,0,"2004-12-13 00:00:00","Feature Request",11,0,0,15,Blocker,0,0,1,0,1,0,1,1,0,0,32,17,2,91,177,266,367
JBAS-63,314,"2004-12-15 00:00:00",Task,0,0,0,59,Blocker,0,0,1,0,8,3,1,0,0.07692307692307693,0,56,632,8,93,67,261,399
JBCACHE-16,0,"2004-12-18 00:00:00",Task,11,0,0,8,Major,1,0,1,2,1,1,0,0,0,1,31,13,7,3,9,246,289
JBNET-31,4,"2004-12-29 00:00:00",Task,0,0,0,100,Major,0,0,0,0,0,0,0,0,0,0,0,1,9,25,188,242,328
JBNET-30,25,"2004-12-31 00:00:00",Task,0,1,0,100,Major,0,0,0,0,0,0,0,0,0,0,3,0,2,86,150,286,295
JBNET-34,208,"2004-12-31 00:00:00",Task,0,0,0,200,Major,0,0,0,0,0,0,0,0,0,0,0,0,9,82,186,202,194
JBMAIL-2,0,"2005-01-01 00:00:00","Feature Request",1,0,0,2,Blocker,2,0,1,0,0,0,0,1,0,0,1,1,7,98,193,231,96
JBMAIL-15,0,"2005-01-05 00:00:00",Bug,1,0,0,8,Critical,0,0,1,0,0,0,0,1,0.5333333333333333,0,1,0,8,52,193,177,387
JBIDE-99,61,"2005-01-06 00:00:00",Task,140,0,0,1,Critical,1,1,1,0,0,0,0,0,0.49019607843137253,0,140,14,10,57,181,248,253
JBWEB-10,409,"2005-01-14 00:00:00",Task,0,0,50,200,Major,0,0,0,0,1,0,1,0,0,0,0,137,6,3,99,228,289
JBCACHE-40,49,"2005-01-14 00:00:00",Task,0,0,0,17,Major,0,0,1,1,1,0,1,0,0,0,0,76,2,3,188,136,289
JBPROFILER-7,183,"2005-01-18 00:00:00",Task,0,0,11,7,Major,0,0,1,0,0,0,0,1,0.8,0,0,13,3,74,134,234,348
JBLAB-26,2,"2005-01-20 00:00:00",SubTask,4,1,0,2,Critical,2,0,1,0,0,0,0,1,0,0,4,0,2,100,150,222,336
JBLAB-28,15,"2005-01-20 00:00:00",SubTask,0,0,0,100,Major,0,0,1,0,0,0,0,1,0,1,0,6,2,94,199,295,144
JBLAB-29,10,"2005-01-20 00:00:00",SubTask,0,0,3,8,Major,0,0,0,0,0,0,0,1,0,1,0,6,2,76,136,32,379
JBLAB-30,15,"2005-01-20 00:00:00",SubTask,0,0,0,10,Major,0,0,1,0,0,0,0,1,0,1,0,6,2,94,136,278,269
JBLAB-31,15,"2005-01-20 00:00:00",SubTask,0,0,3,8,Major,0,0,0,0,0,0,0,1,0,1,0,6,2,94,167,32,333
JBLAB-32,20,"2005-01-20 00:00:00",SubTask,0,0,0,10,Major,0,0,0,0,0,0,0,1,0,1,0,6,2,98,136,278,121
JBNET-70,12,"2005-01-23 00:00:00",Task,0,0,0,100,Major,0,0,0,1,0,0,0,0,0.875,0,73,268,8,87,99,137,285
JBADMCON-52,0,"2005-01-26 00:00:00",Task,0,0,0,11,Major,1,0,1,0,0,0,0,1,0.8235294117647058,0,6,3,3,88,163,236,328
JBNET-77,59,"2005-01-28 00:00:00",Task,0,0,33,8,Critical,0,0,0,0,0,0,0,0,0.8181818181818182,0,0,21,8,85,197,240,391
JBNET-78,149,"2005-01-28 00:00:00",Task,0,0,33,8,Major,0,0,0,1,0,0,0,0,0.8181818181818182,0,180,35,9,60,193,200,207
JBNET-79,33,"2005-01-28 00:00:00",SubTask,0,0,33,8,Major,0,0,0,0,0,0,0,0,0.8181818181818182,0,0,5,7,96,186,299,373
JBNET-80,149,"2005-01-28 00:00:00",SubTask,0,0,33,8,Major,0,0,0,0,0,0,0,0,0.8181818181818182,0,0,215,9,21,120,274,207
JBADMCON-54,0,"2005-01-28 00:00:00",Task,1,0,0,13,Major,2,0,1,0,0,0,0,1,0.7368421052631579,0,3,4,10,73,55,223,303
JBADMCON-55,0,"2005-01-28 00:00:00",Task,4,1,0,13,Major,0,0,1,0,0,0,0,1,0.7368421052631579,0,4,3,1,93,43,278,364
JBNET-89,166,"2005-02-02 00:00:00",Task,0,0,41,15,Minor,0,0,0,0,0,0,0,0,0.8947368421052632,0,0,9,8,99,188,282,322
JBNET-90,165,"2005-02-04 00:00:00",SubTask,0,0,44,16,Major,0,0,0,0,0,0,0,0,0.9,0,0,8,6,28,188,104,294
JBNET-101,12,"2005-02-10 00:00:00",Task,0,0,0,100,Major,0,0,0,1,0,0,0,0,0.7,0,55,268,10,87,137,208,166
JBLAB-38,6,"2005-02-10 00:00:00",SubTask,0,0,33,2,Major,0,0,1,0,0,0,0,1,0.07692307692307693,0,0,5,9,88,194,175,335
JBNDIST-13,0,"2005-02-23 00:00:00","Feature Request",0,0,0,0,Major,2,0,0,0,0,0,0,0,0,0,0,2,10,79,183,235,270
JBNET-109,22,"2005-02-23 00:00:00",Task,0,0,47,16,Major,0,0,0,0,0,0,0,0,0.8260869565217391,0,0,20,2,61,49,210,263
JBPROFILER-11,201,"2005-03-10 00:00:00",Bug,0,0,8,9,Critical,0,0,1,0,1,0,0,1,0.8,0,0,16,2,88,163,250,183
JBIDE-133,105,"2005-03-11 00:00:00",Task,0,0,8,18,Major,0,0,0,0,0,0,0,0,0.2631578947368421,0,0,21,9,99,151,248,253
JBWS-160,198,"2005-04-03 00:00:00","Feature Request",0,0,0,15,Major,0,0,1,0,2,0,1,0,0,0,0,58,1,73,93,147,30
JBWS-161,198,"2005-04-04 00:00:00","Feature Request",0,1,5,16,Major,0,0,1,0,2,0,1,0,0,0,0,57,1,73,93,147,388
JBNDIST-17,0,"2005-04-06 00:00:00","Feature Request",0,0,0,1,Major,0,0,1,2,0,0,0,1,0.6363636363636364,0,110,158,10,56,177,133,318
JBNET-149,103,"2005-04-06 00:00:00",Task,0,0,50,12,Major,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,9,8,88,167,286,223
JBPORTAL-234,0,"2005-04-07 00:00:00",Task,25,0,1,10,Major,2,0,1,1,0,0,0,0,0.49206349206349204,9,74,10,9,88,181,32,332
JBLAB-161,28,"2005-04-07 00:00:00","Feature Request",0,0,0,3,Critical,2,0,1,1,0,0,0,1,0,0,3,3,4,62,67,196,346
JBSEAM-3,0,"2005-04-13 00:00:00",Task,0,0,0,0,Major,0,0,0,0,0,0,0,0,0.7111111111111111,0,1,10,4,50,179,294,341
JBWS-173,0,"2005-04-13 00:00:00",Task,24,0,0,0,Major,0,0,1,3,0,0,0,0,0,0,70,8,9,82,137,273,364
JBWS-174,0,"2005-04-13 00:00:00",Task,24,0,0,0,Major,1,0,1,3,0,0,0,0,0,0,70,8,9,99,121,221,293
JBWS-175,0,"2005-04-13 00:00:00",Task,0,0,9,15,Major,0,0,1,0,0,0,0,0,0,0,0,78,10,98,34,99,46
JBWS-176,0,"2005-04-13 00:00:00",Task,0,0,9,15,Major,0,0,1,0,0,0,0,0,0,1,0,78,10,29,115,99,392
JBPM-124,51,"2005-04-14 00:00:00",Task,0,0,0,150,Major,0,0,0,0,0,0,0,1,0.6956521739130435,0,0,31,6,85,146,236,296
JBPM-125,32,"2005-04-14 00:00:00",Task,0,0,3,12,Major,0,0,1,0,0,0,0,1,0.6956521739130435,0,0,31,9,26,188,275,357
JBSEAM-4,22,"2005-04-14 00:00:00","Feature Request",0,0,0,1,Major,0,0,1,0,0,0,0,0,0.6956521739130435,0,0,77,4,90,179,38,270
JBAOP-110,354,"2005-04-19 00:00:00",Bug,0,1,4,18,Major,0,0,1,0,1,0,1,0,0,0,0,30,2,93,184,255,346
JBNCERT-17,11,"2005-04-21 00:00:00",Task,0,0,52,10,Major,1,0,0,0,0,0,0,0,0.84,0,0,1,8,96,171,246,255
JBNMAN-1,89,"2005-05-02 00:00:00","Feature Request",0,0,54,11,Major,0,0,1,1,1,0,0,1,0.8461538461538461,0,1,24,5,68,182,117,348
JBNMAN-43,27,"2005-05-03 00:00:00",Task,0,1,0,100,Major,2,0,1,1,2,0,2,1,0.41025641025641024,0,1,21,7,95,169,217,327
JBNDIST-16,0,"2005-05-03 00:00:00","Feature Request",0,0,0,2,Major,0,0,0,2,0,0,0,0,0.8214285714285714,0,83,158,8,87,196,292,380
JBNMAN-45,27,"2005-05-03 00:00:00","Feature Request",0,0,0,100,Major,0,0,1,0,0,0,0,1,0.8214285714285714,0,0,52,9,28,62,208,271
JBNDIST-2,165,"2005-05-04 00:00:00","Feature Request",0,0,0,3,Major,0,0,1,0,1,0,0,0,0.7666666666666667,0,0,16,8,61,186,249,15
JBNMAN-75,0,"2005-05-12 00:00:00",Task,2,0,0,0,Major,1,0,0,0,1,0,0,1,0,0,4,1,10,17,129,243,283
JBNMAN-89,32,"2005-05-18 00:00:00",SubTask,0,1,54,12,Major,1,0,1,0,0,0,0,1,0,0,0,2,9,11,181,223,359
JBIDE-183,74,"2005-05-26 00:00:00",Task,0,0,9,17,Major,0,0,1,0,0,0,0,1,0.3,0,0,1,5,57,183,289,383
JBDOCS-95,73,"2005-05-26 00:00:00",Task,0,0,0,4,Major,0,0,0,0,0,0,0,1,0.3,0,1,21,4,13,179,298,270
JBSEAM-6,6,"2005-06-07 00:00:00",Task,0,0,25,1,Major,0,0,0,0,0,0,0,0,0.6530612244897959,0,0,7,6,80,129,228,363
JBPM-237,0,"2005-06-11 00:00:00",Task,1,1,0,0,Major,2,0,1,0,1,0,0,1,0,0,2,6,8,96,182,276,41
JBSEAM-16,0,"2005-06-21 00:00:00","Feature Request",0,0,40,1,Major,0,0,1,0,0,0,0,1,0.64,0,0,3,4,66,177,193,216
JBBUILD-82,0,"2005-07-05 00:00:00",Task,6,0,0,15,Major,1,0,0,0,0,0,0,0,0,0,6,3,9,87,183,240,88
JBBUILD-88,11,"2005-07-06 00:00:00",Task,0,0,0,16,Major,0,0,1,0,0,0,0,0,0.5686274509803921,0,0,9,9,45,144,258,254
JBDOCS-110,11,"2005-07-21 00:00:00",Task,0,0,0,1,Major,0,0,0,0,0,0,0,0,0,0,0,7,10,86,136,272,389
JBNMAN-211,78,"2005-07-26 00:00:00","Feature Request",0,1,100,150,Major,1,0,1,0,0,0,0,1,0.71875,0,0,24,9,56,164,147,289
JBNET-213,133,"2005-07-26 00:00:00","Feature Request",0,0,0,150,Minor,1,0,0,1,0,0,0,0,0.71875,0,1,35,7,87,174,108,262
JBBUILD-119,1,"2005-08-03 00:00:00",Task,0,0,4,7,Major,0,0,1,1,0,0,0,1,0.5,0,0,6,6,100,144,206,385
JBLAB-261,8,"2005-08-11 00:00:00",Bug,0,0,9,9,Blocker,1,0,1,2,0,0,0,1,0,0,0,0,9,65,184,185,276
JBWS-354,84,"2005-08-11 00:00:00",Task,0,0,0,12,Major,0,0,1,0,3,1,2,0,0.39473684210526316,1,0,39,2,45,67,298,132
JBESB-1,56,"2005-08-16 00:00:00",Task,0,0,7,15,Major,0,0,0,0,0,0,0,0,0.5111111111111111,0,0,35,8,87,171,183,290
JBESB-2,201,"2005-08-16 00:00:00","Feature Request",0,0,0,200,Major,0,0,0,0,0,0,0,0,0.17647058823529413,0,0,15,2,96,151,157,377
JBAS-2267,0,"2005-09-16 00:00:00",Bug,0,1,7,10,Blocker,0,0,2,1,0,0,0,1,0.488,1,155,83,1,46,155,160,376
JBCACHE-304,1,"2005-09-29 00:00:00",Task,0,0,0,23,Minor,0,0,1,0,0,0,0,1,0.4307692307692308,0,0,5,9,20,198,271,361
JBCACHE-305,0,"2005-09-29 00:00:00","Feature Request",3,0,0,26,Minor,0,0,1,0,0,0,0,1,0.5,0,8,360,7,80,174,213,313
JBCACHE-308,0,"2005-10-03 00:00:00",Bug,1,0,0,27,Major,0,0,1,0,0,0,0,3,0.6666666666666666,0,1,0,8,50,130,126,57
JBWS-449,127,"2005-10-13 00:00:00",Task,0,1,1,16,Major,0,0,1,0,0,0,0,0,0.39375,2,0,32,10,81,190,222,365
JBBUILD-168,215,"2005-10-18 00:00:00",Task,0,0,8,2,Major,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,74,3,100,183,250,256
JBNET-287,174,"2005-10-20 00:00:00",Task,0,0,0,200,Major,0,0,0,0,0,0,0,0,0.6571428571428571,0,0,15,9,85,194,297,337
JBNET-288,174,"2005-10-20 00:00:00",SubTask,0,0,0,200,Major,0,0,0,0,0,0,0,0,0.6571428571428571,0,0,15,9,85,141,268,19
JBNET-289,174,"2005-10-20 00:00:00",SubTask,0,0,0,200,Major,0,0,0,1,0,0,0,0,0.6571428571428571,1,0,15,9,85,121,215,213
JBNET-290,174,"2005-10-20 00:00:00",SubTask,0,0,0,200,Major,0,0,0,1,0,0,0,0,0.6571428571428571,1,0,15,10,85,151,156,19
JBNET-292,167,"2005-10-20 00:00:00",Task,0,0,0,200,Major,1,0,0,0,0,0,0,0,0.6571428571428571,0,15,7,10,95,164,217,360
JBNET-293,167,"2005-10-20 00:00:00",Task,0,0,0,200,Major,0,0,0,0,0,0,0,0,0.6571428571428571,0,0,22,8,79,194,120,387
JBNET-294,160,"2005-10-20 00:00:00",Task,0,0,0,200,Major,0,0,0,0,0,0,0,0,0.6571428571428571,0,0,29,5,73,164,173,383
JBWS-481,1,"2005-10-31 00:00:00",Bug,0,0,0,100,Major,0,0,1,0,0,0,0,0,0.4166666666666667,0,0,0,8,78,103,11,112
JBNET-308,155,"2005-11-04 00:00:00",SubTask,0,0,100,7,Major,0,0,0,0,0,0,0,0,0,0,0,19,8,33,194,136,209
JBNET-309,148,"2005-11-04 00:00:00",Task,0,0,100,7,Major,3,0,0,0,0,0,0,0,0,0,0,26,4,99,71,209,380
MTAJZR-8,108,"2005-11-09 00:00:00",Task,0,0,0,20,Minor,0,0,0,0,0,0,0,1,0,0,0,2,4,75,170,1,382
MTAJZR-10,108,"2005-11-09 00:00:00",Task,0,0,0,150,Minor,0,0,0,0,0,0,0,1,0,1,0,2,4,75,170,1,382
MTAJZR-11,3,"2005-11-09 00:00:00",Task,0,0,0,2,Minor,0,0,0,0,0,0,0,1,0,1,0,2,4,75,170,1,382
MTAJZR-12,108,"2005-11-09 00:00:00",Task,0,0,0,150,Minor,0,0,0,0,0,0,0,1,0,0,0,2,2,75,170,1,382
MTAJZR-13,108,"2005-11-09 00:00:00",Task,0,0,50,1,Minor,0,0,0,0,0,0,0,1,0,1,0,2,2,75,170,1,382
MTAJZR-14,108,"2005-11-09 00:00:00",Task,0,0,0,3,Minor,0,0,0,0,0,0,0,1,0,0,0,2,4,75,170,1,382
JBWS-514,0,"2005-11-17 00:00:00",Task,0,1,0,2,Major,1,0,1,0,2,0,1,0,0.38823529411764707,0,7,434,10,79,34,120,187
JBNET-326,130,"2005-12-02 00:00:00",Task,0,0,0,150,Major,0,0,0,2,0,0,0,0,0.5833333333333334,0,4,24,1,52,156,27,241
JBPM-458,173,"2005-12-07 00:00:00",Task,0,0,5,16,Major,0,0,0,0,0,0,0,0,0.6818181818181818,0,0,55,7,74,152,290,156
JBWS-567,0,"2005-12-19 00:00:00",Task,0,1,3,18,Critical,0,0,1,0,21,0,21,0,0.38202247191011235,0,0,43,4,83,134,181,341
JBAS-2580,81,"2005-12-20 00:00:00","Feature Request",12,0,0,6,Major,2,0,1,0,2,2,0,1,0.3333333333333333,0,12,12,9,91,160,295,314
JBCACHE-379,44,"2005-12-23 00:00:00",SubTask,0,0,3,21,Major,0,0,1,0,0,0,0,0,0,0,0,23,9,77,82,235,136
JBCACHE-380,35,"2005-12-23 00:00:00",SubTask,6,1,3,21,Major,1,0,1,1,0,0,0,0,0,0,18,21,9,77,67,235,132
JBCACHE-381,1,"2005-12-23 00:00:00",SubTask,6,1,3,21,Major,1,0,1,1,0,0,0,0,0,0,67,20,9,45,67,196,23
JBTM-2,3,"2006-01-03 00:00:00",Release,0,0,100,1,Major,0,0,1,1,2,0,2,0,0,0,0,87,5,62,68,276,398
JBTM-3,83,"2006-01-03 00:00:00",SubTask,0,1,0,150,Major,0,0,1,1,0,0,0,0,0,0,0,7,9,65,152,239,347
JBTM-4,73,"2006-01-03 00:00:00",SubTask,0,0,100,1,Major,0,0,1,1,0,0,0,0,0,0,0,14,4,17,133,177,238
JBTM-5,3,"2006-01-03 00:00:00",Release,0,0,100,1,Major,2,0,1,1,2,0,2,0,0,0,0,87,7,79,112,246,184
JBTM-8,74,"2006-01-03 00:00:00",SubTask,0,1,0,150,Major,0,0,1,1,0,0,0,0,0,0,8,8,7,65,152,225,93
JBTM-9,62,"2006-01-03 00:00:00",SubTask,0,1,0,150,Major,0,0,1,1,0,0,0,0,0,0,8,20,2,65,152,239,114
JBTM-10,57,"2006-01-03 00:00:00",SubTask,0,0,0,150,Major,0,0,1,1,0,0,0,0,0,0,0,13,10,91,129,194,367
JBTM-13,0,"2006-01-03 00:00:00",Task,0,0,100,1,Major,0,0,0,0,0,0,0,0,0,0,0,1,5,87,163,246,194
JBTM-15,0,"2006-01-03 00:00:00",SubTask,0,0,100,1,Major,0,0,1,1,0,0,0,0,0,0,0,178,4,70,163,246,322
JBESB-4,48,"2006-01-04 00:00:00",Task,0,0,44,8,Major,0,0,0,0,0,0,0,0,0.5,0,0,27,7,89,197,98,395
JBWS-904,107,"2006-01-14 00:00:00","Feature Request",0,0,11,8,Major,0,0,1,0,0,0,0,0,0,0,0,1,8,75,49,232,283
JBWS-905,107,"2006-01-14 00:00:00","Feature Request",0,0,11,8,Major,0,0,1,0,0,0,0,0,0,0,0,1,8,69,186,225,216
JBWS-909,107,"2006-01-14 00:00:00",Task,0,0,11,8,Major,0,0,1,0,0,0,0,0,0,0,0,1,8,29,34,269,350
JBWS-673,0,"2006-01-25 00:00:00",Task,0,0,0,5,Major,1,0,1,4,8,1,7,0,0.8125,0,125,45,6,18,153,137,372
JBNMAN-403,0,"2006-01-26 00:00:00",Task,0,1,14,2,Major,2,0,1,0,0,0,0,1,0.5,0,0,1,5,45,84,189,315
JBWS-908,90,"2006-01-31 00:00:00",Task,0,0,11,8,Major,0,0,1,0,0,0,0,0,0,0,0,1,8,29,107,225,326
JBWS-910,90,"2006-01-31 00:00:00","Feature Request",0,0,11,8,Major,0,0,1,0,0,0,0,0,0,0,0,1,10,87,59,267,358
JBWS-911,90,"2006-01-31 00:00:00","Feature Request",0,0,11,8,Major,0,0,1,0,0,0,0,0,0,0,0,1,9,89,189,285,72
JBADMCON-136,2,"2006-02-02 00:00:00",Bug,0,0,0,100,Major,1,0,1,0,0,0,0,1,0,0,0,4,5,88,98,288,170
JBCACHE-421,12,"2006-02-07 00:00:00",Task,0,1,10,5,Major,0,0,1,0,1,1,0,0,0.675,0,0,3,9,45,136,79,159
