boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
43,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,1,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,1,Sub-task,Minor,0,1,1,1,0,0,0,0,0,medium
43,1,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Story,Major,0,0,2,0,0,0,2,0,0,easy
43,9,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
43,9,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Bug,Trivial,1,0,0,0,0,0,0,4,1,easy
43,9,Sub-task,Minor,1,0,0,0,0,0,0,0,1,easy
43,9,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,9,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
43,9,Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,9,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
43,9,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,9,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
43,9,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
43,10,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,Task,Major,0,0,2,0,0,0,2,0,0,easy
43,10,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
43,10,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
43,10,Sub-task,Trivial,0,0,2,0,0,0,2,0,0,easy
43,10,Story,Major,0,0,2,0,0,0,2,0,0,easy
43,10,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
43,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,10,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,10,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
43,10,Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,10,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
43,10,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
43,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
43,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
43,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
43,14,Bug,Major,0,0,2,0,0,0,4,0,0,easy
43,14,Bug,Minor,0,0,0,0,0,0,2,0,0,easy
43,14,Task,Major,0,0,2,0,0,0,2,0,0,easy
43,14,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
43,14,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
43,14,Sub-task,Trivial,0,0,2,0,0,0,2,0,0,easy
43,14,Story,Major,0,0,2,0,0,0,2,0,0,easy
43,14,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
43,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,14,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
43,14,Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,14,Sub-task,Minor,0,1,2,0,0,0,0,0,0,easy
43,14,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
43,14,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
43,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
43,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,14,Concern,Blocker,0,1,2,0,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,0,1,0,0,0,0,0,easy
43,64,Task,Minor,0,0,2,1,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
43,64,Task,Major,0,0,2,0,0,0,2,0,0,easy
43,64,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
43,64,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
43,64,Sub-task,Trivial,0,0,2,0,0,0,2,1,0,easy
43,64,Story,Major,0,0,2,0,0,0,2,1,0,easy
43,64,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
43,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,2,1,0,0,0,0,0,easy
43,64,Bug,Minor,0,0,2,0,0,0,0,0,1,easy
43,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,64,Task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,64,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
43,64,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
43,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,81,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,81,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,81,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
43,81,Task,Major,0,0,2,0,0,0,2,0,0,easy
43,81,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
43,81,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
43,81,Sub-task,Trivial,0,0,2,0,0,0,2,1,0,easy
43,81,Story,Major,0,0,2,0,0,0,2,1,0,easy
43,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,81,Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,81,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
43,81,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,81,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,81,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
43,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
43,233,Bug,Minor,0,0,2,0,0,0,1,0,0,easy
43,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,233,Sub-task,Critical,0,0,1,0,0,0,1,1,0,easy
43,233,Crucible Subtask,null,0,0,1,0,0,0,3,0,0,medium
43,233,Crucible Subtask,Blocker,0,0,0,1,0,0,0,1,0,medium
43,233,Crucible Subtask,Blocker,0,0,1,0,0,0,0,1,0,medium
43,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,233,Task,Trivial,0,1,2,0,0,0,2,0,1,easy
43,233,Sub-task,Minor,0,0,0,1,0,0,0,0,0,easy
43,233,Story,Minor,0,0,1,0,0,0,3,0,2,medium
43,233,Bug,Major,0,1,1,0,0,0,1,0,0,easy
43,233,Task,Minor,0,0,2,1,0,0,0,0,0,easy
43,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
43,233,Bug,Major,0,0,2,0,0,0,4,0,0,easy
43,233,QA Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,233,QA Task,Minor,0,0,2,0,0,0,0,0,0,easy
43,233,Sub-task,Minor,0,0,2,1,0,0,0,0,0,easy
43,233,Bug,Minor,0,0,2,0,0,0,0,0,1,easy
43,233,Crucible Subtask,null,0,0,0,1,0,0,0,0,0,medium
43,233,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
43,233,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
43,233,Task,Minor,0,0,0,0,0,0,0,0,0,easy
43,233,Improvement,Major,0,1,2,0,0,0,0,0,0,easy
43,233,Sub-task,Minor,0,1,2,0,0,0,0,0,0,easy
43,233,Story,Minor,0,0,0,0,0,0,4,0,0,easy
43,233,Story,Minor,0,0,0,0,0,0,2,0,0,medium
43,233,Crucible Subtask,null,0,0,0,1,0,0,3,0,0,medium
43,233,Concern,Blocker,0,1,2,0,0,0,0,0,0,easy
43,233,Crucible Subtask,null,0,0,0,2,0,0,3,0,0,medium
43,314,Sub-task,Minor,0,1,1,0,0,0,0,0,0,hard
43,314,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
43,314,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
46,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
46,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
46,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
46,1,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,1,Sub-task,Minor,0,1,1,1,0,0,0,0,0,medium
46,1,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,10,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,10,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,10,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
46,10,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
46,10,Sub-task,Trivial,0,0,2,0,0,0,2,0,0,easy
46,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
46,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
46,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
46,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
46,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
46,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
46,1790,Task,Trivial,0,1,1,0,0,0,0,0,0,easy
64,692,Bug,Major,0,1,0,2,0,0,0,0,3,hard
68,95,Bug,Major,4,9,0,0,0,0,0,3,2,hard
68,128,Bug,Major,2,1,0,0,0,0,0,0,0,hard
68,136,Bug,Major,3,1,0,0,0,0,0,0,0,hard
68,162,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
68,162,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
68,163,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
68,163,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
68,500,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
68,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
68,500,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
68,500,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
68,500,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
68,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,500,Bug,Major,3,2,0,4,0,0,2,0,3,hard
68,508,Bug,Minor,0,1,0,1,0,0,0,0,1,medium
68,523,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
68,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
68,523,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
68,523,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
68,523,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
68,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
68,523,Bug,Major,3,2,0,4,0,0,2,0,3,hard
68,545,Bug,Minor,0,1,0,0,0,0,0,0,0,medium
68,644,Bug,Minor,2,1,0,1,0,0,0,0,1,medium
68,804,Bug,Minor,0,1,0,2,0,0,0,0,0,hard
68,834,Bug,Major,1,1,0,0,0,0,0,1,2,hard
68,979,Bug,Minor,0,3,0,3,0,0,0,0,3,hard
68,1016,Bug,Minor,0,3,0,3,0,0,0,1,4,hard
68,1016,Bug,Minor,0,0,0,1,0,0,0,0,0,hard
127,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,1,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,1,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,1,Sub-task,Minor,0,1,1,1,0,0,0,0,0,medium
127,1,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Story,Major,0,0,2,0,0,0,2,0,0,easy
127,9,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
127,9,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Bug,Trivial,1,0,0,0,0,0,0,4,1,easy
127,9,Sub-task,Minor,1,0,0,0,0,0,0,0,1,easy
127,9,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,9,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
127,9,Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,9,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
127,9,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,9,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,9,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
127,9,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
127,10,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,Task,Major,0,0,2,0,0,0,2,0,0,easy
127,10,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
127,10,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
127,10,Sub-task,Trivial,0,0,2,0,0,0,2,0,0,easy
127,10,Story,Major,0,0,2,0,0,0,2,0,0,easy
127,10,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
127,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,10,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,10,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
127,10,Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,10,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
127,10,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
127,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
127,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
127,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
127,14,Bug,Major,0,0,2,0,0,0,4,0,0,easy
127,14,Bug,Minor,0,0,0,0,0,0,2,0,0,easy
127,14,Task,Major,0,0,2,0,0,0,2,0,0,easy
127,14,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
127,14,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
127,14,Sub-task,Trivial,0,0,2,0,0,0,2,0,0,easy
127,14,Story,Major,0,0,2,0,0,0,2,0,0,easy
127,14,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
127,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,14,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
127,14,Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,14,Sub-task,Minor,0,1,2,0,0,0,0,0,0,easy
127,14,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
127,14,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
127,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
127,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,14,Concern,Blocker,0,1,2,0,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,0,1,0,0,0,0,0,easy
127,64,Task,Minor,0,0,2,1,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
127,64,Task,Major,0,0,2,0,0,0,2,0,0,easy
127,64,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
127,64,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
127,64,Sub-task,Trivial,0,0,2,0,0,0,2,1,0,easy
127,64,Story,Major,0,0,2,0,0,0,2,1,0,easy
127,64,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
127,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,2,1,0,0,0,0,0,easy
127,64,Bug,Minor,0,0,2,0,0,0,0,0,1,easy
127,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,64,Task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,64,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
127,64,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
127,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,81,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,81,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,81,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
127,81,Task,Major,0,0,2,0,0,0,2,0,0,easy
127,81,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
127,81,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
127,81,Sub-task,Trivial,0,0,2,0,0,0,2,1,0,easy
127,81,Story,Major,0,0,2,0,0,0,2,1,0,easy
127,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,81,Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,81,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
127,81,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,81,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,81,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
127,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
127,233,Bug,Minor,0,0,2,0,0,0,1,0,0,easy
127,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,233,Sub-task,Critical,0,0,1,0,0,0,1,1,0,easy
127,233,Crucible Subtask,null,0,0,1,0,0,0,3,0,0,medium
127,233,Crucible Subtask,Blocker,0,0,0,1,0,0,0,1,0,medium
127,233,Crucible Subtask,Blocker,0,0,1,0,0,0,0,1,0,medium
127,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,233,Task,Trivial,0,1,2,0,0,0,2,0,1,easy
127,233,Sub-task,Minor,0,0,0,1,0,0,0,0,0,easy
127,233,Story,Minor,0,0,1,0,0,0,3,0,2,medium
127,233,Bug,Major,0,1,1,0,0,0,1,0,0,easy
127,233,Task,Minor,0,0,2,1,0,0,0,0,0,easy
127,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
127,233,Bug,Major,0,0,2,0,0,0,4,0,0,easy
127,233,QA Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,233,QA Task,Minor,0,0,2,0,0,0,0,0,0,easy
127,233,Sub-task,Minor,0,0,2,1,0,0,0,0,0,easy
127,233,Bug,Minor,0,0,2,0,0,0,0,0,1,easy
127,233,Crucible Subtask,null,0,0,0,1,0,0,0,0,0,medium
127,233,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
127,233,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
127,233,Task,Minor,0,0,0,0,0,0,0,0,0,easy
127,233,Sub-task,Minor,0,1,2,0,0,0,0,0,0,easy
127,233,Story,Minor,0,0,0,0,0,0,4,0,0,easy
127,233,Story,Minor,0,0,0,0,0,0,2,0,0,medium
127,233,Crucible Subtask,null,0,0,0,1,0,0,3,0,0,medium
127,233,Concern,Blocker,0,1,2,0,0,0,0,0,0,easy
127,233,Crucible Subtask,null,0,0,0,2,0,0,3,0,0,medium
127,314,Sub-task,Minor,0,1,1,0,0,0,0,0,0,hard
127,314,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
127,314,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
137,95,Bug,Major,38,1,2,5,0,0,0,0,16,hard
137,95,Bug,Major,3,2,1,0,0,0,1,0,0,hard
137,120,Bug,Critical,6,2,1,4,0,0,0,1,0,hard
137,131,Bug,Minor,5,1,1,0,0,0,3,0,2,hard
137,131,Bug,Blocker,1,2,1,0,0,0,0,0,0,hard
137,131,Bug,Critical,11,2,1,4,0,0,0,1,0,hard
137,131,Bug,Major,0,1,1,2,0,0,0,0,0,hard
137,143,Bug,Major,38,1,2,5,0,0,0,0,18,hard
137,143,Bug,Major,16,1,1,4,0,0,5,0,3,hard
137,143,Bug,Blocker,1,1,1,0,0,0,0,1,0,hard
137,143,Bug,Critical,12,2,1,4,0,0,0,1,0,hard
137,143,Bug,Major,2,1,1,2,0,0,0,0,0,hard
137,143,Bug,Major,8,1,2,10,0,0,0,0,5,medium
137,162,Bug,Major,38,1,2,5,0,0,0,0,19,hard
137,162,Bug,Blocker,5,1,1,1,0,0,2,0,2,hard
137,162,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
137,162,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
137,162,Bug,Critical,15,2,1,4,0,0,1,1,4,hard
137,162,Bug,Major,8,1,2,10,0,0,1,0,5,medium
137,163,Bug,Major,38,1,2,5,0,0,0,0,19,hard
137,163,Bug,Blocker,5,1,1,1,0,0,2,0,2,hard
137,163,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
137,163,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
137,163,Bug,Critical,15,2,1,4,0,0,1,1,4,hard
137,163,Bug,Major,8,1,2,10,0,0,1,0,5,medium
137,183,Bug,Major,38,1,2,5,0,0,0,0,21,hard
137,183,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
137,183,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
137,183,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
137,184,Bug,Major,38,1,2,5,0,0,0,0,21,hard
137,184,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
137,184,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
137,184,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
137,184,Bug,Critical,1,1,2,0,0,0,0,0,0,hard
137,185,Bug,Major,38,1,2,5,0,0,0,0,21,hard
137,185,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
137,185,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
137,185,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
137,202,Bug,Major,38,1,2,5,0,0,0,0,21,hard
137,202,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
137,202,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
137,202,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
137,313,Bug,Major,2,7,1,1,0,0,1,0,1,hard
137,318,Bug,Major,2,7,1,1,0,0,1,0,1,hard
137,393,Bug,Minor,0,1,1,0,0,0,0,0,0,hard
137,393,Bug,Minor,0,1,1,1,0,0,0,0,0,hard
