idissuelink,issuekey,linkedIssueKey,name
668,GHS-5542,GHS-5410,is related to
669,GHS-5545,GHS-7740,is duplicated by
670,GHS-5545,GHS-5634,is duplicated by
671,GHS-5545,GHS-5638,is duplicated by
672,GHS-5562,GHS-6705,is related to
673,GHS-5568,GHS-5387,blocks
674,GHS-5578,GHS-6142,is related to
675,GHS-5619,GHS-6148,is related to
676,GHS-5633,JRA-29386,is caused by
677,GHS-5633,GHS-5973,duplicates
678,GHS-5633,GHS-5880,is duplicated by
679,GHS-5639,GHS-5892,is related to
680,GHS-5660,GHS-6571,is related to
681,GHS-5672,GHS-11280,is related to
682,GHS-5676,GHS-6355,has a derivative of
683,GHS-5676,GHS-6356,has a derivative of
684,GHS-5691,GHS-5765,is duplicated by
685,GHS-5699,GHS-5707,is duplicated by
686,GHS-5712,GHS-5717,is related to
687,GHS-5715,GHS-5718,is duplicated by
688,GHS-5717,GHS-5712,relates to
689,GHS-5725,JRA-29567,is duplicated by
690,GHS-5733,GHS-6336,Discovered while testing
691,GHS-5753,GHS-9708,is incorporated by
692,GHS-5755,GHS-8167,is related to
693,GHS-5773,GHS-6036,blocks
694,GHS-5773,GHS-5923,is duplicated by
695,GHS-5773,GHS-6341,is duplicated by
696,GHS-5773,GHS-4949,is related to
697,GHS-5776,JRA-23099,supersedes
698,GHS-5816,GHS-5822,is related to
699,GHS-5820,GHS-5843,duplicates
700,GHS-5822,GHS-5816,relates to
701,GHS-5829,JRA-29722,has a derivative of
702,GHS-5829,JRA-29722,relates to
703,GHS-5829,JRA-29773,relates to
704,GHS-5829,GHS-5990,is related to
705,GHS-5831,GHS-5482,incorporates
706,GHS-5834,GHS-7056,is related to
707,GHS-5841,GHS-5843,is incorporated by
708,GHS-5843,GHS-5820,is duplicated by
709,GHS-5843,GHS-5841,incorporates
710,GHS-5844,GHS-5851,Discovered while testing
711,GHS-5851,GHS-5844,Testing discovered
712,GHS-5874,GHS-5994,relates to
713,GHS-5875,GHS-2268,relates to
714,GHS-5875,GHS-2526,relates to
715,GHS-5875,GHS-3865,relates to
716,GHS-5875,GHS-6165,is related to
717,GHS-5875,GHS-4544,is related to
718,GHS-5877,GHS-7311,is related to
719,GHS-5881,GHS-5913,relates to
720,GHS-5887,GHS-5943,causes
721,GHS-5888,GHS-5943,causes
722,GHS-5913,GHS-5881,is related to
723,GHS-5918,GHS-6008,is duplicated by
724,GHS-5918,GHS-6008,relates to
725,GHS-5918,JRA-18918,relates to
726,GHS-5934,JRA-29981,relates to
727,GHS-5936,GHS-5914,Testing discovered
728,GHS-5936,GHS-5937,relates to
729,GHS-5936,GHS-5938,relates to
730,GHS-5936,GHS-5935,is related to
731,GHS-5937,GHS-5914,Testing discovered
732,GHS-5937,GHS-5938,relates to
733,GHS-5937,GHS-5935,is related to
734,GHS-5937,GHS-5936,is related to
735,GHS-5938,GHS-5914,Testing discovered
736,GHS-5938,GHS-5935,is related to
737,GHS-5938,GHS-5937,is related to
738,GHS-5938,GHS-5936,is related to
739,GHS-5941,GHS-5905,is duplicated by
740,GHS-5945,GHS-5792,duplicates
741,GHS-5951,GHS-5978,is related to
742,GHS-5994,GHS-5874,is related to
743,GHS-6008,GHS-5918,duplicates
744,GHS-6008,GHS-5918,is related to
745,GHS-6011,GHS-5906,incorporates
746,GHS-6037,GHS-5977,relates to
747,GHS-6037,GHS-6388,was split into
748,GHS-6037,GHS-6387,was split into
749,GHS-6076,GHS-6150,is duplicated by
750,GHS-6084,GHS-8721,incorporates
751,GHS-6086,GHS-6247,has a derivative of
752,GHS-6087,GHS-9864,duplicates
753,GHS-6127,GHS-7067,Testing discovered
754,GHS-6128,GHS-3873,is related to
755,GHS-6128,GHS-5117,is related to
756,GHS-6142,GHS-6301,is duplicated by
757,GHS-6142,GHS-6396,is duplicated by
758,GHS-6142,GHS-5578,relates to
759,GHS-6145,GHS-10251,relates to
760,GHS-6145,GHS-5509,is related to
761,GHS-6145,GHS-7238,is related to
762,GHS-6157,GHS-6129,is related to
763,GHS-6207,GHS-6193,relates to
764,GHS-6212,GHS-6694,relates to
765,GHS-6227,CLOUD-6124,relates to
766,GHS-6227,GHS-6234,is related to
767,GHS-6234,GHS-6227,relates to
768,GHS-6234,GHS-6494,has a regression in
769,GHS-6240,GHS-6330,is duplicated by
770,GHS-6243,GHS-6390,Discovered while testing
771,GHS-6247,GHS-6086,derived from
772,GHS-6247,GHS-6430,is duplicated by
773,GHS-6247,GHS-6478,is duplicated by
774,GHS-6252,GHS-7592,has a regression in
775,GHS-6252,GHS-7398,has a regression in
776,GHS-6260,GHS-6320,is duplicated by
777,GHS-6260,GHS-6320,relates to
778,GHS-6263,GHS-6401,is duplicated by
779,GHS-6281,GHS-6264,is caused by
780,GHS-6294,GHS-6560,is incorporated by
781,GHS-6312,GHS-6916,relates to
782,GHS-6312,GHS-6957,was split into
783,GHS-6355,GHS-5676,derived from
784,GHS-6356,GHS-5676,derived from
785,GHS-6370,GHS-6667,is duplicated by
786,GHS-6372,GHS-6371,incorporates
787,GHS-6372,GHS-6708,is related to
788,GHS-6372,GHS-6709,is related to
789,GHS-6389,GHS-6408,is duplicated by
790,GHS-6390,GHS-6243,Testing discovered
791,GHS-6446,GHS-6407,is duplicated by
792,GHS-6446,GHS-6424,is duplicated by
793,GHS-6448,JRA-31140,is caused by
794,GHS-6463,GHS-6198,is duplicated by
795,GHS-6463,GHS-6460,is duplicated by
796,GHS-6466,GHS-5345,relates to
797,GHS-6466,GHS-3712,is related to
798,GHS-6466,GHS-7895,is related to
799,GHS-6467,GHS-3712,relates to
800,GHS-6467,GHS-5345,relates to
801,GHS-6467,GHS-7894,is related to
802,GHS-6471,GHS-7250,is duplicated by
803,GHS-6471,GHS-7242,is related to
804,GHS-6471,GHS-9791,is related to
805,GHS-6471,GHS-6309,is related to
806,GHS-6492,GHS-6490,is duplicated by
807,GHS-6494,GHS-6234,is a regression of
808,GHS-6528,JRA-30630,relates to
809,GHS-6528,JRA-29448,is related to
810,GHS-6537,GHS-6825,has a derivative of
811,GHS-6537,GHS-6826,has a derivative of
812,GHS-6537,GHS-12062,has a derivative of
813,GHS-6537,GHS-6647,is duplicated by
814,GHS-6537,GHS-6693,is duplicated by
815,GHS-6537,GHS-6920,is related to
816,GHS-6537,GHS-7310,is related to
817,GHS-6538,GHS-6825,has a derivative of
818,GHS-6538,GHS-6826,has a derivative of
819,GHS-6538,GHS-12062,has a derivative of
820,GHS-6539,GHS-6854,relates to
821,GHS-6539,GHS-7889,is related to
822,GHS-6539,GHS-6854,is related to
823,GHS-6554,GHS-6625,is duplicated by
824,GHS-6560,GHS-6294,incorporates
825,GHS-6590,GHS-6630,is duplicated by
826,GHS-6590,GHS-6627,is duplicated by
827,GHS-6590,GHS-6921,is duplicated by
828,GHS-6594,GHS-6202,is related to
829,GHS-6594,GHS-6203,is related to
830,GHS-6594,GHS-6209,is related to
831,GHS-6594,GHS-6205,is related to
832,GHS-6595,GHS-6599,duplicates
833,GHS-6599,GHS-6595,is duplicated by
834,GHS-6599,GHS-6272,is duplicated by
835,GHS-6605,GHS-6635,is related to
836,GHS-6614,JRA-30530,is caused by
837,GHS-6615,GHS-6616,blocks
838,GHS-6616,GHS-6615,is blocked by
839,GHS-6616,GHS-6952,is related to
840,GHS-6619,GHS-6679,causes
841,GHS-6635,GHS-6605,relates to
842,GHS-6665,GHS-6758,is related to
843,GHS-6666,GHS-6678,is related to
844,GHS-6680,GHS-5511,is cloned from
845,GHS-6680,GHS-8321,was cloned as
846,GHS-6685,GHS-6698,duplicates
847,GHS-6698,GHS-6685,is duplicated by
848,GHS-6705,GHS-5562,relates to
849,GHS-6709,GHS-6372,relates to
850,GHS-6718,GHS-8700,was cloned as
851,GHS-6734,GHS-9540,relates to
852,GHS-6738,GHS-6771,is related to
853,GHS-6771,GHS-6738,relates to
854,GHS-6781,GHS-8001,is related to
855,GHS-6786,GHS-11439,relates to
856,GHS-6791,GHS-6827,is duplicated by
857,GHS-6791,GHS-6886,is duplicated by
858,GHS-6791,GHS-6870,is duplicated by
859,GHS-6800,GHS-6808,relates to
860,GHS-6808,GHS-6800,is related to
861,GHS-6828,GHS-7322,relates to
862,GHS-6828,GHS-6754,is related to
863,GHS-6849,GHS-9712,is related to
864,GHS-6849,JRA-30909,is related to
865,GHS-6905,GHS-5368,relates to
866,GHS-6905,GHS-11139,relates to
867,GHS-6905,GHS-11402,is related to
868,GHS-6912,GHS-6927,is related to
869,GHS-6927,GHS-7097,has a derivative of
870,GHS-6927,GHS-6912,relates to
871,GHS-6927,JRA-32277,relates to
872,GHS-6927,JRA-34766,relates to
873,GHS-6927,GHS-8671,is related to
874,GHS-6954,GHS-7280,relates to
875,GHS-6970,GHS-6984,Testing discovered
876,GHS-6974,GHS-6976,is duplicated by
877,GHS-6976,GHS-6974,duplicates
878,GHS-7033,GHS-7092,Testing discovered
879,GHS-7047,GHS-8067,relates to
880,GHS-7080,GHS-7130,relates to
881,GHS-7092,GHS-7033,Discovered while testing
882,GHS-7097,GHS-6927,derived from
883,GHS-7104,GHS-7106,is superseded by
884,GHS-7106,GHS-7104,supersedes
885,GHS-7120,GHS-8671,is caused by
886,GHS-7124,GHS-7318,is duplicated by
887,GHS-7160,GHS-8109,is related to
888,GHS-7168,GHS-7695,was cloned as
889,GHS-7214,GHS-7228,was cloned as
890,GHS-7217,GHS-7223,is duplicated by
891,GHS-7217,GHS-7223,relates to
892,GHS-7223,GHS-7217,duplicates
893,GHS-7223,GHS-7217,is related to
894,GHS-7228,GHS-7214,is cloned from
895,GHS-7251,GHS-7180,blocks
896,GHS-7251,GHS-7180,is duplicated by
897,GHS-7254,GHS-7586,is related to
898,GHS-7269,JRA-1549,is caused by
899,GHS-7297,GHS-7685,is duplicated by
900,GHS-7297,GHS-7834,is duplicated by
901,GHS-7297,GHS-7685,is related to
902,GHS-7309,GHS-7278,duplicates
903,GHS-7317,GHS-7644,is duplicated by
904,GHS-7317,GHS-7644,incorporates
905,GHS-7405,GHS-6980,relates to
906,GHS-7436,GHS-7585,relates to
907,GHS-7469,JRA-13362,is related to
908,GHS-7478,GHS-7537,relates to
909,GHS-7515,GHS-7465,incorporates
910,GHS-7585,GHS-8310,relates to
911,GHS-7585,GHS-7436,is related to
912,GHS-7592,JRA-31775,is caused by
913,GHS-7592,GHS-7398,incorporates
914,GHS-7592,GHS-6252,is a regression of
915,GHS-7592,GHS-7398,is a regression of
916,GHS-7600,GHS-7601,relates to
917,GHS-7601,GHS-7600,is related to
918,GHS-7617,GHS-7628,is duplicated by
919,GHS-7620,GHS-7624,is duplicated by
920,GHS-7621,GHS-7637,relates to
921,GHS-7637,GHS-7621,is related to
922,GHS-7645,GHS-8401,duplicates
923,GHS-7645,GHS-7659,is duplicated by
924,GHS-7645,GHS-7661,relates to
925,GHS-7661,GHS-7659,is duplicated by
926,GHS-7661,GHS-7645,is related to
927,GHS-7695,GHS-7168,is cloned from
928,GHS-7710,GHS-7907,relates to
929,GHS-7746,GHS-7364,Discovered while testing
930,GHS-7749,GHS-7761,was cloned as
931,GHS-7753,GHS-8837,is duplicated by
932,GHS-7753,GHS-6426,incorporates
933,GHS-7753,GHS-5720,relates to
934,GHS-7753,GHS-6426,relates to
935,GHS-7753,GHS-9144,relates to
936,GHS-7753,GHS-11631,is related to
937,GHS-7753,GHS-6426,is related to
938,GHS-7761,GHS-7749,is cloned from
939,GHS-7805,GHS-7787,is duplicated by
940,GHS-7873,GHS-9050,is duplicated by
941,GHS-7873,GHS-9150,is duplicated by
942,GHS-7873,GHS-9050,incorporates
943,GHS-7873,GHS-5211,is related to
944,GHS-7874,GHS-8778,is duplicated by
945,GHS-7874,GHS-8789,incorporates
946,GHS-7874,GHS-8799,incorporates
947,GHS-7874,GHS-8875,incorporates
948,GHS-7874,GHS-7618,relates to
949,GHS-7874,GHS-9236,relates to
950,GHS-7874,GHS-7420,relates to
951,GHS-7874,GHS-8864,relates to
952,GHS-7874,GHS-11634,is related to
953,GHS-7893,GHS-5689,is duplicated by
954,GHS-7893,GHS-5690,is duplicated by
955,GHS-7893,GHS-7169,is duplicated by
956,GHS-7893,GHS-7705,is duplicated by
957,GHS-7893,GHS-8541,is duplicated by
958,GHS-7893,GHS-9982,is duplicated by
959,GHS-7893,GHS-9997,is duplicated by
960,GHS-7893,GHS-11579,is duplicated by
961,GHS-7893,GHS-11947,is duplicated by
962,GHS-7893,GHS-4292,incorporates
963,GHS-7893,GHS-4661,incorporates
964,GHS-7893,GHS-5689,relates to
965,GHS-7893,GHS-7169,relates to
966,GHS-7893,GHS-7321,relates to
967,GHS-7893,GHS-9741,relates to
968,GHS-7893,GHS-11779,relates to
969,GHS-7893,GHS-12172,relates to
970,GHS-7893,GHS-6881,is related to
971,GHS-7907,GHS-7710,is related to
972,GHS-7922,GHS-7952,is duplicated by
973,GHS-7936,GHS-7546,is related to
974,GHS-7936,GHS-7854,is related to
975,GHS-7941,GHS-7991,is related to
976,GHS-7952,GHS-7922,duplicates
977,GHS-7976,JRA-30530,is caused by
978,GHS-7976,JRA-30530,duplicates
979,GHS-8050,GHS-7875,is related to
980,GHS-8053,GHS-8458,duplicates
981,GHS-8137,GHS-8164,is blocked by
982,GHS-8164,GHS-8137,blocks
983,GHS-8191,GHS-9316,relates to
984,GHS-8191,GHS-6788,is related to
985,GHS-8282,GHS-8320,incorporates
986,GHS-8310,GHS-8478,is duplicated by
987,GHS-8310,GHS-8475,is duplicated by
988,GHS-8310,GHS-7585,is related to
989,GHS-8320,GHS-8238,is duplicated by
990,GHS-8320,GHS-8282,is incorporated by
991,GHS-8321,GHS-6680,is cloned from
992,GHS-8409,GHS-8441,was cloned as
993,GHS-8441,GHS-8409,is cloned from
994,GHS-8469,GHS-9536,has a derivative of
995,GHS-8469,GHS-8949,is duplicated by
996,GHS-8469,GHS-9168,is duplicated by
997,GHS-8469,GHS-9331,is duplicated by
998,GHS-8469,GHS-9218,is duplicated by
999,GHS-8469,GHS-9373,is duplicated by
1000,GHS-8469,GHS-8954,is duplicated by
1001,GHS-8469,GHS-8830,incorporates
1002,GHS-8469,GHS-9357,relates to
1003,GHS-8469,GHS-8830,is related to
1004,GHS-8471,GHS-7887,is cloned from
1005,GHS-8476,GHS-8646,is duplicated by
1006,GHS-8476,GHS-8680,is duplicated by
1007,GHS-8476,GHS-8563,incorporates
1008,GHS-8523,GHS-8675,is blocked by
1009,GHS-8585,GHS-8615,is duplicated by
1010,GHS-8614,GHS-8655,relates to
1011,GHS-8614,GHS-11858,is related to
1012,GHS-8662,GHS-9107,Testing discovered
1013,GHS-8662,GHS-9108,Testing discovered
1014,GHS-8662,GHS-9112,Testing discovered
1015,GHS-8662,GHS-9111,Testing discovered
1016,GHS-8662,GHS-8634,is duplicated by
1017,GHS-8662,GHS-9186,incorporates
1018,GHS-8662,GHS-9159,incorporates
1019,GHS-8662,GHS-7584,relates to
1020,GHS-8662,GHS-9162,is related to
1021,GHS-8667,GHS-5741,is related to
1022,GHS-8667,GHS-5902,is related to
1023,GHS-8675,GHS-8523,blocks
1024,GHS-8685,GHS-7225,relates to
1025,GHS-8716,BON-1827,was cloned as
1026,GHS-8736,GHS-8739,was cloned as
1027,GHS-8739,GHS-8736,is cloned from
1028,GHS-8763,GHS-8772,is duplicated by
1029,GHS-8763,GHS-8853,is duplicated by
1030,GHS-8763,GHS-8881,is duplicated by
1031,GHS-8763,GHS-8807,is duplicated by
1032,GHS-8763,GHS-8950,is duplicated by
1033,GHS-8795,GHS-8858,was cloned as
1034,GHS-8795,GHS-9022,relates to
1035,GHS-8858,GHS-8795,is cloned from
1036,GHS-8858,GHS-9022,is duplicated by
1037,GHS-8940,GHS-8828,is duplicated by
1038,GHS-8942,GHS-9342,is related to
1039,GHS-8974,GHS-7235,is duplicated by
1040,GHS-8974,GHS-6992,incorporates
1041,GHS-9013,GHS-9590,is duplicated by
1042,GHS-9034,GHS-9096,is duplicated by
1043,GHS-9138,GHS-9254,is duplicated by
1044,GHS-9155,GHS-8153,incorporates
1045,GHS-9155,GHS-7035,is related to
1046,GHS-9158,GHS-9289,is duplicated by
1047,GHS-9158,GHS-9378,is duplicated by
1048,GHS-9162,GHS-8662,relates to
1049,GHS-9162,GHS-6020,is related to
1050,GHS-9240,GHS-11201,relates to
1051,GHS-9316,GHS-6788,is related to
1052,GHS-9316,GHS-8191,is related to
1053,GHS-9364,GHS-7053,derived from
1054,GHS-9364,GHS-9546,is duplicated by
1055,GHS-9364,GHS-9432,is duplicated by
1056,GHS-9418,JRA-37030,is caused by
1057,GHS-9418,GHS-9512,is duplicated by
1058,GHS-9419,GHS-9680,is duplicated by
1059,GHS-9419,GHS-9441,is duplicated by
1060,GHS-9419,GHS-9603,is duplicated by
1061,GHS-9419,GHS-9603,is related to
1062,GHS-9552,JRA-35644,is caused by
1063,GHS-9552,GHS-9564,is related to
1064,GHS-9591,GHS-9886,relates to
1065,GHS-9702,GHS-9193,relates to
1066,GHS-9702,GHS-9238,relates to
1067,GHS-9702,JRA-33966,relates to
1068,GHS-9702,GHS-9231,relates to
1069,GHS-9730,GHS-9731,is duplicated by
1070,GHS-9730,BON-1872,relates to
1071,GHS-9732,GHS-9765,is duplicated by
1072,GHS-9783,GHS-9885,Testing discovered
1073,GHS-9783,GHS-9797,is caused by
1074,GHS-9783,GHS-9790,is related to
1075,GHS-9783,GHS-11334,is related to
1076,GHS-9784,GHS-9797,duplicates
1077,GHS-9784,GHS-9797,relates to
1078,GHS-9790,GHS-11334,was cloned as
1079,GHS-9790,GHS-9820,is duplicated by
1080,GHS-9790,GHS-9785,is duplicated by
1081,GHS-9790,GHS-9824,is duplicated by
1082,GHS-9790,GHS-8169,is duplicated by
1083,GHS-9790,GHS-9783,relates to
1084,GHS-9790,GHS-8029,is related to
1085,GHS-9790,GHS-9797,is related to
1086,GHS-9790,GHS-9824,is related to
1087,GHS-9797,GHS-9783,causes
1088,GHS-9797,GHS-9919,was cloned as
1089,GHS-9797,GHS-9784,is duplicated by
1090,GHS-9797,GHS-9858,is duplicated by
1091,GHS-9797,GHS-9810,is duplicated by
1092,GHS-9797,GHS-8029,relates to
1093,GHS-9797,GHS-9790,relates to
1094,GHS-9797,GHS-9854,relates to
1095,GHS-9797,GHS-11334,relates to
1096,GHS-9797,GHS-9784,is related to
1097,GHS-9883,GHS-10238,is related to
1098,GHS-9885,GHS-9783,Discovered while testing
1099,GHS-9916,GHS-9846,is duplicated by
1100,GHS-9919,GHS-9797,is cloned from
1101,GHS-9959,GHS-8850,is related to
1102,GHS-9965,GHS-11122,causes
1103,GHS-9965,GHS-10801,is duplicated by
1104,GHS-9965,GHS-10054,is duplicated by
1105,GHS-9965,GHS-11099,is duplicated by
1106,GHS-9965,GHS-10067,is duplicated by
1107,GHS-9965,GHS-11064,is duplicated by
1108,GHS-9965,GHS-10937,relates to
1109,GHS-9965,GHS-11099,is related to
1110,GHS-9977,GHS-10628,is duplicated by
1111,GHS-9977,GHS-9677,is duplicated by
1112,GHS-9977,GHS-10657,is duplicated by
1113,GHS-9977,GHS-8630,relates to
1114,GHS-9977,GHS-10647,is related to
1115,JRA-22582,JRA-39120,is duplicated by
1116,JRA-23284,JRA-40599,relates to
1117,JRA-28590,JRA-28572,relates to
1118,JRA-28590,JRA-12411,is related to
1119,JRA-29503,JRA-22207,derived from
1120,JRA-29503,JRA-23255,is related to
1121,JRA-33909,JRA-32187,duplicates
1122,JRA-33909,JRA-33868,duplicates
1123,JRA-34560,JRA-31581,Discovered while testing
1124,JRA-35594,JRA-36326,is duplicated by
1125,JRA-35594,JRA-37134,is duplicated by
1126,JRA-35594,JRA-37973,is duplicated by
1127,JRA-35594,JRA-38528,is duplicated by
1128,JRA-35594,JRA-41257,is duplicated by
1129,JRA-35594,JRA-42066,is duplicated by
1130,JRA-35873,DCON-365,was cloned as
1131,JRA-36291,CONF-30114,blocks
1132,JRA-36291,CONF-30114,is related to
1133,JRA-38149,JRA-38638,is duplicated by
1134,JRA-38149,JRA-39034,is duplicated by
1135,JRA-38149,CONF-36370,is related to
1136,JRA-38149,CONF-36047,is a regression of
1137,JRA-38149,JRA-29656,is a regression of
1138,JRA-40573,CONF-35490,is related to
1139,JRA-40573,JRA-37139,is related to
1140,JRA-41280,JRA-41422,is duplicated by
1141,JRA-41280,JRA-41646,is related to
1142,JRA-41738,JRA-42565,was cloned as
1143,STASH-2471,STASH-4814,relates to
1144,STASH-2471,STASH-3099,is related to
1145,STASH-2532,STASH-2632,is duplicated by
1146,STASH-2744,STASH-7433,causes
1147,STASH-2744,STASH-4802,is duplicated by
1148,STASH-2744,STASH-2976,is duplicated by
1149,STASH-2816,STASH-2951,is duplicated by
1150,STASH-2816,STASH-3105,is related to
1151,STASH-2816,STASH-2998,is related to
1152,STASH-2816,STASH-3010,is related to
1153,STASH-2816,STASH-3229,is related to
1154,STASH-2823,STASH-4032,is duplicated by
1155,STASH-2823,STASH-4370,is duplicated by
1156,STASH-2823,STASH-4608,is duplicated by
1157,STASH-2823,STASH-3229,is related to
1158,STASH-2823,STASH-4630,is related to
1159,STASH-2826,STASH-5324,is duplicated by
1160,STASH-2826,STASH-2825,is related to
1161,STASH-2826,STASH-3529,is related to
1162,STASH-2826,STASH-7193,has a regression in
1163,STASH-2862,STASH-3884,is related to
1164,STASH-2878,STASH-2931,is detailed by
1165,STASH-2900,STASH-2909,causes
1166,STASH-2900,STASH-2909,is duplicated by
1167,STASH-2903,CWD-3025,was split into
1168,STASH-2924,STASH-2926,is duplicated by
1169,STASH-2924,STASH-3119,is duplicated by
1170,STASH-2924,STASH-4097,is duplicated by
1171,STASH-2924,STASH-4726,is duplicated by
1172,STASH-2924,STASH-7359,is duplicated by
1173,STASH-2924,STASH-3750,is related to
1174,STASH-2970,JRA-24515,relates to
1175,STASH-2970,JRA-40968,is related to
1176,STASH-2981,STASH-7143,relates to
1177,STASH-2995,STASH-7332,is duplicated by
1178,STASH-2995,STASH-7332,relates to
1179,STASH-3057,STASH-3477,incorporates
1180,STASH-3057,STASH-3461,relates to
1181,STASH-3101,STASH-4666,was cloned as
1182,STASH-3101,STASH-4629,is duplicated by
1183,STASH-3101,STASH-4149,relates to
1184,STASH-3160,SRCTREE-2072,relates to
1185,STASH-3163,STASH-4782,is duplicated by
1186,STASH-3163,STASH-4214,is related to
1187,STASH-3163,STASH-3031,is related to
1188,STASH-3177,STASH-4140,relates to
1189,STASH-3177,STASH-5121,is related to
1190,STASH-3177,STASH-6894,was split into
1191,STASH-3177,STASH-6901,was split into
1192,STASH-3177,STASH-6902,was split into
1193,STASH-3295,STASH-4477,has a derivative of
1194,STASH-3295,STASH-3635,duplicates
1195,STASH-3395,STASH-3702,is related to
1196,STASH-3423,STASH-4015,is duplicated by
1197,STASH-3423,STASH-4056,is duplicated by
1198,STASH-3423,STASH-3878,is duplicated by
1199,STASH-3423,STASH-3438,is duplicated by
1200,STASH-3423,STASH-3478,is duplicated by
1201,STASH-3423,STASH-3530,is duplicated by
1202,STASH-3423,STASH-3812,is duplicated by
1203,STASH-3423,STASH-3813,is duplicated by
1204,STASH-3423,STASH-3971,relates to
1205,STASH-3424,STASH-7548,is duplicated by
1206,STASH-3424,STASH-4514,relates to
1207,STASH-3424,STASH-3323,relates to
1208,STASH-3424,STASH-2978,is related to
1209,STASH-3469,STASH-3938,is duplicated by
1210,STASH-3515,STASH-5312,is duplicated by
1211,STASH-3520,CWD-2373,is superseded by
1212,STASH-3536,STASH-4423,is duplicated by
1213,STASH-3536,STASH-4768,is duplicated by
1214,STASH-3584,STASH-4063,is duplicated by
1215,STASH-3584,STASH-4465,is duplicated by
1216,STASH-3584,STASH-5053,is duplicated by
1217,STASH-3584,STASH-4063,is related to
1218,STASH-3584,STASH-7026,is related to
1219,STASH-3632,STASH-3843,has a regression in
1220,STASH-3635,STASH-3910,is duplicated by
1221,STASH-3635,STASH-3295,is duplicated by
1222,STASH-3635,STASH-4510,is duplicated by
1223,STASH-3717,CWD-3756,is blocked by
1224,STASH-3733,STASH-2552,relates to
1225,STASH-3773,STASH-4940,is duplicated by
1226,STASH-3777,BAM-13987,relates to
1227,STASH-3777,FE-4960,relates to
1228,STASH-3777,JRA-34550,is related to
1229,STASH-3793,STASH-4472,relates to
1230,STASH-3824,STASH-7144,was cloned as
1231,STASH-3824,STASH-3980,is duplicated by
1232,STASH-3829,STASH-4179,is duplicated by
1233,STASH-3836,STASH-4128,has a derivative of
1234,STASH-3836,STASH-3999,relates to
1235,STASH-3859,STASH-3861,is duplicated by
1236,STASH-3871,STASH-3588,is caused by
1237,STASH-3888,STASH-3204,is duplicated by
1238,STASH-3986,STASH-3253,relates to
1239,STASH-4102,STASH-4098,is incorporated by
1240,STASH-4112,STASH-4113,is duplicated by
1241,STASH-4140,STASH-6903,relates to
1242,STASH-4140,STASH-6904,relates to
1243,STASH-4140,STASH-3177,is related to
1244,STASH-4140,STASH-6899,was split into
1245,STASH-4140,STASH-6894,was split into
1246,STASH-4140,STASH-6895,was split into
1247,STASH-4140,STASH-6896,was split into
1248,STASH-4140,STASH-6898,was split into
1249,STASH-4140,STASH-6900,was split into
1250,STASH-4140,STASH-6901,was split into
1251,STASH-4161,STASH-4210,is duplicated by
1252,STASH-4190,STASH-7063,has a derivative of
1253,STASH-4190,STASH-7188,is duplicated by
1254,STASH-4257,STASH-5409,is incorporated by
1255,STASH-4269,STASH-4270,relates to
1256,STASH-4270,STASH-5075,is duplicated by
1257,STASH-4270,STASH-4269,is related to
1258,STASH-4298,STASH-4283,is duplicated by
1259,STASH-4302,STASH-6981,is duplicated by
1260,STASH-4322,STASH-4380,relates to
1261,STASH-4362,CONF-32557,relates to
1262,STASH-4407,STASH-4499,was cloned as
1263,STASH-4407,STASH-4461,is duplicated by
1264,STASH-4407,STASH-2492,is related to
1265,STASH-4410,STASH-2492,is related to
1266,STASH-4413,CONF-35047,relates to
1267,STASH-4413,STASH-5244,is related to
1268,STASH-4432,STASH-4503,is duplicated by
1269,STASH-4474,CWD-3764,is caused by
1270,STASH-4478,STASH-5484,is duplicated by
1271,STASH-4499,STASH-4407,is cloned from
1272,STASH-4499,STASH-4537,is duplicated by
1273,STASH-4499,STASH-4525,is duplicated by
1274,STASH-4499,STASH-4635,is duplicated by
1275,STASH-4499,STASH-4656,is duplicated by
1276,STASH-4499,STASH-4612,is related to
1277,STASH-4499,STASH-2492,is related to
1278,STASH-4501,STASH-5145,is duplicated by
1279,STASH-4501,STASH-5223,relates to
1280,STASH-4514,CWD-4289,relates to
1281,STASH-4514,STASH-3424,is related to
1282,STASH-4514,STASH-7332,is related to
1283,STASH-4514,STASH-6954,is related to
1284,STASH-4525,STASH-4499,duplicates
1285,STASH-4537,STASH-4499,duplicates
1286,STASH-4539,STASH-4221,is incorporated by
1287,STASH-4601,STASH-7380,Testing discovered
1288,STASH-4616,STASH-5523,duplicates
1289,STASH-4616,STASH-5523,relates to
1290,STASH-4636,STASH-5034,is duplicated by
1291,STASH-4636,STASH-4746,is duplicated by
1292,STASH-4696,STASH-4217,is related to
1293,STASH-4722,STASH-4261,is related to
1294,STASH-4730,FE-4963,is cloned from
1295,STASH-4730,STASH-3558,is related to
1296,STASH-4805,STASH-4814,relates to
1297,STASH-4865,STASH-5274,causes
1298,STASH-4865,STASH-5357,causes
1299,STASH-4896,STASH-4898,is duplicated by
1300,STASH-4896,STASH-4953,is duplicated by
1301,STASH-4918,STASH-5122,is duplicated by
1302,STASH-4978,STASH-4935,supersedes
1303,STASH-4984,STASH-4992,is duplicated by
1304,STASH-4984,STASH-5297,is duplicated by
1305,STASH-4984,STASH-4992,is related to
1306,STASH-4988,STASH-4380,relates to
1307,STASH-5083,STASH-5105,is duplicated by
