0.0000
0.0000
0.0000
0.0000
3.0000
0.0000
0.0000
0.0000
2.0000
2.0000
3.0000
0.0000
0.0000
0.0000
3.0000
3.0000
4.0000
2.0000
8.0000
0.0000
0.0000
0.0000
0.0000
0.0000
3.0000
3.0000
3.0000
0.0000
3.0000
5.0000
4.0000
2.0000
0.0000
3.0000
0.0000
0.0000
2.0000
2.0000
0.0000
0.0000
3.0000
3.0000
4.0000
3.0000
0.0000
2.0000
3.0000
2.0000
0.0000
0.0000
2.0000
0.0000
3.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
3.0000
8.0000
0.0000
2.0000
3.0000
2.0000
2.0000
2.0000
3.0000
0.0000
2.0000
3.0000
0.0000
2.0000
2.0000
2.0000
2.0000
2.0000
3.0000
0.0000
3.0000
0.0000
3.0000
3.0000
3.0000
4.0000
0.0000
0.0000
2.0000
0.0000
4.0000
3.0000
2.0000
3.0000
3.0000
8.0000
0.0000
0.0000
3.0000
4.0000
2.0000
3.0000
0.0000
2.0000
2.0000
0.0000
0.0000
4.0000
3.0000
0.0000
0.0000
2.0000
4.0000
0.0000
0.0000
4.0000
2.0000
2.0000
0.0000
3.0000
4.0000
