issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
MULE-5654,0,"2011-07-22 00:00:00","Patch submission",147,1,10,11,Major,0,0,2,0,0,0,0,2,0,0,147,71,4,49,200,295,186
MULE-5655,1,"2011-07-22 00:00:00",NewFeature,0,0,17,79,Minor,0,0,1,0,0,0,0,0,0.6795069337442219,0,0,52,6,100,85,69,119
STUDIO-463,0,"2011-07-22 00:00:00",Improvement,0,0,4,95,Major,0,1,1,1,0,0,0,1,0,1,4,85,3,89,200,293,369
STUDIO-464,0,"2011-07-22 00:00:00",Bug,5,0,4,95,Major,1,0,1,1,0,0,0,1,0.018018018018018018,1,5,84,6,54,156,296,361
STUDIO-465,0,"2011-07-22 00:00:00",Bug,0,0,4,95,Major,1,0,1,0,0,0,0,1,0.018018018018018018,0,0,89,8,86,193,77,219
STUDIO-466,0,"2011-07-22 00:00:00",Bug,0,0,4,95,Major,1,0,1,0,0,0,0,1,0.018018018018018018,1,0,89,10,95,159,34,283
MULE-5661,0,"2011-07-23 00:00:00",Bug,0,0,5,4,Critical,1,1,2,0,0,0,0,1,0.68,0,186,31,3,41,76,230,358
STUDIO-470,0,"2011-07-23 00:00:00",Improvement,0,0,33,102,Critical,0,0,1,1,0,0,0,1,0.68,0,3,85,4,47,192,132,358
STUDIO-471,0,"2011-07-23 00:00:00",Task,0,0,33,102,Blocker,0,0,1,1,0,0,0,1,0.68,0,3,112,7,43,196,248,312
STUDIO-468,0,"2011-07-23 00:00:00",Bug,0,1,4,99,Critical,0,0,1,1,0,0,0,1,0.68,0,3,112,6,52,5,294,393
STUDIO-469,0,"2011-07-23 00:00:00",Improvement,0,0,4,99,Minor,0,0,1,1,0,0,0,1,0.68,0,3,85,9,68,131,193,336
MULE-5663,0,"2011-07-25 00:00:00",Bug,5,0,10,12,Blocker,2,1,1,1,0,0,0,0,0.07142857142857142,0,15,69,3,62,131,258,367
STUDIO-472,0,"2011-07-25 00:00:00",Bug,0,2,4,101,Critical,0,1,1,1,0,0,0,1,0.017543859649122806,1,1,148,6,35,184,186,353
STUDIO-473,0,"2011-07-25 00:00:00",Bug,0,1,4,101,Minor,0,1,1,1,0,0,0,1,0,0,1,112,8,73,200,277,399
MULE-5667,0,"2011-07-26 00:00:00",Bug,0,0,40,3,Blocker,0,0,1,0,0,0,0,1,0.017391304347826087,0,9,39,7,97,188,286,296
MULE-5668,0,"2011-07-26 00:00:00",Bug,0,0,43,13,Major,1,1,2,0,0,0,0,1,0.017391304347826087,0,28,20,8,87,132,300,124
STUDIO-474,0,"2011-07-26 00:00:00",Improvement,17,0,4,103,"To be reviewed",1,0,1,0,0,0,0,1,0.6666666666666666,0,17,68,9,25,159,51,283
MULE-5669,0,"2011-07-27 00:00:00",Bug,23,0,41,14,Major,1,1,2,0,0,0,0,1,0.017094017094017096,1,23,24,8,17,7,284,298
MULE-5670,0,"2011-07-27 00:00:00",Bug,28,0,41,14,Critical,3,1,2,0,0,0,0,1,0.017094017094017096,1,28,19,8,97,150,275,357
STUDIO-476,0,"2011-07-27 00:00:00",Bug,0,0,4,104,Minor,0,0,1,1,0,0,0,1,0,0,19,65,7,88,196,232,368
STUDIO-477,0,"2011-07-27 00:00:00",Bug,0,0,32,104,Blocker,0,0,1,1,0,0,0,1,0.017094017094017096,0,0,84,2,25,115,182,283
MULE-5671,1,"2011-07-28 00:00:00",Bug,0,0,10,11,Blocker,1,0,2,0,1,0,0,3,0,0,0,81,4,89,200,299,374
MULE-5672,88,"2011-07-28 00:00:00",Bug,0,0,93,76,Critical,0,0,2,0,0,0,0,1,0,0,0,81,7,73,141,282,287
MULE-5674,51,"2011-07-28 00:00:00",Bug,0,1,10,11,Critical,0,1,2,0,0,0,0,0,0.06666666666666667,0,7,74,4,15,137,102,329
MULE-5677,0,"2011-07-29 00:00:00",Bug,0,0,5,5,Blocker,1,1,1,0,0,0,0,1,0,0,21,24,2,3,182,281,363
MULE-5678,0,"2011-07-29 00:00:00",Bug,0,0,16,5,Major,0,0,2,0,0,0,0,1,0.5,0,0,45,6,76,146,297,367
STUDIO-479,0,"2011-07-29 00:00:00",Bug,0,0,4,104,Critical,1,0,1,1,0,0,0,1,0.016666666666666666,1,17,65,8,92,193,137,390
MULE-5680,0,"2011-08-01 00:00:00",Bug,0,0,36,16,Major,0,1,1,0,1,0,0,1,0,0,0,77,6,100,108,266,306
MULE-5681,0,"2011-08-02 00:00:00",Bug,3,0,10,13,Blocker,1,1,2,1,0,0,0,1,0,0,7,34,8,28,112,288,351
MULE-5682,0,"2011-08-02 00:00:00",Bug,0,0,10,13,Minor,1,1,1,0,0,0,0,1,0,0,2,39,4,31,123,90,304
MULE-5683,0,"2011-08-02 00:00:00","Patch submission",8,0,35,17,Critical,1,1,2,1,0,0,0,2,0,0,22,19,5,98,154,223,159
MULE-5684,0,"2011-08-02 00:00:00",Bug,8,0,10,13,Blocker,1,1,1,1,2,0,0,1,0,0,8,33,8,96,112,102,321
MULE-5685,0,"2011-08-02 00:00:00",Bug,216,0,21,21,Minor,2,2,4,1,0,0,0,0,0.0625,0,647,31,10,87,186,262,286
STUDIO-480,0,"2011-08-02 00:00:00",Bug,101,0,32,102,Minor,2,0,1,1,0,0,0,1,0.06,0,101,40,10,9,68,96,200
STUDIO-481,0,"2011-08-02 00:00:00",Bug,5,0,32,102,Blocker,0,0,1,0,0,0,0,1,0.06,0,13,163,6,48,169,62,353
MULE-5688,0,"2011-08-03 00:00:00",Bug,2,0,9,16,Blocker,1,1,1,1,1,0,0,1,0,0,6,34,8,94,133,265,355
STUDIO-485,0,"2011-08-03 00:00:00",Improvement,9,0,4,105,Critical,1,0,1,0,0,0,0,1,0,0,9,68,8,89,173,251,364
STUDIO-486,0,"2011-08-03 00:00:00",Improvement,1,0,4,105,Critical,1,0,1,0,0,0,0,1,0,0,1,76,8,89,124,250,257
STUDIO-488,0,"2011-08-03 00:00:00",Bug,0,0,32,104,Major,0,0,1,1,0,0,0,1,0.01652892561983471,0,12,92,3,80,26,293,310
STUDIO-482,0,"2011-08-03 00:00:00",Bug,0,0,4,105,Blocker,1,0,1,0,0,0,0,1,0.01652892561983471,0,0,77,8,5,199,138,296
STUDIO-483,0,"2011-08-03 00:00:00",Bug,0,0,32,104,Major,0,0,1,1,1,0,0,1,0.01652892561983471,0,12,219,8,92,181,254,330
STUDIO-484,0,"2011-08-03 00:00:00",Bug,110,0,32,104,Major,1,0,1,0,1,0,0,1,0,0,110,30,7,1,5,108,284
STUDIO-489,0,"2011-08-04 00:00:00",Bug,0,0,31,106,Major,0,0,1,0,0,0,0,1,0.016129032258064516,0,11,707,5,85,200,288,393
STUDIO-490,0,"2011-08-04 00:00:00",Bug,14,0,31,106,Critical,2,0,1,0,0,0,0,1,0,0,42,34,10,14,29,274,58
STUDIO-493,0,"2011-08-04 00:00:00",Bug,0,0,4,108,Blocker,0,0,1,0,0,0,0,1,0.016129032258064516,0,0,76,3,93,199,247,350
STUDIO-494,0,"2011-08-04 00:00:00",Improvement,99,0,31,106,Minor,1,0,1,0,0,0,0,1,0,0,99,40,10,90,166,251,304
STUDIO-495,0,"2011-08-04 00:00:00",Bug,5,0,4,108,Blocker,2,0,2,1,0,0,0,1,0.016129032258064516,0,5,71,10,95,118,299,374
STUDIO-499,0,"2011-08-05 00:00:00",Bug,7,0,30,109,Critical,2,0,2,0,0,0,0,1,0.015748031496062992,0,7,68,6,86,169,62,353
STUDIO-500,0,"2011-08-05 00:00:00",Bug,3,0,4,109,Critical,5,0,1,0,0,0,0,1,0.015748031496062992,0,3,72,7,47,166,176,275
STUDIO-496,0,"2011-08-05 00:00:00",Bug,0,0,4,109,Major,0,0,1,1,0,0,0,1,0.015748031496062992,0,10,65,3,81,110,152,273
STUDIO-497,0,"2011-08-05 00:00:00",Bug,0,0,4,109,Major,1,0,1,1,1,0,0,1,0.015748031496062992,0,10,65,10,89,172,249,220
STUDIO-498,0,"2011-08-05 00:00:00",Bug,0,0,4,109,Major,0,0,1,0,0,0,0,1,0.015748031496062992,0,0,75,6,92,173,206,325
MULE-5691,0,"2011-08-08 00:00:00",Bug,0,0,33,18,Critical,1,1,2,1,0,0,0,2,0.5,0,0,35,5,98,154,282,380
MULE-5693,0,"2011-08-08 00:00:00",Improvement,3,0,10,13,Critical,0,0,1,1,0,0,0,1,0.6181318681318682,1,7,28,1,77,125,55,385
STUDIO-501,0,"2011-08-08 00:00:00",Bug,0,0,3,113,Major,0,0,1,1,0,0,0,1,0,0,9,63,10,92,199,259,347
STUDIO-502,4,"2011-08-08 00:00:00",Bug,0,0,79,1,Major,0,0,1,1,0,0,0,1,0.015151515151515152,0,7,1235,9,94,200,264,394
STUDIO-503,0,"2011-08-08 00:00:00",Improvement,4,0,3,113,Major,1,0,1,0,0,0,0,1,0,0,4,68,8,28,78,222,97
STUDIO-504,0,"2011-08-08 00:00:00",Bug,0,0,3,113,Blocker,0,0,1,1,0,0,0,1,0.6753048780487805,0,7,65,3,82,26,293,310
STUDIO-505,0,"2011-08-08 00:00:00",Improvement,0,0,3,113,Major,0,0,1,1,0,0,0,1,0.6753048780487805,0,7,65,1,80,26,293,330
STUDIO-506,0,"2011-08-08 00:00:00",Bug,0,1,3,113,Critical,2,1,1,2,0,0,0,1,0,0,67,32,3,42,180,15,181
STUDIO-507,0,"2011-08-08 00:00:00",Bug,0,0,3,113,Blocker,0,0,1,1,0,0,0,1,0.6753048780487805,0,7,65,3,78,125,253,240
MULE-5694,0,"2011-08-09 00:00:00",Bug,0,0,9,17,Minor,1,1,1,1,0,0,0,1,0,0,0,34,8,87,100,273,129
MULE-5695,0,"2011-08-09 00:00:00",Bug,0,0,9,17,Minor,1,1,1,1,0,0,0,1,0,0,0,34,8,87,164,24,340
MULE-5696,0,"2011-08-09 00:00:00",Bug,0,0,5,6,Blocker,3,1,1,0,0,0,0,1,0,0,10,24,8,87,100,77,362
MULE-5697,0,"2011-08-09 00:00:00",Bug,0,0,5,6,Blocker,0,1,1,0,0,0,0,1,0,0,10,24,8,87,100,236,90
MULE-5699,0,"2011-08-09 00:00:00",Bug,10,0,9,17,Blocker,1,3,1,0,0,0,0,1,0,0,10,24,5,37,174,219,392
STUDIO-508,0,"2011-08-09 00:00:00",Bug,0,0,30,110,Minor,0,0,1,0,0,0,0,1,0,0,6,65,5,73,200,255,216
STUDIO-509,0,"2011-08-09 00:00:00",Bug,1,0,30,110,Critical,1,0,2,1,0,0,0,1,0.015037593984962405,0,1,70,6,27,169,268,229
STUDIO-510,0,"2011-08-09 00:00:00",Bug,1,0,30,110,Blocker,1,0,2,1,0,0,0,1,0.015037593984962405,0,1,70,6,95,194,60,400
STUDIO-511,0,"2011-08-09 00:00:00",Bug,0,0,3,119,Major,0,0,1,1,0,0,0,1,0,1,6,92,6,43,153,207,358
MULE-5704,0,"2011-08-10 00:00:00",Bug,3,0,9,15,Blocker,1,1,1,1,0,0,0,1,0,0,9,24,7,93,127,180,360
MULE-5705,0,"2011-08-10 00:00:00",Bug,5,0,9,15,Blocker,3,1,1,1,0,0,0,1,0,0,14,19,8,81,192,112,365
MULE-5706,0,"2011-08-10 00:00:00",Bug,9,0,0,0,Critical,1,1,1,0,0,0,0,1,0,0,9,382,3,98,95,291,346
MULE-5708,0,"2011-08-10 00:00:00",Bug,0,0,36,4,Blocker,0,1,4,0,0,0,0,1,0,0,1,32,7,45,188,286,2
MULE-5710,58,"2011-08-10 00:00:00",Bug,9,2,20,21,Blocker,1,1,2,0,2,0,0,1,0,0,9,24,4,53,43,296,375
MULE-5711,0,"2011-08-10 00:00:00",Bug,5,0,9,15,Blocker,1,1,1,1,0,0,0,1,0,0,14,19,7,100,191,52,259
MULE-5712,0,"2011-08-10 00:00:00",Bug,0,0,0,0,Blocker,0,1,1,0,0,0,0,1,0,0,1,32,10,79,90,131,265
MULE-5713,0,"2011-08-10 00:00:00",Bug,0,2,36,4,Blocker,0,1,2,0,1,0,0,1,0,0,1,32,5,43,94,261,276
MULE-5714,0,"2011-08-10 00:00:00",Bug,0,0,36,4,Major,2,1,1,0,2,0,0,1,0,1,17,1236,4,43,152,126,247
MULE-5715,0,"2011-08-10 00:00:00",Bug,0,0,5,8,Blocker,0,1,1,0,0,0,0,0,0,0,1,32,7,100,2,148,306
MULE-5716,72,"2011-08-10 00:00:00",Bug,0,0,31,76,Critical,1,0,2,0,1,0,0,1,0.6666666666666666,0,0,33,5,83,163,267,297
MULE-5717,0,"2011-08-10 00:00:00",Bug,0,1,31,18,Critical,1,0,2,0,0,0,0,1,0.6666666666666666,0,0,119,2,95,97,290,211
MULE-5718,0,"2011-08-10 00:00:00",Bug,9,0,31,18,Major,1,1,2,1,0,0,0,1,0.014814814814814815,0,9,24,7,87,194,137,252
STUDIO-512,0,"2011-08-10 00:00:00",Improvement,0,0,3,118,Major,1,0,1,1,0,0,0,1,0,0,5,65,2,7,143,93,386
MULE-5719,0,"2011-08-11 00:00:00",Bug,0,0,22,22,Critical,1,0,2,1,2,0,0,2,0.8,0,18,14,1,77,125,55,385
STUDIO-515,0,"2011-08-11 00:00:00",Bug,0,5,3,119,Major,0,0,1,1,1,0,0,1,0.014705882352941176,0,4,246,6,48,155,62,353
STUDIO-516,0,"2011-08-11 00:00:00",Bug,0,0,30,113,Major,1,1,1,1,0,0,0,1,0.1276595744680851,0,4,92,7,61,65,240,232
STUDIO-517,0,"2011-08-11 00:00:00",Bug,0,0,30,113,Blocker,1,0,1,1,0,0,0,1,0.1276595744680851,0,4,65,2,23,168,243,145
STUDIO-513,0,"2011-08-11 00:00:00",Bug,0,0,3,119,Critical,1,0,1,1,0,0,0,1,0.014705882352941176,0,4,65,2,43,150,144,286
STUDIO-514,0,"2011-08-11 00:00:00",Bug,0,0,3,119,Major,0,0,1,1,0,0,0,1,0.014705882352941176,0,4,65,5,68,23,193,128
MULE-5723,0,"2011-08-12 00:00:00",Bug,1,0,9,17,Trivial,0,1,1,1,0,0,0,2,0,0,3,28,7,100,191,288,306
MULE-5725,0,"2011-08-14 00:00:00",Bug,0,0,7,0,Blocker,1,0,1,0,0,0,0,1,0,0,5,24,3,29,104,230,45
STUDIO-567,0,"2011-08-14 00:00:00",Bug,0,0,29,112,Critical,2,2,1,2,0,0,0,1,0,1,10,119,8,74,175,297,328
STUDIO-518,0,"2011-08-15 00:00:00",NewFeature,73,0,29,113,Critical,1,0,1,2,0,0,0,1,0.38461538461538464,0,73,55,8,97,21,94,101
STUDIO-519,0,"2011-08-15 00:00:00",NewFeature,11,0,29,113,Critical,1,0,1,0,1,0,0,1,0.38461538461538464,0,31,34,9,94,97,268,302
STUDIO-520,0,"2011-08-15 00:00:00",NewFeature,33,0,29,113,Critical,1,0,1,0,0,0,0,1,0.38461538461538464,1,33,32,9,94,105,106,355
STUDIO-521,0,"2011-08-15 00:00:00",NewFeature,30,0,29,113,Critical,1,0,1,0,0,0,0,1,0.38461538461538464,0,30,35,7,47,165,60,400
STUDIO-529,0,"2011-08-16 00:00:00",NewFeature,22,0,3,120,Critical,1,0,1,1,0,0,0,1,0.4418604651162791,0,22,42,7,87,132,271,317
STUDIO-530,0,"2011-08-16 00:00:00",NewFeature,10,0,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,10,54,4,91,195,213,331
STUDIO-531,0,"2011-08-16 00:00:00",NewFeature,10,0,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,10,54,9,35,38,175,275
STUDIO-532,0,"2011-08-16 00:00:00",NewFeature,3,0,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,8,56,10,38,120,203,149
STUDIO-533,0,"2011-08-16 00:00:00",NewFeature,13,2,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,13,114,8,89,199,270,288
STUDIO-534,0,"2011-08-16 00:00:00",NewFeature,63,0,28,116,Critical,0,0,1,0,1,0,0,1,0.4418604651162791,0,63,441,6,93,144,113,400
STUDIO-535,0,"2011-08-16 00:00:00",NewFeature,56,0,28,116,Critical,1,0,1,0,0,0,0,1,0.4418604651162791,0,56,35,4,59,165,196,369
STUDIO-536,0,"2011-08-16 00:00:00",NewFeature,83,0,28,116,Major,1,0,1,2,2,0,0,1,0.4418604651162791,0,83,8,9,93,67,251,122
STUDIO-537,0,"2011-08-16 00:00:00",NewFeature,117,0,28,116,Critical,1,0,1,1,0,0,0,1,0.4418604651162791,0,117,10,7,70,177,254,383
STUDIO-538,0,"2011-08-16 00:00:00",NewFeature,59,0,28,116,Major,0,0,1,0,0,0,0,1,0.4418604651162791,0,59,159,3,17,135,52,387
STUDIO-523,0,"2011-08-16 00:00:00",NewFeature,20,0,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,20,44,3,42,88,118,110
STUDIO-539,0,"2011-08-16 00:00:00",NewFeature,52,0,3,120,Critical,1,0,1,0,2,0,0,1,0.4418604651162791,0,52,452,6,93,169,254,242
STUDIO-524,0,"2011-08-16 00:00:00",NewFeature,1,0,3,120,Critical,1,0,1,0,0,0,0,1,0.4418604651162791,0,2,62,6,1,77,218,267
STUDIO-540,0,"2011-08-16 00:00:00",Bug,7,0,28,116,Blocker,1,0,1,1,0,0,0,1,0.12244897959183673,0,7,57,4,73,190,250,398
STUDIO-525,0,"2011-08-16 00:00:00",NewFeature,8,0,3,120,Critical,0,0,1,0,0,0,0,1,0.4418604651162791,0,8,56,6,78,152,287,288
STUDIO-526,0,"2011-08-16 00:00:00",NewFeature,22,0,3,120,Critical,1,0,1,0,0,0,0,1,0.4418604651162791,0,22,42,6,48,169,205,353
STUDIO-527,0,"2011-08-16 00:00:00",NewFeature,1,0,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,2,62,8,63,59,92,54
STUDIO-528,0,"2011-08-16 00:00:00",NewFeature,1,0,3,120,Major,1,0,1,0,0,0,0,1,0.4418604651162791,0,2,62,7,63,198,263,162
MULE-5730,0,"2011-08-17 00:00:00",Bug,0,1,10,13,Critical,0,0,2,0,0,0,0,1,0.1111111111111111,0,1,25,2,94,125,189,339
MULE-5731,0,"2011-08-17 00:00:00",Bug,0,0,5,9,Blocker,0,1,1,0,0,0,0,1,0,0,1,25,9,14,51,228,298
STUDIO-547,0,"2011-08-17 00:00:00",Bug,5,0,3,132,Blocker,2,0,1,0,0,0,0,1,0.014388489208633094,0,5,58,2,61,143,156,379
STUDIO-548,0,"2011-08-17 00:00:00",Bug,6,2,3,132,Major,2,0,1,0,0,0,0,1,0.014388489208633094,0,6,84,3,55,143,241,379
STUDIO-549,0,"2011-08-17 00:00:00",Bug,0,0,3,132,Trivial,0,1,1,1,0,0,0,1,0,0,14,76,5,86,155,267,44
STUDIO-541,0,"2011-08-17 00:00:00",Bug,0,0,27,122,Critical,1,0,1,0,0,0,0,1,0.014388489208633094,0,0,63,3,79,68,286,314
STUDIO-542,0,"2011-08-17 00:00:00",Bug,0,0,27,122,Major,1,0,1,0,0,0,0,1,0.4,0,0,63,5,68,170,183,294
STUDIO-543,0,"2011-08-17 00:00:00",Bug,5,1,3,132,Blocker,1,0,1,0,0,0,0,1,0.4,0,5,58,6,97,152,175,357
STUDIO-544,0,"2011-08-17 00:00:00",Bug,6,0,3,132,Critical,1,1,1,0,0,0,0,1,0.014388489208633094,0,6,57,2,41,71,226,370
STUDIO-545,0,"2011-08-17 00:00:00",Bug,3,0,3,132,Critical,1,0,1,0,0,0,0,1,0.014388489208633094,1,7,56,1,1,77,178,220
STUDIO-546,0,"2011-08-17 00:00:00",Bug,6,0,3,132,Blocker,2,0,1,0,0,0,0,1,0.014388489208633094,0,6,57,10,11,52,280,350
STUDIO-550,0,"2011-08-18 00:00:00",Bug,2,0,3,139,Critical,1,0,1,1,0,0,0,1,0.013793103448275862,0,6,56,2,55,143,156,379
STUDIO-551,0,"2011-08-18 00:00:00",Bug,4,2,3,139,Major,1,0,1,0,0,0,0,1,0.013793103448275862,1,4,85,10,85,94,169,373
STUDIO-552,0,"2011-08-18 00:00:00",Bug,8,0,3,139,Minor,1,0,1,0,0,0,0,1,0.013793103448275862,0,8,54,10,81,164,51,283
STUDIO-553,0,"2011-08-18 00:00:00",Bug,11,0,3,139,Major,1,0,1,0,0,0,0,1,0.013793103448275862,1,11,51,6,81,198,149,290
STUDIO-554,0,"2011-08-18 00:00:00",Bug,8,0,3,139,Minor,1,0,1,0,0,0,0,1,0.013793103448275862,0,8,54,6,35,50,124,85
MULE-5735,2,"2011-08-19 00:00:00",Bug,0,0,79,10,Blocker,0,0,1,0,0,0,0,1,0.625,0,0,10,1,11,52,153,206
MULE-5736,0,"2011-08-19 00:00:00",Bug,0,0,21,21,Critical,1,0,2,1,0,0,0,1,0.8260869565217391,0,0,24,10,78,175,4,300
MULE-5737,0,"2011-08-20 00:00:00",Bug,5,0,10,14,Critical,2,0,2,1,1,0,0,1,0.6191780821917808,0,5,18,9,83,147,288,303
MULE-5738,0,"2011-08-20 00:00:00",Bug,3,0,10,14,Blocker,2,2,2,1,0,0,0,1,0.6191780821917808,1,9,0,9,14,51,228,262
MULE-5739,79,"2011-08-20 00:00:00",Bug,0,0,93,76,Critical,0,0,1,0,0,0,0,1,0.6191780821917808,0,7,16,9,14,51,176,24
STUDIO-562,0,"2011-08-20 00:00:00",Bug,3,0,27,124,Critical,2,0,1,1,0,0,0,1,0,0,3,57,8,74,200,75,371
STUDIO-556,0,"2011-08-20 00:00:00",Bug,3,0,27,124,Critical,3,0,1,1,0,0,0,1,0.6722306525037937,0,3,57,4,43,119,132,358
STUDIO-557,0,"2011-08-20 00:00:00",Bug,0,0,27,124,Major,0,0,1,1,0,0,0,1,0.6722306525037937,0,11,112,4,99,181,134,173
STUDIO-558,0,"2011-08-20 00:00:00",NewFeature,0,0,27,124,Major,0,1,1,1,0,0,0,1,0,0,11,112,8,72,168,273,378
STUDIO-559,0,"2011-08-20 00:00:00",Improvement,3,0,27,124,Major,2,1,1,1,0,0,0,1,0,0,3,57,10,3,168,139,198
STUDIO-560,0,"2011-08-20 00:00:00",Bug,0,0,27,124,Critical,0,0,1,1,0,0,0,1,0.6722306525037937,0,11,49,9,36,169,157,88
STUDIO-561,0,"2011-08-20 00:00:00",Bug,0,0,27,124,Critical,0,0,1,1,0,0,0,1,0.6722306525037937,0,11,49,1,27,106,268,229
MULE-5742,0,"2011-08-21 00:00:00",Bug,0,0,0,0,Blocker,2,0,1,0,0,0,0,1,0,0,3,19,6,22,164,233,352
STUDIO-563,0,"2011-08-21 00:00:00",Improvement,0,0,0,4,Minor,0,1,1,1,0,0,0,1,0,0,10,230,9,36,160,234,374
MULE-5743,0,"2011-08-22 00:00:00",Bug,0,0,7,1,Blocker,1,0,1,1,0,0,0,1,0.6060606060606061,0,0,21,6,92,113,283,163
MULE-5744,0,"2011-08-22 00:00:00",Bug,30,0,9,14,Major,1,1,2,1,0,0,0,1,0,0,30,77,10,87,193,230,364
MULE-5745,0,"2011-08-22 00:00:00",Bug,0,0,21,21,Critical,0,0,3,0,1,0,0,2,0,0,31,348,2,80,41,293,55
MULE-5746,47,"2011-08-22 00:00:00",Improvement,0,0,17,2,Major,1,0,1,0,1,0,0,2,0.6681749622926093,0,1,20,6,48,199,211,386
MULE-5747,0,"2011-08-23 00:00:00",Bug,1,1,11,17,Blocker,1,0,2,2,1,0,0,2,0.6222826086956522,0,2,18,10,32,185,171,392
STUDIO-564,0,"2011-08-23 00:00:00",Bug,0,0,26,131,Blocker,1,0,1,1,0,0,0,1,0.013333333333333334,1,0,57,1,23,135,75,295
STUDIO-565,0,"2011-08-23 00:00:00",Bug,1,0,26,131,Critical,2,0,1,1,0,0,0,1,0.013333333333333334,0,1,56,9,27,32,60,302
MULE-5750,0,"2011-08-24 00:00:00",Bug,2,0,32,19,Major,2,0,1,1,1,0,0,1,0.6666666666666666,0,2,52,8,61,194,279,232
MULE-5751,0,"2011-08-24 00:00:00",Improvement,0,0,14,5,Critical,4,4,1,3,0,0,0,1,0,0,317,284,6,79,167,187,191
MULE-5752,79,"2011-08-24 00:00:00",Bug,0,0,93,76,Critical,1,0,2,0,1,0,0,2,0.6233062330623306,0,0,19,2,65,194,46,328
STUDIO-568,0,"2011-08-25 00:00:00",Bug,0,0,3,135,Major,0,0,1,1,0,0,0,2,0,0,33,85,5,83,136,18,374
MULE-5755,72,"2011-08-26 00:00:00",Bug,0,0,93,76,Critical,0,0,2,0,0,0,0,1,0.6666666666666666,1,0,17,9,96,190,294,399
STUDIO-569,0,"2011-08-26 00:00:00",Bug,0,0,3,135,Critical,2,1,1,1,0,0,0,1,0,0,5,76,10,20,18,228,165
STUDIO-570,0,"2011-08-26 00:00:00",Bug,0,0,26,133,Major,0,0,1,1,0,0,0,1,0.013157894736842105,0,5,691,9,94,107,106,380
MULE-5756,0,"2011-08-30 00:00:00",Bug,8,0,9,10,Minor,1,1,2,1,0,0,0,1,0.058823529411764705,0,23,76,8,39,13,198,366
STUDIO-572,0,"2011-08-30 00:00:00",Bug,43,0,3,135,Major,1,1,1,2,0,0,0,1,0.4032258064516129,0,43,34,9,41,129,221,290
STUDIO-573,0,"2011-08-30 00:00:00",Bug,0,0,26,126,Critical,2,0,1,0,0,0,0,1,0.013071895424836602,1,0,50,1,27,160,268,229
STUDIO-574,0,"2011-08-30 00:00:00",Improvement,0,1,26,126,Major,0,0,1,1,0,0,0,1,0.013071895424836602,0,28,1100,7,27,107,117,371
STUDIO-575,0,"2011-08-30 00:00:00",Bug,0,0,26,126,Major,1,0,1,0,0,0,0,1,0.013071895424836602,0,0,50,8,23,168,75,371
STUDIO-576,0,"2011-08-30 00:00:00",Bug,0,0,3,135,Minor,0,0,1,1,0,0,0,1,0.013071895424836602,0,28,85,3,74,200,245,361
STUDIO-579,0,"2011-08-31 00:00:00",Bug,0,2,3,134,Blocker,0,0,1,1,0,0,0,1,0.012738853503184714,0,0,49,6,35,197,293,377
STUDIO-580,0,"2011-08-31 00:00:00",Bug,0,0,3,134,Critical,0,1,1,1,0,0,0,1,0.012738853503184714,0,0,49,6,35,164,267,399
STUDIO-581,0,"2011-08-31 00:00:00",Bug,0,0,0,0,Critical,1,0,1,0,0,0,0,1,0.012738853503184714,0,0,49,6,35,140,255,386
STUDIO-582,0,"2011-08-31 00:00:00",Bug,0,0,3,134,Major,0,0,1,1,0,0,0,1,0.012738853503184714,0,0,49,6,35,50,124,113
STUDIO-583,0,"2011-08-31 00:00:00",Bug,0,0,3,134,Blocker,3,1,1,1,0,0,0,1,0.012738853503184714,0,27,49,6,35,50,124,113
STUDIO-584,0,"2011-08-31 00:00:00",Improvement,2,0,3,134,Critical,1,0,1,0,0,0,0,1,0.3968253968253968,0,5,44,6,38,186,170,50
STUDIO-585,0,"2011-08-31 00:00:00",Bug,0,0,3,134,Major,0,0,1,1,0,0,0,1,0.012738853503184714,0,27,49,10,9,153,96,279
STUDIO-577,0,"2011-08-31 00:00:00",Bug,6,0,3,134,Major,1,0,1,0,0,0,0,1,0.3968253968253968,0,6,43,3,92,163,230,325
STUDIO-578,0,"2011-08-31 00:00:00",Bug,0,1,3,134,Blocker,1,0,1,1,0,0,0,1,0.012738853503184714,1,0,49,10,21,42,251,275
STUDIO-586,0,"2011-09-02 00:00:00",Bug,0,0,3,142,Critical,0,0,1,1,0,0,0,1,0,0,25,85,10,12,58,188,181
STUDIO-588,0,"2011-09-02 00:00:00",Bug,0,1,3,142,Blocker,2,0,1,1,0,0,0,1,0.012195121951219513,1,3,44,1,84,107,293,378
