issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
JRA-12133,0,"2007-02-10 00:00:00",Bug,2,0,25,3,Major,9,1,1,1,0,0,0,1,0,0,6,6,8,11,132,40,47
JRA-12160,11,"2007-02-12 00:00:00",Suggestion,0,1,0,0,NULL,1,0,1,0,0,0,0,0,0,0,0,10,9,75,187,284,182
JRA-12155,0,"2007-02-12 00:00:00",Bug,0,0,0,8,Major,0,0,1,1,0,0,0,0,0,0,1,9,7,15,193,246,252
JRA-12153,0,"2007-02-12 00:00:00",Bug,0,0,0,8,Minor,1,0,1,1,1,0,0,1,0,0,1,9,6,100,130,186,20
JRA-12151,0,"2007-02-12 00:00:00",Suggestion,0,0,0,1,NULL,4,0,2,1,3,0,0,0,0.05555555555555555,0,1,1221,3,25,113,291,101
JRA-12148,0,"2007-02-12 00:00:00",Bug,0,0,0,8,Major,0,0,1,1,0,0,0,0,0.14285714285714285,0,0,10,4,71,138,289,399
JRA-12143,0,"2007-02-12 00:00:00",Suggestion,0,0,16,1,NULL,1,1,1,1,0,0,0,0,0.14285714285714285,0,25,275,8,24,169,226,285
JRA-12177,0,"2007-02-13 00:00:00",Suggestion,0,1,0,1,NULL,0,0,1,1,2,0,0,1,0,0,1,965,5,53,9,8,340
JRA-12174,0,"2007-02-13 00:00:00",Bug,0,0,0,5,Minor,1,0,1,1,0,0,0,1,0,0,1,8,5,27,154,298,176
JRA-12165,0,"2007-02-13 00:00:00",Bug,0,0,0,1,Critical,0,1,2,1,2,0,0,1,0,0,0,779,5,43,121,110,352
CWD-171,7,"2007-02-13 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.0625,0,0,1,10,85,177,204,162
CWD-170,7,"2007-02-13 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,1,10,99,132,220,348
CWD-168,6,"2007-02-13 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.0625,0,0,1,5,65,166,298,382
CWD-167,6,"2007-02-13 00:00:00",Bug,0,0,0,0,Blocker,0,0,1,0,1,0,0,1,0,0,0,1,5,99,186,103,332
CWD-165,5,"2007-02-13 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0,0,0,1,6,99,71,294,332
CWD-162,2,"2007-02-13 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,1,3,40,33,180,163
CWD-161,2,"2007-02-13 00:00:00",Improvement,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,1,10,99,189,101,104
JRA-12186,0,"2007-02-14 00:00:00",Suggestion,503,0,0,0,NULL,2,0,1,1,1,0,0,1,0,0,1581,49,8,48,142,166,334
JRA-12184,0,"2007-02-14 00:00:00",Bug,1,0,0,9,Minor,0,0,1,1,0,0,0,1,0,0,1,7,5,96,80,107,103
JRA-12180,0,"2007-02-14 00:00:00",Suggestion,0,0,0,1,NULL,3,0,1,1,1,0,0,4,0.05263157894736842,0,7,527,10,43,190,233,307
JRA-12200,0,"2007-02-15 00:00:00",Bug,0,0,0,2,Major,1,0,1,1,1,0,0,0,0.16666666666666666,0,1,963,10,90,178,248,334
JRA-12196,0,"2007-02-15 00:00:00",Bug,0,0,0,4,Major,2,0,1,1,1,0,0,1,0.16666666666666666,0,6,20,8,94,123,95,258
JRA-12195,0,"2007-02-15 00:00:00",Bug,0,0,0,9,Major,2,0,1,1,1,0,0,0,0,1,0,7,8,11,104,15,311
JRA-12194,0,"2007-02-15 00:00:00",Suggestion,0,0,0,4,NULL,0,0,1,1,0,0,0,1,0.25,0,22,60,5,27,160,200,252
JRA-12193,0,"2007-02-15 00:00:00",Bug,0,0,0,4,Major,1,0,1,2,2,0,0,1,0.16666666666666666,0,6,20,8,52,159,157,220
JRA-12192,2,"2007-02-15 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,3,0,0,1,0.5,0,0,2952,10,63,55,233,384
CLOUD-21,40,"2007-02-15 00:00:00",Improvement,0,0,0,1,Major,0,0,1,0,0,0,0,0,0,0,0,320,2,75,148,225,325
JRA-12205,0,"2007-02-16 00:00:00",Bug,4,0,0,0,Major,1,0,1,1,0,0,0,1,0.25,0,12,13,8,91,86,256,149
JRA-12203,0,"2007-02-16 00:00:00",Bug,0,0,0,4,Minor,0,0,1,1,1,0,0,1,0.4,0,0,25,10,63,111,141,258
CWD-163,172,"2007-02-17 00:00:00",Bug,0,0,66,4,Critical,1,0,1,2,1,0,0,1,0,0,32,0,7,9,38,294,154
JRA-12216,0,"2007-02-18 00:00:00",Bug,0,0,0,2,Major,1,0,1,1,1,0,0,2,0.2,0,1,78,9,47,120,137,373
