issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
MDL-21222,0,"2010-01-01 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8116760828625236,0,0,327,10,53,188,202,328
MDL-21226,0,"2010-01-03 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,2,0,0,1,0,0,0,325,1,67,97,116,61
MDL-21227,0,"2010-01-03 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.8118532455315146,0,0,325,6,6,160,280,356
MDL-21229,0,"2010-01-03 00:00:00",Bug,0,0,0,0,Trivial,0,0,1,0,1,0,1,1,0,0,0,81,9,84,79,257,271
MDL-21231,0,"2010-01-04 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5714285714285714,0,0,324,10,64,189,275,363
MDL-21232,0,"2010-01-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.8620689655172413,0,0,324,4,51,182,295,308
MDL-21233,0,"2010-01-04 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.8110902255639098,0,0,324,9,83,181,299,390
MDL-21234,0,"2010-01-04 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8110902255639098,0,0,324,5,81,99,187,214
MDL-21235,0,"2010-01-04 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.8110902255639098,0,0,324,8,68,99,215,398
MDL-21236,0,"2010-01-04 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8620689655172413,0,0,324,10,81,139,269,330
MDL-21240,0,"2010-01-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,2,1,0,1,0.8116213683223993,0,0,323,1,61,160,280,128
MDL-21241,0,"2010-01-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,1,0,1,0.8116213683223993,0,0,323,1,61,100,276,234
MDL-21242,0,"2010-01-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8116213683223993,0,0,323,9,81,160,280,186
MDL-21243,0,"2010-01-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8116213683223993,0,0,323,1,97,184,186,169
MDL-21244,0,"2010-01-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8116213683223993,0,0,323,6,83,90,186,167
CONTRIB-1705,289,"2010-01-05 00:00:00",NewFeature,0,0,0,0,Minor,0,0,4,0,0,0,0,8,0,0,0,79,6,95,153,296,255
CONTRIB-1706,289,"2010-01-05 00:00:00",Improvement,0,0,0,0,Minor,0,0,4,0,0,0,0,8,0,0,0,79,4,59,165,299,365
MDL-21248,0,"2010-01-05 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.6481481481481481,0,0,79,10,86,184,86,343
MDL-21250,0,"2010-01-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,2,0,1,1,0.6481481481481481,0,0,485,6,1,185,149,217
MDL-21251,0,"2010-01-06 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8115671641791045,0,0,322,10,89,199,263,342
MDL-21252,0,"2010-01-06 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8115671641791045,0,0,322,9,93,100,296,363
MDL-21257,0,"2010-01-06 00:00:00",SubTask,0,0,0,0,Major,0,0,2,0,0,0,0,1,0.5679012345679012,0,0,78,9,76,129,206,375
MDL-21258,67,"2010-01-06 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,4,4,0,1,0.5679012345679012,0,0,322,10,87,129,105,269
MDL-21261,0,"2010-01-06 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,4,3,0,1,0.5679012345679012,0,0,322,9,92,122,284,367
MDL-21262,0,"2010-01-06 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.7728285077951003,0,0,292,10,81,138,100,81
MDL-21264,0,"2010-01-06 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.7728285077951003,0,0,78,7,73,161,223,250
MDL-21265,0,"2010-01-06 00:00:00",Bug,0,0,0,0,Minor,0,0,2,0,0,0,0,2,0,0,0,78,9,30,33,165,274
CONTRIB-1710,335,"2010-01-07 00:00:00",Improvement,0,0,0,0,Major,0,0,3,0,0,0,0,1,0,0,0,540,7,54,199,211,339
MDL-21269,0,"2010-01-07 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.44285714285714284,0,0,321,1,61,149,229,238
MDL-21270,0,"2010-01-07 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5454545454545454,0,0,77,9,60,182,279,146
MDL-21276,0,"2010-01-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.5757575757575758,0,0,76,7,12,25,290,77
MDL-21279,0,"2010-01-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,2,0,1,1,0.5757575757575758,0,0,320,1,100,132,290,351
MDL-21281,0,"2010-01-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5757575757575758,0,0,320,3,91,91,286,215
MDL-21282,0,"2010-01-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.44805194805194803,0,0,76,7,93,111,188,392
MDL-21283,0,"2010-01-08 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,320,9,95,46,153,318
MDL-21284,0,"2010-01-09 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,75,10,88,195,257,335
MDL-21293,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,1,1,0.041666666666666664,0,0,73,10,22,165,37,356
MDL-21294,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,3,0,2,1,0.5773809523809523,0,0,317,7,47,139,290,390
MDL-21295,0,"2010-01-11 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.5773809523809523,0,0,317,7,98,25,290,187
MDL-21297,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,1,1,0.5773809523809523,0,0,317,9,98,94,290,393
MDL-21298,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Minor,0,0,2,0,1,0,1,1,0.5773809523809523,0,0,73,10,86,192,231,77
MDL-21300,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Minor,0,0,2,0,0,0,0,1,0,0,0,73,9,100,162,240,272
MDL-21302,0,"2010-01-11 00:00:00",Task,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.43661971830985913,0,0,317,10,93,183,252,304
CONTRIB-1716,0,"2010-01-11 00:00:00",NewFeature,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,287,9,70,67,135,159
MDL-21304,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Major,0,0,2,0,0,0,0,1,0,0,0,73,5,90,186,51,349
MDL-21305,0,"2010-01-11 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0,0,0,287,7,83,10,287,181
MDL-21306,0,"2010-01-12 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,286,1,61,56,229,305
MDL-21308,0,"2010-01-12 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,72,5,39,50,282,339
MDL-21313,0,"2010-01-12 00:00:00",Bug,0,0,0,0,Blocker,0,0,1,0,0,0,0,1,0.4305555555555556,0,0,316,10,70,187,300,372
MDL-21315,0,"2010-01-12 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5,0,0,72,9,34,158,266,286
MDL-21317,0,"2010-01-12 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5833333333333334,0,0,316,7,23,167,283,89
MDL-21319,0,"2010-01-12 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.8119180633147114,0,0,316,7,60,25,290,327
MDL-21320,0,"2010-01-12 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,2,0,1,1,0,0,0,316,4,61,170,238,139
MDL-21324,0,"2010-01-13 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5872093023255814,0,0,315,9,100,162,290,335
MDL-21325,0,"2010-01-13 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5872093023255814,0,0,315,4,82,58,186,243
MDL-21328,0,"2010-01-13 00:00:00",Bug,0,0,0,0,Minor,0,0,2,0,0,0,0,1,0.5872093023255814,0,0,71,10,73,177,290,386
MDL-21330,0,"2010-01-13 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,71,7,29,190,262,207
MDL-21332,0,"2010-01-13 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0,0,0,71,6,7,53,106,181
MDL-21333,0,"2010-01-13 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,285,2,76,64,256,304
MDL-21336,0,"2010-01-14 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,70,8,84,88,119,43
MDL-21337,0,"2010-01-14 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.22916666666666666,0,0,314,6,66,195,131,393
MDL-21338,50,"2010-01-14 00:00:00",Bug,0,0,0,0,Trivial,0,0,1,0,0,0,0,1,0,0,0,314,7,75,180,200,228
MDL-21343,0,"2010-01-14 00:00:00",Bug,0,0,0,0,Blocker,0,0,3,0,0,0,0,1,0,0,0,70,9,99,123,285,308
MDL-21342,0,"2010-01-14 00:00:00",Improvement,0,0,0,0,Blocker,0,0,1,0,3,0,0,2,0.4246575342465753,0,0,1216,10,25,85,293,400
MDL-21344,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.4470842332613391,0,0,313,6,63,102,161,182
MDL-21345,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.4470842332613391,0,0,313,9,96,131,224,395
MDL-21350,0,"2010-01-15 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.85,0,0,313,4,60,167,255,276
MDL-21351,0,"2010-01-15 00:00:00",Improvement,0,0,0,0,Critical,0,0,1,0,2,0,0,1,0.4189189189189189,0,0,313,6,67,177,150,239
MDL-21352,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,313,4,37,18,285,226
MDL-21353,0,"2010-01-15 00:00:00",NewFeature,0,0,0,0,Critical,0,0,1,0,1,0,0,1,0,0,0,313,5,85,174,255,360
MDL-21355,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.4470842332613391,0,0,313,4,71,171,223,189
MDL-21356,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Trivial,0,0,1,0,0,0,0,1,0.8013698630136986,0,0,69,5,65,168,231,370
MDL-21358,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Blocker,0,0,1,0,0,0,0,1,0.20610687022900764,0,0,313,8,88,166,248,278
MDL-21359,0,"2010-01-15 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.20610687022900764,0,0,313,8,74,197,213,263
MDL-21366,0,"2010-01-18 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.1717171717171717,0,0,310,1,29,149,178,132
MDL-21367,0,"2010-01-18 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,2,0,0,1,0.6153846153846154,0,0,66,8,65,33,253,287
MDL-21369,0,"2010-01-18 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.16666666666666666,0,0,310,4,83,159,299,17
MDL-21370,0,"2010-01-18 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,66,9,62,147,132,71
MDL-21371,0,"2010-01-18 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.7716186252771619,0,0,66,9,97,146,270,305
MDL-21374,0,"2010-01-19 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,3,0,0,1,0.6428571428571429,0,0,65,9,34,158,266,286
MDL-21379,0,"2010-01-19 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,1,0,0,1,0,0,0,140,1,61,56,229,305
CONTRIB-1739,2,"2010-01-19 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5401069518716578,0,0,398,9,97,100,276,218
MDL-21382,0,"2010-01-20 00:00:00",Bug,0,0,0,0,Minor,0,0,2,0,0,0,0,1,0,0,0,278,7,93,194,259,370
MDL-21386,0,"2010-01-20 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.44420600858369097,0,0,308,10,86,132,92,372
MDL-21388,0,"2010-01-20 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,339,10,97,169,258,312
MDL-21389,0,"2010-01-20 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.6666666666666666,0,0,308,2,42,199,165,373
MDL-21392,0,"2010-01-20 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.4266666666666667,0,0,308,10,72,189,289,388
MDL-21395,0,"2010-01-20 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.4473684210526316,0,0,308,9,93,53,273,360
MDL-21401,0,"2010-01-21 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.812093023255814,0,0,307,4,97,137,276,256
MDL-21402,0,"2010-01-21 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.812093023255814,0,0,307,1,61,56,229,305
MDL-21403,0,"2010-01-21 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.812093023255814,0,0,307,9,68,21,295,199
MDL-21404,0,"2010-01-21 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.812093023255814,0,0,307,9,45,138,128,199
MDL-21405,0,"2010-01-21 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.812093023255814,0,0,307,10,92,195,263,346
MDL-21406,0,"2010-01-21 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.812093023255814,0,0,307,8,86,112,216,264
MDL-21407,0,"2010-01-21 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,3,0,0,0,63,3,86,197,252,169
MDL-21410,0,"2010-01-21 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.2921108742004264,0,0,307,10,71,118,298,62
CONTRIB-1745,117,"2010-01-21 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5425531914893617,0,0,526,9,71,177,260,303
MDL-21422,0,"2010-01-22 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.81313598519889,0,0,306,1,61,160,280,128
MDL-21423,0,"2010-01-22 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,137,6,88,164,295,296
MDL-21424,0,"2010-01-22 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,62,9,100,179,164,396
MDL-21425,0,"2010-01-22 00:00:00",Task,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.42105263157894735,0,0,306,9,34,37,195,54
MDL-21428,0,"2010-01-22 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.44325481798715205,0,0,306,4,86,118,124,276
MDL-21415,0,"2010-01-22 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,5,0,0,2,0,0,0,1396,9,34,158,165,35
MDL-21430,0,"2010-01-23 00:00:00",Bug,0,0,0,0,Blocker,0,0,1,0,0,0,0,1,0.20300751879699247,0,0,305,6,95,32,296,366
MDL-21433,0,"2010-01-25 00:00:00",SubTask,0,0,0,0,Blocker,0,0,1,0,1,0,1,1,0.4423076923076923,0,0,303,8,90,163,300,118
MDL-21434,0,"2010-01-25 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,1,0,1,0.4423076923076923,0,0,303,8,68,163,126,111
MDL-21435,0,"2010-01-25 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.8133086876155268,0,0,303,9,96,194,229,128
MDL-21437,0,"2010-01-25 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,4,2,1,1,0,0,0,303,2,11,10,7,191
MDL-21440,0,"2010-01-26 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,2,0,0,0,58,9,15,30,273,368
MDL-21442,0,"2010-01-26 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0,0,0,302,5,7,127,236,181
MDL-21443,0,"2010-01-26 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,2,0,0,1,0.5828571428571429,0,0,302,1,71,176,265,184
MDL-21444,0,"2010-01-26 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,133,7,7,53,106,181
MDL-21446,0,"2010-01-27 00:00:00",Bug,0,0,0,0,Major,0,0,2,0,0,0,0,3,0.7721238938053098,0,0,463,8,48,41,90,125
MDL-21450,0,"2010-01-27 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,301,1,68,55,297,258
MDL-21451,0,"2010-01-27 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,2,0,0,1,0,0,0,57,9,34,136,116,61
CONTRIB-1761,0,"2010-01-27 00:00:00",NewFeature,0,0,0,0,Major,0,0,1,0,1,0,0,2,0,0,0,1566,10,99,193,298,366
MDL-21459,0,"2010-01-28 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5795454545454546,0,0,300,7,66,109,297,302
MDL-21463,0,"2010-01-28 00:00:00",Improvement,0,0,0,0,Major,0,0,1,0,1,0,0,1,0.4155844155844156,0,0,300,6,67,177,150,239
MDL-21465,0,"2010-01-28 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.44468085106382976,0,0,300,6,87,46,271,111
CONTRIB-1771,0,"2010-01-28 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.20149253731343283,0,0,300,4,17,94,45,346
CONTRIB-1773,0,"2010-01-28 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.20149253731343283,0,0,300,2,82,57,278,378
MDL-21467,0,"2010-01-28 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.20149253731343283,0,0,300,9,30,33,54,274
MDL-21473,0,"2010-01-29 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5786516853932584,0,0,299,7,19,182,171,77
MDL-21474,0,"2010-01-29 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.7058823529411765,0,0,299,1,92,181,226,389
CONTRIB-1775,106,"2010-01-29 00:00:00",Bug,0,0,0,0,Minor,0,0,2,0,0,0,0,1,0,0,0,269,10,76,105,256,60
CONTRIB-1776,0,"2010-01-29 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.2116788321167883,0,0,299,4,14,124,299,17
MDL-21477,0,"2010-01-29 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,55,1,29,55,72,132
CONTRIB-1777,0,"2010-01-30 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.21739130434782608,0,0,298,8,96,140,278,126
MDL-21480,0,"2010-01-30 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,298,8,3,188,283,380
CONTRIB-1779,0,"2010-01-31 00:00:00",NewFeature,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.22302158273381295,0,0,297,1,5,189,186,376
MDL-21484,0,"2010-02-01 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.5810055865921788,0,0,296,7,54,37,290,332
MDL-21486,0,"2010-02-01 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.5810055865921788,0,0,296,7,90,141,290,298
MDL-21489,0,"2010-02-01 00:00:00",Improvement,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,296,10,92,129,201,351
MDL-21491,0,"2010-02-01 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,2,0,0,3,0.78125,0,0,458,9,99,165,216,241
MDL-21492,0,"2010-02-01 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,266,6,7,196,242,197
CONTRIB-1785,0,"2010-02-01 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,9,0.22857142857142856,0,0,296,8,95,120,292,282
MDL-21496,0,"2010-02-02 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.585635359116022,0,0,295,4,72,143,216,346
MDL-21497,0,"2010-02-02 00:00:00",Improvement,0,0,0,0,Critical,0,0,1,0,2,0,0,1,0.4230769230769231,0,0,295,1,60,55,265,151
MDL-21501,28,"2010-02-03 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.43037974683544306,0,0,383,6,63,150,297,387
MDL-21503,0,"2010-02-03 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8125577100646353,0,0,294,6,71,136,30,91
MDL-21504,0,"2010-02-03 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.23404255319148937,0,0,294,4,37,147,108,88
CONTRIB-1792,205,"2010-02-03 00:00:00",Bug,0,0,0,0,Major,0,0,2,0,0,0,0,1,0.23404255319148937,0,0,294,9,98,186,280,60
MDL-21505,417,"2010-02-04 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,2,0.445859872611465,0,0,1075,10,94,44,263,381
CONTRIB-1794,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.7726269315673289,0,0,49,10,76,173,284,316
MDL-21508,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.39487179487179486,0,0,293,3,91,163,297,377
MDL-21509,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.3333333333333333,0,0,293,6,100,175,261,244
MDL-21510,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,1,0,0,1,0.425,0,0,293,10,97,159,87,232
MDL-21512,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,1,0,0,1,0.425,0,0,293,10,76,177,256,338
MDL-21513,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Critical,0,0,1,0,0,0,0,1,0.631578947368421,0,0,293,10,76,159,265,400
MDL-21514,0,"2010-02-04 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.631578947368421,0,0,293,7,81,169,198,290
MDL-21521,0,"2010-02-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,7,0,0,1,0.43902439024390244,0,0,292,8,30,174,91,370
MDL-21522,0,"2010-02-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,5,0,0,1,0.43902439024390244,0,0,292,9,100,161,279,257
MDL-21524,0,"2010-02-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,3,0,0,1,0.43902439024390244,0,0,292,6,76,161,171,393
MDL-21525,116,"2010-02-05 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.43902439024390244,0,0,885,5,16,161,281,257
MDL-21526,0,"2010-02-05 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.43902439024390244,0,0,292,9,75,33,165,208
MDL-21527,0,"2010-02-05 00:00:00",Task,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.43902439024390244,0,0,292,10,99,66,232,69
MDL-21529,0,"2010-02-05 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.40425531914893614,0,0,292,9,77,166,110,131
MDL-21532,0,"2010-02-06 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8118081180811808,0,0,291,7,41,66,295,39
MDL-21534,0,"2010-02-06 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8118081180811808,0,0,291,1,61,185,280,328
MDL-21537,0,"2010-02-06 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8118081180811808,0,0,291,10,61,160,280,128
MDL-21540,0,"2010-02-07 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,290,3,59,184,226,382
MDL-21541,0,"2010-02-07 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,4,0,0,0,290,1,27,42,242,106
MDL-21543,0,"2010-02-07 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.8104875804967802,0,0,290,4,24,11,124,371
CONTRIB-1804,0,"2010-02-08 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.17,0,0,539,10,24,183,284,337
MDL-21545,106,"2010-02-08 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,289,10,77,146,277,375
MDL-21546,0,"2010-02-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,45,3,59,105,300,283
MDL-21550,0,"2010-02-08 00:00:00",Task,0,0,0,0,Trivial,0,0,1,0,0,0,0,1,0,0,0,289,4,96,135,176,395
MDL-21551,0,"2010-02-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,259,10,97,196,283,337
MDL-21553,0,"2010-02-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.8125,0,0,289,8,67,177,195,359
MDL-21554,15,"2010-02-08 00:00:00",Bug,0,0,0,0,Blocker,0,0,2,0,1,0,1,3,0,0,0,289,10,73,156,290,384
MDL-21555,0,"2010-02-08 00:00:00",Improvement,0,0,0,0,Major,0,0,1,0,7,0,6,1,0,0,0,289,6,34,196,266,197
MDL-21557,0,"2010-02-08 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,289,8,86,199,194,94
MDL-21558,0,"2010-02-08 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0.6424242424242425,0,0,289,10,80,189,151,55
MDL-21559,2,"2010-02-09 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,288,3,41,119,286,158
MDL-21560,0,"2010-02-09 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,1,1,0.5824175824175825,0,0,288,9,9,30,273,320
MDL-21561,0,"2010-02-09 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0,0,0,288,10,90,159,292,400
MDL-21562,0,"2010-02-09 00:00:00",SubTask,0,0,0,0,Minor,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,288,1,34,158,266,305
