issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
HYDRA-504,216,"2011-04-27 00:00:00",Story,0,1,83,12,Minor,0,0,1,3,0,0,0,0,0.8947368421052632,0,48,14,4,68,165,270,264
HYDRA-427,0,"2011-04-29 00:00:00",Story,0,0,84,13,Minor,0,0,1,0,1,1,0,0,0.15384615384615385,0,0,18,5,91,154,149,201
HYDRA-423,0,"2011-04-29 00:00:00",Story,4,0,0,0,Minor,1,0,1,2,1,0,1,0,0.15384615384615385,1,11,0,5,97,18,26,39
DURACLOUD-401,0,"2011-05-02 00:00:00",Story,0,0,5,8,Trivial,0,0,1,1,0,0,0,0,0.4107142857142857,0,9,79,8,100,39,20,175
DURACLOUD-400,0,"2011-05-02 00:00:00",Bug,0,0,5,8,Trivial,0,0,1,1,0,0,0,0,0.4107142857142857,0,9,79,8,61,133,299,175
HYDRA-443,0,"2011-05-03 00:00:00",Story,3,0,80,14,Minor,0,0,1,0,1,1,0,0,0.45454545454545453,0,3,11,5,91,18,26,39
HYDRA-442,0,"2011-05-03 00:00:00",Story,0,0,28,3,Minor,1,0,1,1,0,0,0,0,0.45454545454545453,0,7,42,5,91,18,26,39
HYDRA-441,0,"2011-05-03 00:00:00",Story,3,1,28,3,Minor,0,0,1,0,0,0,0,0,0.45454545454545453,0,3,11,5,91,18,86,39
HYDRA-440,0,"2011-05-03 00:00:00",Story,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.45454545454545453,0,0,21,9,92,194,279,307
HYDRA-439,0,"2011-05-03 00:00:00",Story,7,0,0,0,Minor,0,0,1,1,0,0,0,0,0.45454545454545453,1,7,14,2,92,194,173,248
HYDRA-438,0,"2011-05-03 00:00:00",Story,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.45454545454545453,0,0,7,10,88,154,149,392
HYDRA-436,15,"2011-05-03 00:00:00",Story,0,1,100,1,Minor,0,0,1,0,1,0,0,0,0.45454545454545453,0,0,14,9,88,84,214,309
HYDRA-435,1,"2011-05-03 00:00:00",Story,7,1,100,1,Minor,2,0,1,3,1,0,0,0,0.45454545454545453,1,21,7,9,92,194,214,337
HYDRA-434,1,"2011-05-03 00:00:00",Story,3,2,0,0,Minor,0,0,1,1,1,0,0,0,0.45454545454545453,1,7,21,5,41,18,26,39
HYDRA-433,0,"2011-05-03 00:00:00",Story,0,0,80,14,Minor,0,0,1,1,1,0,1,0,0.13333333333333333,0,0,14,5,91,109,134,39
HYDRA-432,0,"2011-05-03 00:00:00","Technical task",0,0,50,2,Minor,1,0,1,1,2,2,0,0,0.13333333333333333,2,0,7,5,91,18,26,39
DURACLOUD-402,0,"2011-05-04 00:00:00",Story,0,0,5,10,Major,1,0,1,3,1,0,0,0,0.43478260869565216,0,96,53,5,68,101,296,127
DURACLOUD-404,0,"2011-05-05 00:00:00",Story,0,0,5,9,Minor,0,1,1,3,2,0,0,0,0.4954954954954955,0,124,24,10,89,188,285,352
DURACLOUD-403,0,"2011-05-05 00:00:00",Story,85,0,5,9,Minor,2,0,1,0,0,0,0,0,0.43884892086330934,0,85,0,8,71,189,265,68
DURACLOUD-407,0,"2011-05-06 00:00:00",Story,35,0,5,11,Minor,0,0,1,0,0,0,0,0,0.5,0,35,49,8,100,191,279,282
DURACLOUD-406,0,"2011-05-06 00:00:00",Story,35,0,5,11,Trivial,1,0,1,0,0,0,0,0,0.5,0,35,49,10,74,172,265,331
HYDRA-444,0,"2011-05-06 00:00:00",Story,0,2,40,3,Minor,1,0,1,1,2,1,1,0,0.9,0,4,14,5,91,18,26,39
DURACLOUD-409,0,"2011-05-09 00:00:00",Bug,0,0,9,1,Major,4,0,1,1,1,0,0,0,0.12903225806451613,0,1,80,2,99,186,296,1
DURACLOUD-408,1,"2011-05-09 00:00:00",Task,0,0,5,11,Minor,0,0,1,7,1,0,1,0,0.5087719298245614,0,525,793,10,58,19,62,347
HYDRA-456,37,"2011-05-09 00:00:00",Story,0,2,72,16,Minor,0,0,1,0,2,0,2,0,0.8571428571428571,0,0,1,5,91,154,149,201
HYDRA-446,0,"2011-05-10 00:00:00",Story,0,0,73,17,Minor,1,0,1,2,1,0,0,0,0.17647058823529413,1,0,7,5,91,18,26,39
DS-895,57,"2011-05-11 00:00:00",Improvement,394,2,75,1,Major,1,1,1,2,13,0,0,3,0.7272727272727273,2,394,49,6,95,116,282,207
ISLANDORA-257,0,"2011-05-12 00:00:00",Improvement,67,0,11,13,Minor,3,0,1,1,0,0,0,0,0.38461538461538464,0,201,21,5,51,180,152,384
HYHULL-223,15,"2011-05-16 00:00:00",Story,0,0,100,1,Major,0,0,1,0,1,0,0,0,0,0,0,0,7,49,187,262,282
HYDRA-464,0,"2011-05-17 00:00:00","Technical task",0,1,30,4,Minor,0,0,1,0,0,0,0,0,0.38095238095238093,0,0,7,10,97,172,297,340
HYDRA-461,0,"2011-05-17 00:00:00",Story,3,0,57,2,Minor,2,0,1,0,0,0,0,0,0.38095238095238093,0,3,4,5,88,157,178,360
HYDRA-460,0,"2011-05-17 00:00:00",Story,1,0,33,2,Minor,1,0,1,0,1,0,0,0,0.38095238095238093,0,2,5,5,91,18,26,39
HYPAT-78,1,"2011-05-18 00:00:00",Documentation,0,2,50,0,Blocker,3,0,1,0,1,0,0,0,0.5714285714285714,0,0,0,9,84,196,257,259
DS-908,295,"2011-05-18 00:00:00",Improvement,0,1,0,0,Major,0,0,1,0,4,0,0,4,0.75,0,0,319,7,27,116,115,248
HYDRA-465,0,"2011-05-18 00:00:00",Bug,0,0,28,3,Blocker,0,1,1,0,1,0,0,0,0.16666666666666666,0,0,6,8,100,12,271,59
DURACLOUD-420,0,"2011-05-19 00:00:00",Task,0,0,5,11,Minor,0,0,1,0,0,0,0,0,0.5043478260869565,1,68,3,9,59,92,163,280
FCREPO-944,0,"2011-05-19 00:00:00",Bug,0,0,19,14,Major,4,0,1,0,0,0,0,1,0.4166666666666667,0,172,274,8,96,147,259,361
HYDRA-473,7,"2011-05-21 00:00:00","Technical task",0,0,25,3,Minor,0,0,1,1,1,0,0,0,0.21052631578947367,0,0,17,9,91,160,86,378
HYDRA-482,14,"2011-05-24 00:00:00",Story,7,1,27,4,Minor,0,0,1,1,1,0,0,0,0.375,0,7,0,5,41,18,26,159
HYDRA-480,216,"2011-05-24 00:00:00",Story,2,1,25,2,Minor,0,0,1,0,2,0,0,0,0.375,0,2,33,5,91,194,274,39
HYDRA-479,0,"2011-05-24 00:00:00",Documentation,38,1,25,2,Minor,1,0,1,2,0,0,0,0,0.2,0,28,0,9,88,84,58,101
HYPAT-80,14,"2011-05-25 00:00:00",Documentation,0,0,100,0,Minor,0,0,1,0,1,0,0,0,0.38461538461538464,0,0,6,7,26,135,231,323
HYLIBRA-224,0,"2011-05-25 00:00:00",Bug,5,0,100,3,Minor,1,0,1,0,0,0,0,0,0,0,15,5,3,68,94,263,367
DURACLOUD-425,0,"2011-05-26 00:00:00",Story,12,1,5,10,Critical,0,1,1,1,0,0,0,0,0.5086206896551724,0,12,52,5,12,29,296,307
DURACLOUD-424,0,"2011-05-26 00:00:00",Story,4,1,5,10,Critical,0,1,1,0,0,0,0,0,0.5086206896551724,0,4,60,5,12,198,296,161
DURACLOUD-423,0,"2011-05-26 00:00:00",Story,0,0,0,0,Major,1,0,1,0,1,0,0,0,0.5086206896551724,0,20,44,5,75,158,258,220
DURACLOUD-429,0,"2011-05-29 00:00:00",Story,0,0,5,11,Minor,1,0,1,0,0,0,0,0,0,0,0,61,10,75,80,229,365
DURACLOUD-430,0,"2011-05-31 00:00:00",Story,0,0,6,10,Blocker,2,1,1,5,3,1,0,0,0.4326241134751773,1,133,19,8,12,189,298,216
DURACLOUD-431,0,"2011-06-01 00:00:00",Bug,0,0,5,11,Minor,1,0,1,0,0,0,0,0,0.6428571428571429,0,0,58,2,100,78,46,269
DURACLOUD-432,0,"2011-06-02 00:00:00",Bug,0,0,0,5,Major,3,2,1,3,0,0,0,0,0,0,74,46,8,64,170,297,257
FCREPO-951,0,"2011-06-02 00:00:00",Story,0,0,0,0,Minor,2,0,1,1,1,0,0,0,0.38848920863309355,0,61,371,8,61,133,20,234
DURACLOUD-433,0,"2011-06-03 00:00:00",Story,0,0,0,6,Major,2,1,1,4,0,0,0,0,0.5126050420168067,1,73,46,9,30,144,265,293
DURACLOUD-435,0,"2011-06-06 00:00:00",Bug,17,0,8,1,Major,1,0,1,0,0,0,0,0,0.3333333333333333,0,17,36,2,85,72,266,392
ISLANDORA-270,0,"2011-06-09 00:00:00",Bug,0,0,36,1,Minor,1,0,1,0,0,0,0,0,0.7,0,7,124,10,79,196,282,363
ISLANDORA-269,0,"2011-06-09 00:00:00","Code Task",0,0,0,10,Minor,4,0,1,0,1,0,1,0,0.7,0,175,204,10,100,200,251,370
ISLANDORA-267,0,"2011-06-09 00:00:00",Bug,0,1,0,10,Major,0,0,1,0,1,0,0,0,0.7,0,7,187,7,49,167,255,339
ISLANDORA-260,0,"2011-06-09 00:00:00",Bug,0,0,10,15,Major,0,0,1,0,0,0,0,0,0.7,0,7,124,6,82,151,244,388
FCREPO-954,0,"2011-06-11 00:00:00",Story,0,0,0,0,Major,3,0,1,2,0,0,0,0,0,0,108,315,8,61,175,200,278
DURACLOUD-436,0,"2011-06-14 00:00:00",Story,0,0,5,7,Major,1,1,1,3,0,0,0,0,0.5083333333333333,0,84,24,5,12,184,296,315
HYPAT-83,0,"2011-06-14 00:00:00",Story,0,0,100,0,Minor,0,0,1,1,1,0,0,0,0.23809523809523808,3,0,21,9,90,130,144,38
HYPAT-96,0,"2011-06-14 00:00:00",Story,3,0,70,14,Minor,0,0,1,0,0,0,0,0,0.8636363636363636,0,8,6,7,26,135,231,272
HYPAT-95,21,"2011-06-14 00:00:00","Technical task",0,1,0,0,Minor,0,0,1,0,1,0,0,0,0,1,0,8,8,84,106,298,273
HYPAT-94,0,"2011-06-14 00:00:00","Technical task",0,0,100,0,Minor,0,0,1,0,0,0,0,0,0,1,0,8,8,93,175,298,227
HYPAT-93,21,"2011-06-14 00:00:00","Technical task",0,1,100,0,Minor,0,0,1,0,1,0,0,0,0,0,0,1,8,84,175,298,284
HYPAT-92,20,"2011-06-14 00:00:00",Story,0,2,87,2,Minor,0,0,1,0,1,0,0,0,0.8636363636363636,0,0,7,2,26,154,280,244
HYPAT-90,7,"2011-06-14 00:00:00",Story,0,0,70,14,Minor,0,0,1,0,1,0,0,0,0.8636363636363636,0,0,7,2,20,176,295,346
HYPAT-89,0,"2011-06-14 00:00:00",Story,1,0,70,14,Minor,0,0,1,0,0,0,0,0,0.8636363636363636,0,1,6,5,41,178,254,386
HYPAT-88,84,"2011-06-14 00:00:00","Technical task",0,1,70,14,Minor,0,0,1,0,0,0,0,0,0.8636363636363636,0,0,7,6,73,43,258,386
HYPAT-87,1,"2011-06-14 00:00:00",Story,0,1,70,14,Minor,0,0,1,0,1,0,0,0,0.23809523809523808,0,0,7,1,57,177,149,201
HYPAT-82,7,"2011-06-14 00:00:00",Story,0,0,0,0,Minor,0,0,1,2,1,0,0,0,0.23809523809523808,0,0,7,6,88,187,248,392
HYDRA-497,0,"2011-06-14 00:00:00",Story,0,0,70,14,Minor,0,0,1,0,0,0,0,0,0.8636363636363636,0,0,14,10,97,172,171,362
HYDRA-496,0,"2011-06-14 00:00:00",Story,0,0,70,14,Minor,0,0,1,0,3,0,0,0,0.37037037037037035,0,0,14,6,94,186,18,339
DURACLOUD-439,0,"2011-06-15 00:00:00",Bug,80,0,7,2,Minor,3,0,1,3,0,0,0,0,0.42857142857142855,0,80,27,6,55,144,205,173
DURACLOUD-438,0,"2011-06-15 00:00:00",Story,12,0,5,8,Critical,1,1,1,0,0,0,0,0,0.512396694214876,0,12,32,6,12,29,296,282
DURACLOUD-440,0,"2011-06-16 00:00:00",Bug,0,0,6,11,Major,0,1,1,1,0,0,0,0,0.43661971830985913,1,19,24,9,87,166,88,400
ISLANDORA-280,0,"2011-06-17 00:00:00","Code Task",0,1,30,3,Minor,1,0,0,0,0,0,0,0,0.5333333333333333,0,0,0,10,3,12,28,256
ISLANDORA-279,162,"2011-06-17 00:00:00",Task,0,1,0,11,Minor,1,0,0,0,0,0,0,0,0.5,0,0,2,8,22,161,136,116
ISLANDORA-278,0,"2011-06-17 00:00:00",Improvement,28,0,0,0,Major,7,0,1,1,0,0,0,0,0.44,0,82,41,10,70,173,300,384
DURACLOUD-441,0,"2011-06-18 00:00:00",Story,0,0,5,9,Major,0,0,1,0,1,1,0,0,0.5163934426229508,0,0,41,8,78,37,158,335
HYDRA-523,34,"2011-06-21 00:00:00",Story,0,2,50,0,Minor,0,0,1,1,1,0,0,0,0.35714285714285715,0,7,0,9,91,18,253,373
ISLANDORA-281,37,"2011-06-22 00:00:00",Task,0,2,10,18,Major,1,1,1,1,1,0,0,0,0,0,71,47,7,48,183,208,399
HYHULL-281,34,"2011-06-23 00:00:00",Story,0,1,55,1,Major,0,0,2,0,2,1,1,0,0.3333333333333333,0,0,1,4,59,20,212,312
HYHULL-286,34,"2011-06-23 00:00:00",Story,0,1,55,1,Major,0,0,2,0,2,2,0,0,0.15384615384615385,0,0,1,9,100,195,199,392
HYHULL-270,17,"2011-06-23 00:00:00",Bug,0,2,55,1,Major,0,0,2,0,1,1,0,0,0.3333333333333333,0,0,1,7,11,186,189,323
HYHULL-271,17,"2011-06-23 00:00:00",Bug,0,2,55,1,Major,0,0,2,0,1,1,0,0,0.3333333333333333,0,0,1,9,91,164,246,396
HYHULL-320,24,"2011-06-23 00:00:00",Story,0,2,100,1,Minor,0,0,2,0,1,0,0,0,0.020833333333333332,0,0,1,7,15,112,169,135
HYHULL-272,24,"2011-06-23 00:00:00",Story,0,2,100,1,Major,0,0,2,0,1,1,0,0,0,0,0,1,7,94,170,278,397
HYHULL-273,24,"2011-06-23 00:00:00",Story,0,1,0,0,Major,0,0,2,0,1,1,0,0,0,0,0,1,8,93,106,298,308
HYHULL-275,11,"2011-06-23 00:00:00",Story,0,0,100,1,Minor,0,0,2,0,1,1,0,0,0.3333333333333333,0,0,1,8,55,185,249,219
HYHULL-276,34,"2011-06-23 00:00:00",Story,0,2,55,1,Major,0,0,2,0,1,1,0,0,0.3333333333333333,0,0,1,2,100,90,221,399
HYHULL-277,38,"2011-06-23 00:00:00",Bug,0,1,55,1,Blocker,0,0,2,0,2,2,0,0,0.3333333333333333,0,0,1,9,88,84,58,101
HYHULL-283,24,"2011-06-23 00:00:00",Story,0,2,100,1,Minor,0,0,2,0,1,1,0,0,0,0,0,1,10,20,15,288,376
HYHULL-312,26,"2011-06-23 00:00:00",Bug,0,2,100,1,Major,0,0,2,0,1,0,0,0,0.02631578947368421,0,0,1,8,73,188,169,135
HYHULL-311,26,"2011-06-23 00:00:00",Bug,0,2,100,1,Major,0,0,2,0,1,0,0,0,0.02631578947368421,0,0,1,10,73,112,169,135
HYHULL-310,24,"2011-06-23 00:00:00",Bug,0,2,100,1,Major,0,0,2,0,1,0,0,0,0.02631578947368421,0,0,1,10,73,112,169,197
HYHULL-309,26,"2011-06-23 00:00:00",Bug,0,2,100,1,Critical,0,0,2,0,1,0,0,0,0.02702702702702703,0,0,1,10,97,187,232,291
HYHULL-288,18,"2011-06-23 00:00:00",Bug,0,2,0,0,Major,0,0,2,0,1,0,0,0,0,0,0,1,7,80,125,66,350
HYHULL-305,18,"2011-06-23 00:00:00",Story,0,2,100,1,Major,0,0,2,0,1,0,0,0,0.030303030303030304,0,0,1,10,92,172,41,222
HYHULL-300,32,"2011-06-23 00:00:00",Bug,0,2,0,0,Minor,0,0,2,0,1,0,0,0,0,0,0,1,3,73,112,169,135
HYHULL-265,11,"2011-06-23 00:00:00",Bug,0,0,55,1,Minor,0,0,2,0,1,0,0,0,0,0,0,1,7,11,130,131,290
HYHULL-266,11,"2011-06-23 00:00:00",Bug,0,0,55,1,Minor,0,0,2,0,1,0,0,0,0,0,0,1,2,11,180,256,290
HYHULL-299,20,"2011-06-23 00:00:00",Bug,0,2,0,0,Major,0,0,2,0,1,0,0,0,0,0,0,1,7,93,112,169,216
HYHULL-280,34,"2011-06-23 00:00:00",Story,0,1,55,1,Major,0,0,2,0,2,1,1,0,0.3333333333333333,0,0,1,8,84,168,298,216
HYHULL-298,20,"2011-06-23 00:00:00",Bug,0,2,100,1,Minor,0,0,2,0,1,0,0,0,0,0,0,1,10,73,112,169,135
HYHULL-296,38,"2011-06-23 00:00:00",Bug,0,2,55,1,Minor,0,0,2,0,1,0,0,0,0,0,0,1,7,58,146,259,384
HYHULL-295,26,"2011-06-23 00:00:00",Bug,0,2,100,1,Major,0,0,2,0,1,0,0,0,0,0,0,1,5,81,159,243,375
HYHULL-294,26,"2011-06-23 00:00:00",Bug,0,2,100,1,Major,0,0,2,0,1,0,0,0,0,0,0,1,5,73,112,169,135
HYHULL-268,34,"2011-06-23 00:00:00",Story,0,2,55,1,Minor,0,0,2,0,1,0,0,0,0.5,0,0,1,6,98,135,231,350
HYHULL-293,18,"2011-06-23 00:00:00",Bug,0,2,100,1,Major,0,0,2,0,1,0,0,0,0,0,0,1,10,73,112,169,135
HYHULL-292,31,"2011-06-23 00:00:00",Bug,0,2,0,0,Minor,0,0,2,0,1,0,0,0,0,0,0,1,7,37,100,289,395
HYHULL-349,31,"2011-06-23 00:00:00",Story,0,2,0,0,Major,0,0,2,0,1,0,0,0,0.046153846153846156,0,0,1,8,26,185,231,323
ISLANDORA-286,0,"2011-06-24 00:00:00",Improvement,26,0,0,0,Blocker,1,1,1,1,2,0,0,0,0.4074074074074074,3,76,40,10,96,147,237,398
HYDRA-546,20,"2011-06-27 00:00:00",Story,0,2,80,0,Major,0,0,1,1,1,0,0,0,0,0,1,7,5,91,18,26,39
HYDRA-545,0,"2011-06-27 00:00:00",Story,1,0,40,0,Major,1,0,1,1,0,0,0,0,0,0,1,7,5,91,63,180,39
HYDRA-544,55,"2011-06-27 00:00:00",Story,0,2,40,0,Major,0,0,1,1,1,0,0,0,0,0,1,7,5,91,18,26,203
HYDRA-543,76,"2011-06-27 00:00:00",Story,0,1,0,0,Major,0,0,1,1,1,1,0,0,0,0,1,7,5,91,18,26,39
HYDRA-542,0,"2011-06-27 00:00:00",Story,3,0,40,0,Major,1,0,1,3,0,0,0,0,0,0,8,0,5,91,18,26,39
HYDRA-548,0,"2011-06-27 00:00:00","Technical task",0,0,30,2,Blocker,0,1,1,1,0,0,0,0,0.20833333333333334,2,0,1,5,91,18,26,39
HYDRA-550,0,"2011-06-28 00:00:00",Bug,7,0,76,13,Minor,1,0,1,1,0,0,0,0,0,0,7,7,2,42,159,270,366
DS-941,0,"2011-06-28 00:00:00",Improvement,0,0,0,0,Minor,2,0,1,0,1,0,0,0,0,0,0,129,10,39,134,141,384
DS-942,0,"2011-06-28 00:00:00",Improvement,0,0,0,1,Minor,3,0,1,0,0,0,0,0,0,0,0,129,7,39,198,40,276
HYDRA-549,0,"2011-06-28 00:00:00",Bug,0,0,33,1,Minor,0,0,1,0,0,0,0,0,0,0,0,7,5,91,192,230,82
HYPAT-103,0,"2011-06-28 00:00:00","Technical task",0,0,27,3,Minor,0,0,1,0,0,0,0,0,0.23076923076923078,0,0,14,7,99,165,233,386
HYPAT-104,0,"2011-06-28 00:00:00",Documentation,21,0,100,1,Major,3,0,1,8,0,0,0,1,0.07692307692307693,0,63,0,9,98,194,145,243
HYPAT-107,0,"2011-06-28 00:00:00",Story,4,0,64,11,Minor,1,0,1,1,0,0,0,0,0.8275862068965517,0,10,4,4,72,61,137,90
HYPAT-109,0,"2011-06-28 00:00:00",Story,5,0,75,2,Minor,0,0,1,1,0,0,0,0,0.8275862068965517,0,13,1,7,26,185,231,323
HYPAT-111,10,"2011-06-28 00:00:00",Documentation,0,0,88,2,Major,0,0,1,0,1,0,0,0,0.5333333333333333,0,0,3,3,71,176,151,352
HYPAT-105,10,"2011-06-28 00:00:00",Documentation,0,0,88,2,Major,0,0,1,0,1,0,0,0,0.5333333333333333,1,0,3,8,71,164,232,279
HYDRA-551,0,"2011-06-28 00:00:00",Story,0,0,33,1,Minor,0,0,1,0,0,0,0,0,0.3448275862068966,0,0,0,9,91,190,293,400
DURACLOUD-442,0,"2011-06-28 00:00:00",Task,41,0,5,12,Critical,0,2,1,3,1,0,0,0,0.4405594405594406,0,41,53,10,75,175,258,345
DURACLOUD-443,0,"2011-06-29 00:00:00",Story,15,0,5,13,Major,1,0,1,0,1,0,0,0,0.5203252032520326,1,15,15,9,12,197,271,161
HYHULL-267,20,"2011-06-29 00:00:00",Bug,0,2,100,14,Major,0,1,1,9,1,0,0,0,0,1,155,36,10,11,110,256,237
HYLIBRA-235,0,"2011-06-29 00:00:00",Story,3,0,83,1,Minor,3,0,1,0,0,0,0,0,0,0,8,1,5,87,191,213,290
HYDRA-554,0,"2011-06-30 00:00:00",Story,4,0,25,3,Minor,0,0,1,1,1,0,0,0,0.25925925925925924,0,12,0,4,9,88,206,381
DS-944,236,"2011-06-30 00:00:00",Bug,0,1,12,0,Minor,1,0,1,0,0,0,0,3,0,0,0,276,6,59,179,99,385
HYDRA-555,0,"2011-06-30 00:00:00",Bug,0,0,22,14,Minor,0,0,1,0,0,0,0,0,0.6952380952380952,0,0,5,10,45,197,276,334
DURACLOUD-445,0,"2011-07-01 00:00:00",Story,41,0,5,7,Critical,1,1,1,2,2,2,0,0,0.5161290322580645,1,41,50,2,86,196,290,246
DURACLOUD-446,0,"2011-07-05 00:00:00",Bug,0,0,5,8,Major,0,0,1,1,0,0,0,0,0.52,0,0,24,7,96,177,296,386
HYDRA-559,0,"2011-07-05 00:00:00",Story,0,1,71,2,Minor,0,0,1,0,0,0,0,0,0,0,0,14,10,89,179,98,319
HYHULL-285,0,"2011-07-05 00:00:00",Bug,170,0,100,15,Minor,0,0,1,7,0,0,0,0,0,0,170,9,10,90,195,259,290
HYHULL-297,0,"2011-07-05 00:00:00",Bug,170,0,100,15,Minor,0,0,1,7,0,0,0,0,0,0,170,9,7,11,67,201,290
HYDRA-558,14,"2011-07-05 00:00:00","Technical task",0,1,66,16,Minor,0,0,1,1,1,0,0,0,0.3,1,0,7,5,91,18,26,320
HYDRA-557,0,"2011-07-05 00:00:00","Technical task",0,0,66,16,Minor,0,0,1,0,0,0,0,0,0.3333333333333333,0,0,7,5,41,32,206,252
HYDRA-556,14,"2011-07-05 00:00:00","Technical task",6,1,66,16,Minor,2,0,1,0,1,0,0,0,0.3333333333333333,0,6,1,5,41,178,148,370
HYHULL-301,0,"2011-07-05 00:00:00",Bug,54,0,0,0,Minor,0,0,1,6,0,0,0,0,0,0,162,77,9,73,112,169,135
ISLANDORA-292,0,"2011-07-05 00:00:00",Bug,22,0,0,0,Blocker,1,1,1,1,1,0,0,0,0.36666666666666664,0,65,40,4,85,148,224,206
HYPAT-112,0,"2011-07-06 00:00:00",Story,1,0,62,4,Minor,0,0,1,1,0,0,0,0,0.8064516129032258,0,1,5,5,91,18,26,39
DURACLOUD-448,0,"2011-07-06 00:00:00",Bug,0,0,0,0,Blocker,1,0,1,0,0,0,0,1,0.4444444444444444,0,15,8,5,62,124,6,25
DURACLOUD-447,0,"2011-07-06 00:00:00",Story,2,0,5,14,Major,1,0,1,0,1,0,0,0,0.4444444444444444,0,2,21,10,100,113,264,365
HYLIBRA-236,0,"2011-07-07 00:00:00",Bug,0,0,100,0,Minor,2,0,1,0,0,0,0,0,0.14285714285714285,0,0,1,9,58,177,248,320
HYPAT-113,0,"2011-07-07 00:00:00",Story,1,0,60,5,Minor,0,0,1,0,0,0,0,0,0.8125,0,1,4,1,89,178,254,94
HYDRA-560,0,"2011-07-07 00:00:00",Bug,0,0,66,17,Minor,2,0,1,0,0,0,0,0,0.2903225806451613,1,0,5,5,42,154,149,356
HYLIBRA-239,0,"2011-07-07 00:00:00",Bug,0,0,100,0,Minor,2,0,1,0,0,0,0,0,0.14285714285714285,0,0,1,5,85,200,193,384
HYLIBRA-238,0,"2011-07-07 00:00:00",Bug,0,0,62,3,Minor,1,0,1,0,0,0,0,0,0.14285714285714285,0,0,1,10,83,177,266,336
HYLIBRA-237,0,"2011-07-07 00:00:00",Bug,0,0,100,0,Minor,2,0,1,0,0,0,0,0,0.14285714285714285,0,0,1,4,17,177,192,385
HYPAT-115,0,"2011-07-08 00:00:00",Story,0,0,58,5,Minor,0,0,1,0,0,0,0,0,0.8181818181818182,0,0,4,4,95,187,151,352
HYDRA-563,0,"2011-07-08 00:00:00",Story,0,0,37,1,Minor,1,0,1,0,0,0,0,0,0.8181818181818182,0,3,49,4,97,17,279,368
HYDRA-562,0,"2011-07-08 00:00:00",Story,3,1,55,2,Minor,1,0,1,1,1,0,1,0,0.8181818181818182,3,7,101,5,56,151,279,319
HYPAT-116,0,"2011-07-08 00:00:00",Story,4,0,58,5,Minor,1,0,1,1,0,0,0,0,0.8181818181818182,0,11,0,2,20,164,111,23
HYDRA-561,0,"2011-07-08 00:00:00",Story,3,0,58,5,Minor,1,0,1,1,1,1,0,0,0.8181818181818182,1,7,4,5,91,18,26,39
HYGALL-194,0,"2011-07-08 00:00:00",Story,14,0,0,0,Minor,0,0,1,0,0,0,0,0,0,0,14,258,10,93,86,199,399
HYGALL-193,0,"2011-07-08 00:00:00",Epic,4,0,0,0,Minor,0,0,1,1,1,0,0,0,0,1,4,268,6,67,193,264,192
HYPAT-114,0,"2011-07-08 00:00:00",Story,4,0,58,5,Minor,0,0,1,1,0,0,0,0,0.8181818181818182,0,11,0,3,60,135,300,24
DURACLOUD-456,0,"2011-07-08 00:00:00",Bug,14,0,7,2,Minor,0,0,1,0,0,0,0,0,0.4452054794520548,0,14,7,7,94,9,249,330
DURACLOUD-455,0,"2011-07-08 00:00:00",Bug,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,18,3,5,12,114,296,121
DURACLOUD-454,0,"2011-07-08 00:00:00",Bug,5,0,7,2,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,15,6,5,47,172,255,357
DURACLOUD-453,0,"2011-07-08 00:00:00",Bug,0,0,5,13,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,7,14,2,96,194,295,375
DURACLOUD-452,0,"2011-07-08 00:00:00",Bug,7,0,5,13,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,7,14,5,63,96,145,365
DURACLOUD-451,0,"2011-07-08 00:00:00",Bug,0,0,7,2,Major,0,1,1,3,0,0,0,0,0.4452054794520548,0,40,44,5,96,29,265,310
DURACLOUD-450,0,"2011-07-08 00:00:00",Story,0,1,0,7,Minor,0,0,1,6,1,0,0,0,0.5238095238095238,0,101,95,5,12,158,159,161
HYDRA-564,0,"2011-07-10 00:00:00",Bug,0,1,21,5,Minor,2,0,1,1,0,0,0,0,0.28125,2,0,9,4,83,97,44,383
DS-949,0,"2011-07-11 00:00:00",Documentation,0,0,0,0,Minor,1,0,1,0,0,0,0,1,0,0,219,9,10,67,198,280,44
DS-951,0,"2011-07-11 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,6,0,0,26,863,10,33,192,147,356
HYDRA-566,0,"2011-07-12 00:00:00",Bug,2,0,0,0,Minor,0,0,1,0,0,0,0,0,0.30303030303030304,0,2,5,6,41,193,282,382
DS-953,0,"2011-07-12 00:00:00",Bug,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0,0,0,115,9,98,76,232,308
HYDRA-565,0,"2011-07-12 00:00:00",Documentation,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.30303030303030304,0,0,7,5,91,18,26,39
