idissuelink,issuekey,linkedIssueKey,name
3301,RF-6716,RF-6079,is related to
3302,RF-6717,RF-5968,is related to
3303,RF-6718,RF-6078,is related to
3304,RF-6719,RF-6637,is related to
3305,RF-6721,RF-3257,is related to
3306,RF-6722,RF-6440,is related to
3307,RF-6759,RF-2357,is related to
3308,RF-6759,RF-6701,is related to
3309,RF-6760,RF-6639,is related to
3310,RF-6761,RF-6622,is related to
3311,RF-6762,RF-6710,is related to
3312,JBDS-719,JBIDE-4068,is related to
3313,JBDS-725,JBIDE-982,is related to
3314,RF-7110,RF-6644,is related to
3315,JBDS-730,JBIDE-2739,is related to
3316,JBDS-732,JBIDE-3896,is related to
3317,JBDS-733,JBIDE-4193,is related to
3318,RF-7231,RF-7228,is related to
3319,JBDS-746,JBIDE-3958,is related to
3320,JBDS-750,JBIDE-4192,is related to
3321,JBDS-751,JBIDE-4275,is related to
3322,RF-7310,RF-2282,is related to
3323,RF-7314,RF-2023,is related to
3324,RF-7314,RF-6734,is related to
3325,RF-7314,RF-6884,is related to
3326,JBDS-756,JBIDE-4229,is related to
3327,JBDS-756,JBIDE-3842,is related to
3328,JBDS-756,JBIDE-2929,is related to
3329,JBDS-756,JBIDE-3458,is related to
3330,RF-7333,RF-7215,is related to
3331,JBDS-759,JBIDE-3847,is related to
3332,JBDS-762,JBIDE-1665,is related to
3333,JBDS-762,JBIDE-1666,is related to
3334,JBDS-762,JBIDE-4239,is related to
3335,JBDS-762,JBIDE-4252,is related to
3336,JBDS-762,JBIDE-4253,is related to
3337,JBDS-768,JBIDE-3804,is related to
3338,JBDS-768,JBIDE-4002,is related to
3339,JBDS-768,JBIDE-4068,is related to
3340,JBDS-768,JBIDE-4074,is related to
3341,JBDS-768,JBIDE-3900,is related to
3342,JBDS-768,JBIDE-3901,is related to
3343,JBDS-768,JBIDE-4210,is related to
3344,JBESB-2672,SOA-1407,blocks
3345,JBESB-2672,JBESB-2746,relates to
3346,JBJCA-105,JBJCA-96,is blocked by
3347,JBPAPP-2231,JBPAPP-2298,is related to
3348,JBDS-791,JBIDE-4308,is related to
3349,JBDS-792,JBIDE-4464,is related to
3350,JBDS-795,JBIDE-1197,is related to
3351,JBPAPP-2290,EJBTHREE-995,relates to
3352,JBPAPP-2290,EJBTHREE-1231,relates to
3353,JBDS-797,JBIDE-3526,is related to
3354,JBDS-800,JBIDE-4572,is related to
3355,JBDS-800,JBDS-799,is incorporated by
3356,RF-7585,RF-7306,is related to
3357,RF-7608,RF-7191,is related to
3358,RF-7609,RF-7079,is related to
3359,RF-7638,JBDS-770,is related to
3360,JBDS-823,JBIDE-4709,is related to
3361,JBDS-826,JBIDE-4429,is related to
3362,JBDS-841,JBIDE-3548,is related to
3363,JBDS-842,JBIDE-4684,is related to
3364,JBDS-858,JBIDE-4380,is related to
3365,JBDS-859,JBIDE-4135,is related to
3366,RFPL-171,RFPL-52,is related to
3367,JBDS-860,JBIDE-3750,is related to
3368,JBDS-861,JBIDE-3457,is related to
3369,JBDS-862,JBIDE-4724,is related to
3370,BRMS-228,GUVNOR-453,is blocked by
3371,JBDS-864,JBIDE-4850,is related to
3372,JBDS-878,JBIDE-4914,is related to
3373,JBDS-879,JBIDE-4934,is related to
3374,JBDS-881,JBIDE-4733,is related to
3375,JBDS-882,JBIDE-4736,is related to
3376,JBDS-883,JBIDE-4771,is related to
3377,JBDS-883,JBIDE-4877,is related to
3378,JBDS-884,JBIDE-4916,is related to
3379,JBDS-887,JBIDE-4944,is related to
3380,JBDS-888,JBIDE-4671,is related to
3381,SOA-1534,JBESB-3198,is blocked by
3382,SOA-1534,SOA-1547,relates to
3383,JBDS-898,JBIDE-4227,is blocked by
3384,JBDS-899,JBIDE-4964,is related to
3385,JBDS-899,JBIDE-4866,is related to
3386,JBPAPP-2968,JBPAPP-2967,incorporates
3387,JBDS-908,JBIDE-4978,is related to
3388,JBDS-912,JBIDE-4974,is related to
3389,JBDS-913,JBIDE-4945,is related to
3390,JBDS-914,JBIDE-4960,is related to
3391,JBDS-915,JBIDE-4775,is related to
3392,JBDS-916,JBIDE-4711,is related to
3393,JBDS-919,JBIDE-4544,is related to
3394,JBDS-928,JBIDE-4430,is related to
3395,JBDS-930,JBIDE-4146,is related to
3396,JBDS-936,JBIDE-122,is related to
3397,JBDS-939,JBIDE-2248,is related to
3398,SOA-1589,JBESB-2971,is blocked by
3399,SOA-1589,JBESB-2502,relates to
3400,JBDS-946,JBIDE-2248,is related to
3401,JBDS-948,JBIDE-2806,is related to
3402,RFPL-263,RFPL-264,blocks
3403,RFPL-264,RFPL-263,is blocked by
3404,JBDS-959,JBIDE-4872,is related to
3405,JBDS-960,JBIDE-5217,is related to
3406,JBDS-960,JBIDE-4323,is related to
3407,JBDS-965,JBIDE-5149,is related to
3408,JBDS-969,JBIDE-3962,is related to
3409,JBDS-970,JBIDE-5095,is related to
3410,JBDS-971,JBIDE-4730,is related to
3411,JBDS-978,JBIDE-2731,is related to
3412,JBDS-978,JBIDE-2807,is related to
3413,JBDS-978,JBIDE-5433,is related to
3414,JBDS-981,JBIDE-5191,is related to
3415,JBDS-992,JBIDE-5222,is related to
3416,JBDS-993,JBIDE-5411,is related to
3417,RF-8206,RFPL-332,relates to
3418,JBDS-996,JBIDE-1787,is related to
3419,JBDS-996,JBIDE-5381,is related to
3420,JBDS-996,JBIDE-5231,is related to
3421,JBDS-1021,JBIDE-5025,is related to
3422,JBPAPP-3308,EJBTHREE-2193,is blocked by
3423,JBPAPP-3308,EJBTHREE-2107,incorporates
3424,JBPAPP-3308,JBPAPP-5334,is incorporated by
3425,MODE-615,MODE-397,is related to
3426,RF-8236,RF-4128,duplicates
3427,JBCOMMON-103,JBCOMMON-106,is duplicated by
3428,JBESB-3092,SOA-1762,blocks
3429,JBESB-3092,JBESB-3137,is duplicated by
3430,JBESB-3092,JBESB-3134,relates to
3431,SOA-1762,JBESB-3092,is blocked by
3432,SOA-1762,SOA-1770,is duplicated by
3433,SOA-1762,SOA-1849,is duplicated by
3434,JBPAPP-3320,JBPAPP-1077,is blocked by
3435,SOA-1763,JBESB-3098,is blocked by
3436,SOA-1764,JBIDE-5637,relates to
3437,GTNPORTAL-439,GTNPORTAL-796,is duplicated by
3438,BYTEMAN-77,BYTEMAN-76,is related to
3439,JBMESSAGING-1779,JBPAPP-3720,relates to
3440,EXOJCR-361,EXOJCR-325,is related to
3441,JBPAPP-3324,JBPAPP-3326,is blocked by
3442,JBPAPP-3324,EMBJOPR-270,blocks
3443,RF-8238,RF-4791,duplicates
3444,JBAS-7590,JBPAPP-3326,relates to
3445,JBESB-3096,JBESB-3064,is blocked by
3446,JBPAPP-3326,JBPAPP-3324,blocks
3447,JBPAPP-3326,JBAS-7590,is related to
3448,SOA-1768,JBESB-3132,is blocked by
3449,SOA-1768,SOA-1698,is related to
3450,JBKERNEL-75,JBKERNEL-76,is blocked by
3451,JBPAPP-3328,JBAS-7546,is related to
3452,JBPAPP-3329,JBAS-7037,is blocked by
3453,MB-619,ESB-914,relates to
3454,SOA-1769,JBESB-3113,is blocked by
3455,SOA-1769,SOA-1533,is related to
3456,JBAS-7594,JBSEAM-4505,is blocked by
3457,RFPL-317,RFPL-300,is related to
3458,RFPL-319,RFPL-325,blocks
3459,EXOJCR-365,EXOJCR-369,relates to
3460,JBESB-3097,SOA-1695,blocks
3461,JBESB-3097,JBESB-3286,relates to
3462,JBESB-3098,SOA-1763,blocks
3463,JBWS-2882,JBPAPP-3331,is incorporated by
3464,JBPAPP-3331,JBWS-2882,incorporates
3465,MODE-589,MODE-750,relates to
3466,MODCLUSTER-119,JBPAPP-3273,is related to
3467,EXOJCR-369,EXOJCR-638,duplicates
3468,EXOJCR-369,EXOJCR-365,is related to
3469,JBPM-2714,JBPM-2872,is related to
3470,RFPL-320,RF-8177,is duplicated by
3471,RFPL-321,RF-8185,is duplicated by
3472,RFPL-323,RF-8075,is duplicated by
3473,JBKERNEL-76,JBKERNEL-75,blocks
3474,MODCLUSTER-120,JBPAPP-7336,relates to
3475,MODCLUSTER-120,MODCLUSTER-263,relates to
3476,MODCLUSTER-120,JBPAPP6-1378,relates to
3477,JBAS-7596,MODCLUSTER-116,incorporates
3478,MB-621,MB-545,relates to
3479,JBPAPP-3332,JBPAPP-2298,is related to
3480,JBPAPP-3332,JBAS-7120,incorporates
3481,JBPAPP-3334,JBSEAM-3703,duplicates
3482,SOA-1770,SOA-1762,duplicates
3483,SOA-1770,SOA-1849,is duplicated by
3484,SOA-1771,SOA-1606,duplicates
3485,SOA-1772,JBESB-3338,is blocked by
3486,JBPAPP-3336,JBPAPP-10773,cloned to
3487,SOA-1773,JBESB-3099,is blocked by
3488,JBESB-3099,SOA-1773,blocks
3489,JBESB-3099,JBESB-3014,is related to
3490,JBDS-1041,JBDS-1586,relates to
3491,SAVARA-53,JBIDE-6086,is blocked by
3492,RFPL-325,RFPL-319,is blocked by
3493,RFPL-325,RFPL-286,is duplicated by
3494,JBPM-2715,JBPM-2762,is related to
3495,JBPM-2715,JBPM-2843,is related to
3496,JBPM-2715,JBPM-2849,is related to
3497,JBDS-1044,JBDS-1028,relates to
3498,JBIDE-5609,JBIDE-5608,duplicates
3499,JBIDE-5609,JBDS-1048,is duplicated by
3500,JBIDE-5609,JBIDE-5671,is duplicated by
3501,JBIDE-5608,JBIDE-5609,is duplicated by
3502,RFPL-326,RFPL-69,is related to
3503,JBID-233,SOA-1774,blocks
3504,SOA-1774,JBID-233,is blocked by
3505,SOA-1774,JBESB-3130,is blocked by
3506,SOA-1775,JBESB-3101,is blocked by
3507,SOA-1775,SOA-1632,is related to
3508,JBESB-3100,SOA-1800,blocks
3509,JBTM-673,JBTM-683,is blocked by
3510,JBTM-673,JBTM-397,is related to
3511,JBTM-673,JBTM-643,is related to
3512,JBTM-673,JBTM-486,is related to
3513,JBIDE-5611,JBIDE-5380,relates to
3514,JBIDE-5611,SOA-1586,is related to
3515,JBDS-1048,JBIDE-5609,duplicates
3516,JOPR-426,JBPAPP-3652,is blocked by
3517,JOPR-426,JBPAPP-4332,is blocked by
3518,JOPR-426,JBAS-7984,is blocked by
3519,JOPR-426,JOPR-357,blocks
3520,JOPR-426,EMBJOPR-287,blocks
3521,JOPR-426,SOA-1902,blocks
3522,JOPR-426,EMBJOPR-282,is related to
3523,SOA-1776,JBIDE-5440,is blocked by
3524,SOA-1777,JBIDE-5472,is blocked by
3525,SOA-1778,JBIDE-5484,is blocked by
3526,SOA-1779,JBIDE-5485,is blocked by
3527,SOA-1780,JBIDE-5486,is blocked by
3528,SOA-1781,JBIDE-5487,is blocked by
3529,SOA-1782,JBIDE-5488,is blocked by
3530,SOA-1783,JBIDE-5489,is blocked by
3531,SOA-1784,JBIDE-5490,is blocked by
3532,SOA-1785,JBIDE-5491,is blocked by
3533,SOA-1786,JBIDE-5492,is blocked by
3534,SOA-1787,JBIDE-5493,is blocked by
3535,SOA-1788,JBIDE-5596,is blocked by
3536,SOA-1789,JBIDE-5547,is blocked by
3537,SOA-1790,JBIDE-5548,is blocked by
3538,SOA-1791,JBIDE-5592,is blocked by
3539,SOA-1792,JBIDE-5591,is blocked by
3540,SOA-1793,JBIDE-5593,is blocked by
3541,SOA-1794,JBIDE-5549,is blocked by
3542,SOA-1795,JBIDE-5550,is blocked by
3543,SOA-1796,JBIDE-5590,is blocked by
3544,SOA-1797,JBIDE-5552,is blocked by
3545,SOA-1798,JBIDE-5597,is blocked by
3546,SOA-1799,JBIDE-5554,is blocked by
3547,JBAS-7600,JBLOGGING-33,is blocked by
3548,JBAS-7600,JBAS-7320,relates to
3549,ESB-1080,ESB-965,relates to
3550,JBESB-3101,SOA-1775,blocks
3551,JGRP-1122,JGRP-1104,is related to
3552,JBIDE-5614,JBIDE-5616,relates to
3553,JBIDE-5615,JBIDE-5617,relates to
3554,JBIDE-5616,JBIDE-5614,is related to
3555,JBIDE-5617,JBIDE-5615,is related to
3556,RAILO-568,RAILO-661,relates to
3557,JBSEAM-4518,JBSEAM-3776,blocks
3558,WELD-363,WELD-257,is incorporated by
3559,WELD-364,WELD-8,is blocked by
3560,WELD-364,JBAS-8290,is blocked by
3561,WELD-364,WELD-401,relates to
3562,WELD-364,WELD-832,is related to
3563,WELD-364,WELD-746,is related to
3564,WELD-364,CDITCK-158,is related to
3565,JBSEAM-4519,JBSEAM-4495,is related to
3566,MODE-626,MODE-628,is related to
3567,JBPAPP-3352,JBPAPP-5537,cloned to
3568,JBPAPP-3352,JBAS-7465,relates to
3569,JBPAPP-3352,JBMESSAGING-1738,relates to
3570,JBPAPP-3352,JBAS-7601,is related to
3571,JBPAPP-3352,JBESB-3597,is related to
3572,JBPAPP-3352,JBMESSAGING-1858,is related to
3573,JBTM-682,JBTM-1694,relates to
3574,RF-8242,RF-7624,duplicates
3575,JBWS-2883,JBPAPP-3358,is incorporated by
3576,SOA-1800,JBESB-3100,is blocked by
3577,SOA-1800,SOA-1801,is related to
3578,SOA-1801,SOA-1800,relates to
3579,JBAS-7601,JBPAPP-5537,relates to
3580,JBAS-7601,JBPAPP-3352,relates to
3581,JBAS-7601,JBAS-7465,relates to
3582,JBAS-7601,JBMESSAGING-1738,relates to
3583,JBIDE-5623,SOA-1808,blocks
3584,JBIDE-5623,SOA-1819,blocks
3585,MODCLUSTER-124,MODCLUSTER-218,cloned to
3586,JBPAPP-3358,JBPAPP-434,blocks
3587,JBPAPP-3358,JBPAPP-3146,blocks
3588,JBPAPP-3358,JBPAPP-2159,blocks
3589,JBPAPP-3358,JBPAPP-2837,blocks
3590,JBPAPP-3358,JBWS-2883,incorporates
3591,JBPAPP-3359,JBPAPP-3368,is blocked by
3592,MODE-628,MODE-626,relates to
3593,JBAS-7602,JBAS-8010,is related to
3594,SF-240,ESB-1075,is related to
3595,JBIDE-5627,JBIDE-5592,blocks
3596,JBPAPP-3364,JBAS-7674,is blocked by
3597,JBAS-7604,JBPAPP-3234,is incorporated by
3598,GTNPORTAL-450,GTNPORTAL-464,blocks
3599,MODE-630,MODE-614,is related to
3600,JBTM-683,JBTM-673,blocks
3601,EMBJOPR-271,JBAS-7320,relates to
3602,JBAS-7606,JBAS-7620,is blocked by
3603,JBAS-7606,JBAS-6945,is related to
3604,JBPAPP-3368,JBPAPP-3373,is blocked by
3605,JBPAPP-3368,JBPAPP-3359,blocks
3606,RESTEASY-356,JBSEAM-4039,blocks
3607,JBESB-3105,JBIDE-5554,is related to
3608,BYTEMAN-80,JBTM-684,blocks
3609,SOA-1805,JBESB-3110,is blocked by
3610,ORG-416,ORG-511,relates to
3611,JBESB-3107,SOA-1806,blocks
3612,SOA-1806,JBESB-3107,is blocked by
3613,JBREM-1175,JBPAPP-434,blocks
3614,RIFTSAW-151,RIFTSAW-141,relates to
3615,JBAS-7608,JBAS-7271,incorporates
3616,JBREM-1176,JBPAPP-3193,blocks
3617,JBREM-1176,JBAS-6886,blocks
3618,MODE-635,MODE-636,relates to
3619,SOA-1808,JBIDE-5623,is blocked by
3620,MODE-636,MODE-635,is related to
3621,MODE-637,MODE-861,relates to
3622,MODE-637,MODE-824,is related to
3623,JBPAPP-3373,JBPAPP-3374,is blocked by
3624,JBPAPP-3373,JBPAPP-3368,blocks
3625,JBPAPP-3374,JBPAPP-3373,blocks
3626,JBIDE-5634,JBIDE-5356,is related to
3627,JBIDE-5634,JBIDE-5358,is related to
3628,JBWEB-157,JBPAPP-8325,relates to
3629,JBPAPP-3375,JBPAPP-3799,relates to
3630,JBIDE-5635,JBIDE-5577,is related to
3631,JBIDE-5635,JBIDE-5920,is related to
3632,MODE-640,MODE-108,blocks
3633,JBPAPP-3378,JBPAPP-3072,is related to
3634,MODE-643,MODE-108,blocks
3635,MODE-643,MODE-293,relates to
3636,SOA-1809,SOA-1533,is related to
3637,JBIDE-5637,SOA-1848,blocks
3638,JBIDE-5637,SOA-1764,is related to
3639,SOA-1810,SOA-1533,is related to
3640,MODE-645,MODE-1513,is blocked by
3641,PBR-136,RF-8442,relates to
3642,JBPAPP-3379,JBPAPP-1690,is blocked by
3643,GTNPORTAL-464,GTNPORTAL-450,is blocked by
3644,JBESB-3110,SOA-1805,blocks
3645,JBESB-3110,JBESB-3126,is related to
3646,JBESB-3111,SOA-1759,blocks
3647,JBPAPP-3380,JBPAPP-3773,is duplicated by
3648,JBPAPP-3380,JBPAPP-3746,relates to
3649,JBMESSAGING-1782,JBMESSAGING-1842,duplicates
3650,JBTM-684,BYTEMAN-80,is blocked by
3651,JBIDE-5638,JBIDE-5382,is related to
3652,JBIDE-5639,JBIDE-5471,is blocked by
3653,JBIDE-5640,JBIDE-5701,blocks
3654,JBIDE-5642,JBIDE-5670,is related to
3655,JBIDE-5642,JBIDE-5926,is related to
3656,JBPM-2745,JBPM-1209,blocks
3657,JBIDE-5645,JBIDE-5700,is blocked by
3658,JBIDE-5645,JBIDE-5950,is blocked by
3659,JBIDE-5645,JBIDE-6443,is blocked by
3660,JBIDE-5645,JBDS-1102,is related to
3661,JBIDE-5646,RF-8331,is blocked by
3662,JBIDE-5646,JBIDE-7470,relates to
3663,JBESB-3113,SOA-1769,blocks
3664,JBOSGI-276,JBOSGI-280,blocks
3665,JBOSGI-276,JBCL-136,relates to
3666,JBOSGI-277,JBCL-137,relates to
3667,JBOSGI-277,JBOSGI-346,is related to
3668,JBIDE-5650,JBIDE-5448,relates to
3669,SOA-1812,SOA-2724,relates to
3670,JSFUNIT-237,JSFUNIT-238,is related to
3671,JBIDE-5652,SOA-1828,blocks
3672,JBDS-1053,JBDS-1823,is related to
3673,JBIDE-5653,SOA-1829,blocks
3674,JBIDE-5654,SOA-1830,blocks
3675,SOA-1815,JBESB-3492,is blocked by
3676,BRMS-248,BRMS-249,blocks
3677,BRMS-248,BRMS-246,relates to
3678,JBREFLECT-92,JBREFLECT-101,relates to
3679,BRMS-249,BRMS-248,is blocked by
3680,BRMS-249,BRMS-246,relates to
3681,GTNPORTAL-475,GTNPORTAL-716,is blocked by
3682,GTNPORTAL-479,JBEPP-209,relates to
3683,GTNPORTAL-480,GTNPORTAL-434,relates to
3684,GTNPORTAL-480,JBEPP-210,relates to
3685,GTNPORTAL-480,JBEPP-454,relates to
3686,JBAS-7614,JBPAPP-3496,blocks
3687,JBAS-7614,JBPAPP-4209,relates to
3688,RF-8248,RF-4849,duplicates
3689,JBPAPP-3386,JBPAPP-2159,blocks
3690,JBPAPP-3386,JBWS-2839,incorporates
3691,GTNPORTAL-491,JBEPP-454,relates to
3692,JBPAPP-3387,JBWS-2885,incorporates
3693,JBPM-2749,JBPM-2841,blocks
3694,JBPAPP-3388,JBPAPP-2159,blocks
3695,JBPAPP-3388,JBWS-2818,incorporates
3696,RF-8250,RF-2335,duplicates
3697,JBIDE-5659,JBIDE-5546,blocks
3698,JBIDE-5659,SOA-1835,blocks
3699,WELD-372,WELD-407,is related to
3700,JBIDE-5662,JBIDE-5670,duplicates
3701,SOA-1819,JBIDE-5623,is blocked by
3702,JBAS-7615,JBESB-2912,relates to
3703,JBPAPP-3389,JBPAPP-2159,blocks
3704,JBPAPP-3389,JBPAPP-2160,blocks
3705,JBPAPP-3389,JBPAPP-3679,relates to
3706,RFPL-330,RF-8216,is blocked by
3707,EJBTHREE-1981,EJBTHREE-1956,is duplicated by
3708,EJBTHREE-1982,JBKERNEL-86,is blocked by
3709,EJBTHREE-1982,JBAS-7688,is related to
3710,JBAOP-762,JBMESSAGING-1700,blocks
3711,JBAOP-762,JBAOP-368,is related to
3712,JSFUNIT-238,JSFUNIT-237,relates to
3713,RF-8255,RF-7856,is duplicated by
3714,SOA-1820,JBAS-7528,is blocked by
3715,JBPAPP-3392,EJBTHREE-1919,is blocked by
3716,JBDS-1056,JBIDE-5445,relates to
3717,JBIDE-5666,JBIDE-5699,is blocked by
3718,JBIDE-5666,JBIDE-7966,is duplicated by
3719,JBIDE-5671,JBIDE-5609,duplicates
3720,JBPAPP-3401,JBPAPP-3419,is related to
3721,JBPAPP-3408,JBPAPP-4566,is blocked by
3722,JBPAPP-3408,JBPAPP-3785,is blocked by
3723,JBPAPP-3408,JBPAPP-3808,is blocked by
3724,JBPAPP-3408,JBPAPP-3832,is blocked by
3725,JBPAPP-3408,JBPAPP-3860,is blocked by
3726,JBPAPP-3408,JBPAPP-3873,is blocked by
3727,JBPAPP-3408,JBPAPP-3930,is blocked by
3728,JBPAPP-3408,JBPAPP-3941,is blocked by
3729,JBPAPP-3408,JBPAPP-3948,is blocked by
3730,JBPAPP-3408,JBPAPP-3962,is blocked by
3731,JBPAPP-3408,JBPAPP-3977,is blocked by
3732,JBPAPP-3408,JBPAPP-3982,is blocked by
3733,JBPAPP-3408,JBPAPP-3983,is blocked by
3734,JBPAPP-3408,JBPAPP-3984,is blocked by
3735,JBPAPP-3408,JBPAPP-3987,is blocked by
3736,JBPAPP-3408,JBPAPP-3995,is blocked by
3737,JBPAPP-3408,JBPAPP-3999,is blocked by
3738,JBPAPP-3408,JBPAPP-4024,is blocked by
3739,JBPAPP-3408,JBPAPP-4025,is blocked by
3740,JBPAPP-3408,JBPAPP-4026,is blocked by
3741,JBPAPP-3408,JBPAPP-4027,is blocked by
3742,JBPAPP-3408,JBPAPP-4032,is blocked by
3743,JBPAPP-3408,JBPAPP-4063,is blocked by
3744,JBPAPP-3408,JBPAPP-4243,is blocked by
3745,JBPAPP-3408,JBPAPP-4384,is blocked by
3746,JBPAPP-3408,JBPAPP-2142,is blocked by
3747,JBPAPP-3408,JBPAPP-3544,is blocked by
3748,JBPAPP-3408,JBPAPP-3571,is blocked by
3749,JBPAPP-3408,JBPAPP-3576,is blocked by
3750,JBPAPP-3408,JBPAPP-3803,is blocked by
3751,JBPAPP-3408,JBPAPP-3813,is blocked by
3752,JBPAPP-3408,JBPAPP-3960,is blocked by
3753,JBPAPP-3408,JBPAPP-4033,is blocked by
3754,JBPAPP-3408,JBPAPP-4161,is blocked by
3755,JBPAPP-3408,JBPAPP-4162,is blocked by
3756,JBPAPP-3408,JBPAPP-4237,is blocked by
3757,JBPAPP-3408,JBPAPP-4355,is blocked by
3758,JBPAPP-3408,JBPAPP-4359,is blocked by
3759,JBPAPP-3408,JBPAPP-4364,is blocked by
3760,JBPAPP-3408,JBPAPP-3974,is blocked by
3761,JBPAPP-3408,JBPAPP-4127,blocks
3762,JBPAPP-3408,JBPAPP-4147,blocks
3763,MODE-646,MODE-649,is incorporated by
3764,SOA-1825,SOA-1760,blocks
3765,SOA-1826,JBESB-3119,relates to
3766,SOA-1826,SOA-1657,relates to
3767,EMBJOPR-272,JBAS-7320,relates to
3768,EMBJOPR-272,JOPR-430,is related to
3769,JBPAPP-3410,JBPAPP-3456,is blocked by
3770,JBAS-7618,JBAS-7663,is blocked by
3771,JBAS-7618,JBAS-7664,is blocked by
3772,SOA-1828,JBIDE-5652,is blocked by
3773,SOA-1829,JBIDE-5653,is blocked by
3774,SOA-1830,JBIDE-5654,is blocked by
3775,JBDS-1061,JBDS-1070,is blocked by
3776,JBPAPP-3393,JBPAPP-3394,is blocked by
3777,JBPAPP-3394,JBPAPP-3393,blocks
3778,ORG-422,ORG-606,is blocked by
3779,GTNPORTAL-495,JBEPP-211,relates to
3780,JBESB-3116,SOA-1821,blocks
3781,SOA-1821,JBESB-3116,is blocked by
3782,JBESB-3117,JBESB-3083,is blocked by
3783,JBIDE-5670,JBIDE-5662,is duplicated by
3784,JBIDE-5670,JBIDE-5642,relates to
3785,RFPL-331,RFPL-222,is duplicated by
3786,RFPL-331,RFPL-80,is related to
3787,JBIDE-5676,JBIDE-5471,duplicates
3788,SOA-1831,JBESB-3121,is blocked by
3789,EXOJCR-393,EXOJCR-325,is related to
3790,JBESB-3119,SOA-1826,is related to
3791,SOA-1832,JBESB-3120,is blocked by
3792,SOA-1832,SOA-1630,is related to
3793,JBESB-3120,SOA-1832,blocks
3794,JBESB-3121,SOA-1831,blocks
3795,EXOJCR-395,EXOJCR-325,is related to
3796,EXOJCR-396,EXOJCR-325,is related to
3797,EXOJCR-397,EXOJCR-325,is related to
3798,ISPN-329,ISPN-328,blocks
3799,EXOJCR-402,EXOJCR-325,is related to
3800,SOA-1834,JBESB-3123,is blocked by
3801,JBIDE-5680,JBIDE-5681,relates to
3802,SOA-1835,JBIDE-5659,is blocked by
3803,SOA-1835,JBIDE-5546,is blocked by
3804,SOA-1835,SOA-1588,is related to
3805,JBIDE-5681,JBIDE-5680,is related to
3806,SOA-1836,JBESB-3124,is blocked by
3807,JBMX-14,JBAS-6945,duplicates
3808,JBAS-7620,JBAS-7606,blocks
3809,SOA-1837,JBIDE-5568,is blocked by
3810,SOA-1837,SOA-1588,is related to
3811,SHRINKWRAP-117,SHRINKWRAP-118,relates to
3812,SHRINKWRAP-118,SHRINKWRAP-117,is related to
3813,RF-8265,RF-4034,is related to
3814,SOA-1838,JBESB-3126,is blocked by
3815,JBESB-3126,JBESB-489,cloned from
3816,JBESB-3126,SOA-1838,blocks
3817,JBESB-3126,JBESB-3110,relates to
3818,JGRP-1124,JBPAPP-3417,blocks
3819,JGRP-1124,JGRP-798,relates to
3820,JBPAPP-3414,JBPAPP-5543,cloned to
3821,JBPAPP-3414,JBPAPP-6907,cloned from
3822,JBIDE-5687,JBIDE-3769,is duplicated by
3823,JBIDE-5687,JBIDE-5293,relates to
3824,JBAS-7621,WELD-337,is incorporated by
3825,WELD-377,WELD-391,is duplicated by
3826,GTNPORTAL-505,GTNPORTAL-562,is related to
3827,RFPL-332,RF-8206,is related to
3828,EXOJCR-405,EXOJCR-410,is blocked by
3829,GTNPORTAL-506,GTNPORTAL-338,is related to
3830,JBWS-2887,JBPAPP-4124,is incorporated by
3831,JBPAPP-3417,JGRP-1124,is blocked by
3832,JBPAPP-3417,JBPAPP-975,relates to
3833,JBIDE-5691,JBIDE-9496,cloned to
3834,EXOJCR-406,EXOJCR-411,is blocked by
3835,EXOJCR-406,EXOJCR-412,is blocked by
3836,JGRP-1125,JGRP-1126,relates to
3837,JGRP-1125,JGRP-1090,is related to
3838,JGRP-1126,JGRP-1090,is related to
3839,JGRP-1126,JGRP-1125,is related to
3840,GTNPORTAL-508,GTNPORTAL-410,is related to
3841,JBPAPP-3419,JBPAPP-3401,relates to
3842,JBPAPP-3430,JBPAPP-3215,is related to
3843,JBPAPP-3430,JBPAPP-3301,is related to
3844,JBPAPP-3430,JBAS-7507,incorporates
3845,SOA-1842,SOA-1657,is blocked by
3846,JBPAPP-3438,JBPAPP-3439,blocks
3847,JBPAPP-3439,JBPAPP-3438,is blocked by
3848,JBPAPP-3439,JBPAPP-3528,is blocked by
3849,JBPAPP-3439,JBPAPP-2941,is blocked by
3850,JBPM-2755,JBPM-1209,is blocked by
3851,SOA-1843,JBESB-3128,is blocked by
3852,MODE-647,MODE-580,relates to
3853,GTNPORTAL-510,GTNPORTAL-711,is related to
3854,JBEE-20,WELD-332,blocks
3855,WELD-381,WELD-305,duplicates
3856,EXOJCR-410,EXOJCR-405,blocks
3857,ISPN-334,ISPN-614,blocks
3858,ISPN-335,JGRP-1136,relates to
3859,JBBOOT-118,RELOADED-10,relates to
3860,JBWS-2888,JBWS-2967,duplicates
3861,RF-8407,RFPL-189,is related to
3862,RF-8407,RF-7642,is related to
3863,GTNPORTAL-512,GTNPORTAL-532,duplicates
3864,JBPAPP-3441,JBPAPP-3444,blocks
3865,SOA-1845,JBESB-3650,relates to
3866,WELDINT-32,WELDINT-35,duplicates
3867,WELDINT-32,JBAS-8289,duplicates
3868,GTNWCI-11,GTNPORTAL-541,is related to
3869,EXOJCR-411,EXOJCR-406,blocks
3870,EXOJCR-412,EXOJCR-406,blocks
3871,JBPAPP-3444,JBPAPP-3441,is blocked by
3872,JBPAPP-3445,JBPAPP-2719,is related to
