boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
1030,1861,Sprint 95,0,14,1,2,0,0,0,0,0,0,1,2,0,0,1,1
1030,1890,Sprint 96,0,14,3,6,0,0,0,0,1,2,1,2,1,2,1,3
1030,2180,Sprint 104,0,7,4,8,3,6,1,2,1,2,2,4,3,6,1,2
1110,2390,Sprint 2014-A,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2480,Sprint 2014-B,0,20,1,2,0,0,0,0,1,2,0,0,0,0,1,1
1110,2540,Sprint 2014-C,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2570,Sprint 2014-D,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2640,Sprint 2014-E,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2652,Sprint 2015-A,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2742,Sprint 2015-B,0,20,0,0,1,2,0,0,0,0,0,0,1,2,1,1
1110,2792,Sprint 2015-C,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2802,Sprint 2015-D,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,2892,Sprint 2015-E,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,3012,Sprint 2015-F,-2,21,2,4,1,2,0,0,1,2,0,0,2,4,1,3
1110,3062,Sprint 2015-G,-4,21,2,4,0,0,0,0,2,4,0,0,0,0,1,2
1110,3162,Sprint 2015-H,-2,22,3,6,0,0,0,0,2,4,1,2,0,0,1,3
1110,3192,Sprint 2015-I,-8,17,3,6,2,4,0,0,2,4,2,4,1,2,1,3
1110,3212,Sprint 2015-J,-2,21,5,10,1,2,0,0,2,4,2,4,2,4,1,3
1140,2500,Sprint 1,-1,14,3,3,0,0,0,0,1,1,0,0,2,2,1,2
1140,2510,Sprint 2,0,8,0,0,5,5,0,0,4,4,0,0,1,1,1,2
1242,2902,2015/S9 (27-Apr > 10-May),0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1252,2902,2015/S9 (27-Apr > 10-May),0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1302,341,Beta6,-2,2,9,18,0,0,0,0,7,14,2,4,0,0,1,4
1452,2812,Sprint 4,-4,14,11,11,1,1,3,3,3,3,5,5,1,1,8,6
1452,2822,Sprint 5,-6,28,11,11,5,5,0,0,10,10,5,5,1,1,8,7
1452,2832,Sprint 6,-2,14,4,4,6,6,1,1,5,5,4,4,0,0,8,6
1452,2972,Sprint 7,-4,14,10,10,0,0,1,1,5,5,4,4,0,0,8,6
1472,990,Sprint 1,-4,5,6,16,0,0,0,0,5,14,0,0,1,2,3,1
1472,1101,Sprint 2,-2,2,3,6,0,0,0,0,2,4,0,0,1,2,3,2
1472,1131,Sprint 3,-2,4,2,4,0,0,0,0,2,4,0,0,0,0,3,1
1472,1211,Sprint 4,-2,5,2,4,0,0,0,0,1,2,1,2,0,0,3,1
1472,1271,Sprint 5,-4,4,5,10,1,2,0,0,4,8,0,0,2,4,3,1
1472,1311,Sprint 6 w5,0,4,2,4,0,0,0,0,2,4,0,0,0,0,3,1
1472,1321,Sprint 7 w4 (CR1 build out),-2,10,5,10,2,4,0,0,6,12,0,0,1,2,3,1
1472,1681,2014/S1 (3-Feb > 16-Feb),-4,13,5,10,1,2,0,0,5,10,1,2,0,0,3,3
1472,1751,2014/S2 (17-Feb > 2-Mar),0,14,4,8,1,2,0,0,3,6,0,0,2,4,3,3
1472,1811,2014/S3 (3-Mar > 16-Mar),-2,14,5,10,0,0,0,0,4,8,0,0,1,2,3,1
1472,1821,2014/S4 (17-Mar > 30-Mar),2,13,3,6,0,0,0,0,0,0,1,2,2,4,3,1
1472,1831,2014/S5 (31-Mar > 13-Apr),-14,14,7,14,12,24,0,0,13,26,1,2,5,10,3,1
1472,1950,2014/S5 (14-Apr > 27-Apr),0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1472,2090,2014/S9 (26-May > 8-Jun),-6,13,2,4,1,2,0,0,2,4,1,2,0,0,3,2
1472,2140,2014/S10 (9-Jun > 22-Jun),0,12,5,10,0,0,3,6,2,4,0,0,0,0,3,2
1472,2170,2014/S12 (7-Jul > 20-Jul),-4,14,0,0,2,4,0,0,2,4,0,0,0,0,3,2
1472,2300,2014/S13 (21-Jul > 3-Aug),-4,14,5,10,0,0,0,0,4,8,0,0,1,2,3,2
1472,2360,2014/S15 (18-Aug > 31-Aug),-2,13,0,0,2,4,0,0,2,4,0,0,0,0,3,1
1472,2370,2014/S16 (1-Sep > 14-Sep),-2,6,1,2,0,0,0,0,1,2,0,0,0,0,3,1
1472,2470,2014/S17 (15-Sep > 28-Sep),2,12,3,6,0,0,0,0,1,2,0,0,2,4,3,1
1472,2520,2014/S18 (29-Sep > 12-Oct),-10,14,8,16,1,2,1,2,1,2,6,12,1,2,3,1
1472,2550,2014/S19 (13-Oct > 26-Oct),-2,13,10,20,3,6,0,0,8,16,5,10,0,0,3,2
1472,2560,2014/S20 (27-Oct > 9-Nov),-28,13,14,28,2,4,0,0,15,30,1,2,0,0,3,3
1472,2620,2014/S21 (10-Nov > 23-Nov),-10,5,12,24,0,0,0,0,9,18,3,6,0,0,3,3
1472,2630,2014/S22 (24-Nov > 7-Dec),-6,13,5,10,2,4,0,0,5,10,0,0,2,4,3,2
1472,2650,2014/S23 (8-Dec > 21-Dec),-2,12,7,14,2,4,0,0,6,12,0,0,3,6,3,3
1472,2682,2014/S24 (22-Dec > 04-Jan),-6,13,6,12,0,0,2,4,3,6,0,0,1,2,3,4
1472,2692,2015/S1 (05-Jan > 18-Jan),-2,13,4,8,0,0,0,0,4,8,0,0,0,0,3,3
1472,2702,2015/S2+3 (19-Jan > 15-Feb),-2,12,3,6,0,0,0,0,3,6,0,0,0,0,3,2
1472,2762,2015/S4 (16-Feb > 01-Mar),2,14,6,12,1,2,0,0,5,10,1,2,1,2,3,1
1472,2772,2015/S5 (02-Mar > 15-Mar),-6,13,6,12,1,2,1,2,2,4,2,4,2,4,3,2
1472,2782,2015/S6 (16-Mar > 29-Mar),-2,14,8,16,1,2,4,8,4,8,0,0,1,2,3,3
1472,2852,2015/S7 (30-Mar > 12-Apr),-2,11,3,6,5,10,3,6,2,4,1,2,2,4,3,3
1472,2872,2015/S8 (13-Apr > 26-Apr),-8,13,8,16,1,2,1,2,3,6,1,2,4,8,3,4
1472,2902,2015/S9 (27-Apr > 10-May),-2,12,3,6,8,16,10,20,1,2,0,0,0,0,3,3
1472,2982,11-May -> 24-May 2015-JBDS/JBT,-16,14,10,20,0,0,0,0,3,6,4,8,3,6,3,5
1472,2992,25-May -> 07-Jun 2015-JBDS/JBT,-18,14,15,30,0,0,3,6,6,12,4,8,2,4,3,5
1472,3082,08-Jun -> 21-Jun 2015-JBDS/JBT,-16,14,15,30,0,0,0,0,15,30,0,0,0,0,3,4
1472,3142,22-Jun >> 05-Jul 2015-JBDS/JBT,-20,14,12,24,0,0,2,4,10,20,0,0,0,0,3,5
1472,3202,06-Jul >> 19-Jul 2015-JBDS/JBT,-24,14,13,26,0,0,1,2,12,24,0,0,0,0,3,5
1472,3242,20-Jul >> 02-Aug 2015-JBDS/JBT,-14,14,15,30,8,16,6,12,6,12,7,14,4,8,3,4
1522,2932,Sprint 1,-14,28,22,44,0,0,1,2,19,38,0,0,2,4,1,5
1632,990,Sprint 1,-4,5,6,16,0,0,0,0,5,14,0,0,1,2,1,1
1632,1101,Sprint 2,-2,2,3,6,0,0,0,0,2,4,0,0,1,2,1,2
1632,1131,Sprint 3,-2,4,2,4,0,0,0,0,2,4,0,0,0,0,1,1
1632,1211,Sprint 4,-2,5,2,4,0,0,0,0,1,2,1,2,0,0,1,1
1632,1271,Sprint 5,-4,4,5,10,1,2,0,0,4,8,0,0,2,4,1,1
1632,1311,Sprint 6 w5,0,4,2,4,0,0,0,0,2,4,0,0,0,0,1,1
1632,1321,Sprint 7 w4 (CR1 build out),-2,10,5,10,2,4,0,0,6,12,0,0,1,2,1,1
1632,1681,2014/S1 (3-Feb > 16-Feb),-4,13,5,10,1,2,0,0,5,10,1,2,0,0,1,3
1632,1751,2014/S2 (17-Feb > 2-Mar),0,14,4,8,1,2,0,0,3,6,0,0,2,4,1,3
1632,1811,2014/S3 (3-Mar > 16-Mar),-2,14,5,10,0,0,0,0,4,8,0,0,1,2,1,1
1632,1821,2014/S4 (17-Mar > 30-Mar),2,13,3,6,0,0,0,0,0,0,1,2,2,4,1,1
1632,1831,2014/S5 (31-Mar > 13-Apr),-14,14,7,14,12,24,0,0,13,26,1,2,5,10,1,1
1632,1950,2014/S5 (14-Apr > 27-Apr),0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1632,2090,2014/S9 (26-May > 8-Jun),-6,13,2,4,1,2,0,0,2,4,1,2,0,0,1,2
1632,2140,2014/S10 (9-Jun > 22-Jun),0,12,5,10,0,0,3,6,2,4,0,0,0,0,1,2
1632,2170,2014/S12 (7-Jul > 20-Jul),-4,14,0,0,2,4,0,0,2,4,0,0,0,0,1,2
1632,2300,2014/S13 (21-Jul > 3-Aug),-4,14,5,10,0,0,0,0,4,8,0,0,1,2,1,2
1632,2360,2014/S15 (18-Aug > 31-Aug),-2,13,0,0,2,4,0,0,2,4,0,0,0,0,1,1
1632,2370,2014/S16 (1-Sep > 14-Sep),-2,6,1,2,0,0,0,0,1,2,0,0,0,0,1,1
1632,2470,2014/S17 (15-Sep > 28-Sep),2,12,3,6,0,0,0,0,1,2,0,0,2,4,1,1
1632,2520,2014/S18 (29-Sep > 12-Oct),-10,14,8,16,1,2,1,2,1,2,6,12,1,2,1,1
1632,2550,2014/S19 (13-Oct > 26-Oct),-2,13,10,20,3,6,0,0,8,16,5,10,0,0,1,2
1632,2560,2014/S20 (27-Oct > 9-Nov),-26,13,14,28,2,4,1,2,14,28,1,2,0,0,1,3
1632,2620,2014/S21 (10-Nov > 23-Nov),-8,5,12,24,0,0,1,2,8,16,3,6,0,0,1,3
1632,2630,2014/S22 (24-Nov > 7-Dec),-4,13,4,8,2,4,0,0,4,8,0,0,2,4,1,1
1632,2650,2014/S23 (8-Dec > 21-Dec),0,12,6,12,2,4,0,0,5,10,0,0,3,6,1,3
1632,2682,2014/S24 (22-Dec > 04-Jan),-4,13,5,10,0,0,2,4,2,4,0,0,1,2,1,4
1632,2692,2015/S1 (05-Jan > 18-Jan),0,13,3,6,0,0,0,0,3,6,0,0,0,0,1,2
1632,2702,2015/S2+3 (19-Jan > 15-Feb),0,12,2,4,0,0,0,0,2,4,0,0,0,0,1,1
1632,2762,2015/S4 (16-Feb > 01-Mar),4,14,5,10,1,2,0,0,4,8,1,2,1,2,1,1
1632,2772,2015/S5 (02-Mar > 15-Mar),-4,13,5,10,1,2,1,2,1,2,2,4,2,4,1,2
1632,2782,2015/S6 (16-Mar > 29-Mar),0,14,7,14,1,2,4,8,3,6,0,0,1,2,1,3
1632,2852,2015/S7 (30-Mar > 12-Apr),0,11,3,6,4,8,3,6,1,2,1,2,2,4,1,2
1632,2872,2015/S8 (13-Apr > 26-Apr),-6,13,7,14,1,2,1,2,2,4,1,2,4,8,1,3
1632,2902,2015/S9 (27-Apr > 10-May),0,12,3,6,7,14,10,20,0,0,0,0,0,0,1,3
1632,2982,11-May -> 24-May 2015-JBDS/JBT,-14,14,9,18,0,0,0,0,2,4,4,8,3,6,1,5
1632,2992,25-May -> 07-Jun 2015-JBDS/JBT,-16,14,14,28,0,0,3,6,5,10,4,8,2,4,1,5
1632,3082,08-Jun -> 21-Jun 2015-JBDS/JBT,-12,14,13,26,0,0,0,0,13,26,0,0,0,0,1,3
1632,3142,22-Jun >> 05-Jul 2015-JBDS/JBT,-16,14,10,20,0,0,2,4,8,16,0,0,0,0,1,5
1632,3202,06-Jul >> 19-Jul 2015-JBDS/JBT,-20,14,11,22,0,0,1,2,10,20,0,0,0,0,1,5
1632,3242,20-Jul >> 02-Aug 2015-JBDS/JBT,-8,14,13,26,8,16,7,14,3,6,7,14,4,8,1,4
